Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 16:39:54,,
Header Version:,1,,
System Temp (C):,30.98,,
Detector Temp (C):,29.43,,
Humidity (%):,32.37,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.509,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.031735,23756.000000,22082.000000
905.500242,0.037751,26065.000000,23895.000000
909.444026,0.036300,28446.000000,26165.000000
913.383411,0.043762,31151.000000,28165.000000
917.318397,0.047527,34594.000000,31008.000000
921.248983,0.048878,38706.000000,34586.000000
925.175171,0.047495,43333.000000,38844.000000
929.096959,0.050036,48106.000000,42871.000000
933.014348,0.050657,52854.000000,47035.000000
936.927338,0.049836,57207.000000,51005.000000
942.137815,0.049340,62583.000000,55862.000000
946.040540,0.049566,66412.000000,59249.000000
949.938866,0.048875,70192.000000,62721.000000
953.832793,0.049425,73953.000000,65998.000000
957.722320,0.049341,77741.000000,69392.000000
961.607449,0.050553,81459.000000,72508.000000
965.488178,0.051221,84970.000000,75517.000000
969.364509,0.052450,88307.000000,78261.000000
973.236440,0.049222,91422.000000,81626.000000
977.103972,0.050555,94242.000000,83886.000000
980.967105,0.049836,96650.000000,86172.000000
984.825838,0.052544,98706.000000,87458.000000
988.680173,0.052110,100691.000000,89306.000000
992.530108,0.051302,102102.000000,90726.000000
997.656512,0.052889,103062.000000,91245.000000
1001.496183,0.052800,103488.000000,91641.000000
1005.331454,0.053010,103668.000000,91756.000000
1009.162327,0.052931,103604.000000,91716.000000
1012.988800,0.052092,103501.000000,91802.000000
1016.810874,0.052311,103473.000000,91731.000000
1020.628549,0.052222,103180.000000,91490.000000
1024.441824,0.052968,102848.000000,91039.000000
1028.250701,0.052634,102542.000000,90838.000000
1032.055178,0.052573,102330.000000,90663.000000
1035.855257,0.052162,102161.000000,90599.000000
1039.650936,0.052010,101990.000000,90479.000000
1043.442216,0.052140,101741.000000,90231.000000
1048.490413,0.053054,101666.000000,89975.000000
1052.271428,0.051388,101700.000000,90351.000000
1056.048044,0.051207,101777.000000,90457.000000
1059.820261,0.051043,101906.000000,90606.000000
1063.588079,0.050961,102259.000000,90937.000000
1067.351497,0.051095,102763.000000,91357.000000
1071.110517,0.049175,103190.000000,92143.000000
1074.865137,0.049717,103645.000000,92434.000000
1078.615358,0.048080,104247.000000,93322.000000
1082.361180,0.047097,104844.000000,94069.000000
1086.102603,0.047568,105404.000000,94469.000000
1089.839627,0.045092,105830.000000,95393.000000
1093.572251,0.045857,106541.000000,95865.000000
1097.300477,0.045565,106997.000000,96340.000000
1102.264601,0.044350,107655.000000,97204.000000
1105.982562,0.045375,108209.000000,97474.000000
1109.696123,0.044842,108541.000000,97893.000000
1113.405285,0.045725,108883.000000,98002.000000
1117.110049,0.045726,109111.000000,98207.000000
1120.810413,0.045692,109449.000000,98519.000000
1124.506378,0.047316,110148.000000,98778.000000
1128.197943,0.046853,110387.000000,99098.000000
1131.885110,0.046648,110542.000000,99284.000000
1135.567878,0.043582,110818.000000,100237.000000
1139.246246,0.041967,111041.000000,100813.000000
1142.920215,0.041093,111319.000000,101269.000000
1146.589785,0.038520,111575.000000,102105.000000
