Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:21:30,,
Header Version:,1,,
System Temp (C):,29.79,,
Detector Temp (C):,29.13,,
Humidity (%):,35.03,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.508,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.109495,23756.000000,18462.000000
905.500242,0.114225,26065.000000,20037.000000
909.444026,0.113042,28446.000000,21927.000000
913.383411,0.119935,31151.000000,23634.000000
917.318397,0.123076,34594.000000,26057.000000
921.248983,0.125126,38706.000000,29017.000000
925.175171,0.123348,43333.000000,32619.000000
929.096959,0.125716,48106.000000,36015.000000
933.014348,0.125503,52854.000000,39589.000000
936.927338,0.124547,57207.000000,42944.000000
942.137815,0.123703,62583.000000,47071.000000
946.040540,0.123763,66412.000000,49944.000000
949.938866,0.123555,70192.000000,52812.000000
953.832793,0.123085,73953.000000,55702.000000
957.722320,0.122930,77741.000000,58576.000000
961.607449,0.123691,81459.000000,61270.000000
965.488178,0.123826,84970.000000,63891.000000
969.364509,0.125393,88307.000000,66161.000000
973.236440,0.122088,91422.000000,69018.000000
977.103972,0.123580,94242.000000,70903.000000
980.967105,0.121814,96650.000000,73011.000000
984.825838,0.124725,98706.000000,74066.000000
988.680173,0.124136,100691.000000,75658.000000
992.530108,0.123566,102102.000000,76819.000000
997.656512,0.124666,103062.000000,77345.000000
1001.496183,0.124944,103488.000000,77615.000000
1005.331454,0.124615,103668.000000,77809.000000
1009.162327,0.124592,103604.000000,77765.000000
1012.988800,0.123920,103501.000000,77808.000000
1016.810874,0.124054,103473.000000,77763.000000
1020.628549,0.123879,103180.000000,77574.000000
1024.441824,0.124562,102848.000000,77203.000000
1028.250701,0.124135,102542.000000,77049.000000
1032.055178,0.124060,102330.000000,76903.000000
1035.855257,0.123783,102161.000000,76825.000000
1039.650936,0.123462,101990.000000,76753.000000
1043.442216,0.123852,101741.000000,76497.000000
1048.490413,0.124862,101666.000000,76263.000000
1052.271428,0.123200,101700.000000,76581.000000
1056.048044,0.123007,101777.000000,76673.000000
1059.820261,0.122443,101906.000000,76870.000000
1063.588079,0.122997,102259.000000,77038.000000
1067.351497,0.122709,102763.000000,77469.000000
1071.110517,0.121242,103190.000000,78054.000000
1074.865137,0.122164,103645.000000,78232.000000
