Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 16:53:37,,
Header Version:,1,,
System Temp (C):,30.49,,
Detector Temp (C):,29.09,,
Humidity (%):,32.67,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.509,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.694532,23756.000000,4800.000000
905.500242,0.698221,26065.000000,5222.000000
909.444026,0.696170,28446.000000,5726.000000
913.383411,0.701852,31151.000000,6189.000000
917.318397,0.702930,34594.000000,6856.000000
921.248983,0.705197,38706.000000,7631.000000
925.175171,0.703939,43333.000000,8568.000000
929.096959,0.705849,48106.000000,9470.000000
933.014348,0.705752,52854.000000,10407.000000
936.927338,0.705679,57207.000000,11266.000000
942.137815,0.705141,62583.000000,12340.000000
946.040540,0.705639,66412.000000,13080.000000
949.938866,0.705152,70192.000000,13840.000000
953.832793,0.704216,73953.000000,14613.000000
957.722320,0.704796,77741.000000,15341.000000
961.607449,0.705058,81459.000000,16065.000000
965.488178,0.707044,84970.000000,16681.000000
969.364509,0.708477,88307.000000,17279.000000
973.236440,0.707010,91422.000000,17949.000000
977.103972,0.709332,94242.000000,18404.000000
980.967105,0.709338,96650.000000,18874.000000
984.825838,0.711993,98706.000000,19158.000000
988.680173,0.712244,100691.000000,19532.000000
992.530108,0.712764,102102.000000,19782.000000
997.656512,0.714333,103062.000000,19896.000000
1001.496183,0.715230,103488.000000,19937.000000
1005.331454,0.715310,103668.000000,19968.000000
1009.162327,0.714868,103604.000000,19976.000000
1012.988800,0.715350,103501.000000,19934.000000
1016.810874,0.716411,103473.000000,19880.000000
1020.628549,0.716295,103180.000000,19829.000000
1024.441824,0.718038,102848.000000,19686.000000
1028.250701,0.717142,102542.000000,19668.000000
1032.055178,0.717658,102330.000000,19604.000000
1035.855257,0.717206,102161.000000,19592.000000
1039.650936,0.717722,101990.000000,19536.000000
1043.442216,0.717016,101741.000000,19520.000000
1048.490413,0.718815,101666.000000,19425.000000
1052.271428,0.718223,101700.000000,19458.000000
1056.048044,0.718239,101777.000000,19472.000000
1059.820261,0.717720,101906.000000,19520.000000
1063.588079,0.718621,102259.000000,19547.000000
1067.351497,0.718762,102763.000000,19637.000000
1071.110517,0.716972,103190.000000,19800.000000
1074.865137,0.718138,103645.000000,19834.000000
1078.615358,0.718556,104247.000000,19930.000000
1082.361180,0.716765,104844.000000,20127.000000
1086.102603,0.717721,105404.000000,20190.000000
1089.839627,0.715021,105830.000000,20398.000000
1093.572251,0.715297,106541.000000,20522.000000
1097.300477,0.715884,106997.000000,20582.000000
1102.264601,0.713992,107655.000000,20799.000000
1105.982562,0.715303,108209.000000,20843.000000
1109.696123,0.714596,108541.000000,20941.000000
1113.405285,0.715382,108883.000000,20969.000000
1117.110049,0.714266,109111.000000,21067.000000
1120.810413,0.713984,109449.000000,21146.000000
1124.506378,0.715600,110148.000000,21202.000000
1128.197943,0.715293,110387.000000,21263.000000
1131.885110,0.714944,110542.000000,21310.000000
1135.567878,0.712859,110818.000000,21466.000000
1139.246246,0.710929,111041.000000,21605.000000
1142.920215,0.710130,111319.000000,21699.000000
1146.589785,0.708135,111575.000000,21849.000000
1150.254956,0.707425,112030.000000,21974.000000
1155.135007,0.707890,112594.000000,22061.000000
1158.789913,0.708851,113176.000000,22126.000000
1162.440420,0.708274,113756.000000,22269.000000
1166.086528,0.708635,114495.000000,22395.000000
1169.728237,0.708063,115248.000000,22572.000000
1173.365546,0.708917,116196.000000,22713.000000
1176.998457,0.708159,117260.000000,22961.000000
1180.626968,0.707062,118314.000000,23226.000000
1184.251080,0.705455,119420.000000,23530.000000
1187.870793,0.705333,120660.000000,23781.000000
1191.486107,0.704011,122104.000000,24139.000000
1195.097021,0.702337,123408.000000,24491.000000
1198.703537,0.702003,124879.000000,24802.000000
1203.505381,0.701130,127171.000000,25308.000000
1207.101631,0.699523,128929.000000,25753.000000
1210.693483,0.699949,130624.000000,26066.000000
1214.280935,0.700060,132432.000000,26420.000000
1217.863989,0.698505,134356.000000,26900.000000
1221.442643,0.698585,136434.000000,27311.000000
1225.016898,0.699250,138254.000000,27633.000000
1228.586754,0.699249,140110.000000,28004.000000
1232.152210,0.698778,142307.000000,28474.000000
1235.713268,0.699241,144480.000000,28878.000000
1239.269926,0.700441,146375.000000,29176.000000
1242.822185,0.698809,148395.000000,29690.000000
1246.370045,0.699743,150778.000000,30102.000000
1249.913506,0.699794,153060.000000,30554.000000
1254.631278,0.700765,155918.000000,31055.000000
1258.164474,0.701040,157931.000000,31436.000000
1261.693271,0.701539,160225.000000,31856.000000
1265.217669,0.700941,162531.000000,32359.000000
1268.737667,0.702246,164471.000000,32647.000000
1272.253267,0.701896,166342.000000,33045.000000
