Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 16:46:58,,
Header Version:,1,,
System Temp (C):,30.17,,
Detector Temp (C):,29.13,,
Humidity (%):,32.56,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.506,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.328498,23756.000000,11150.000000
905.500242,0.333883,26065.000000,12083.000000
909.444026,0.332626,28446.000000,13225.000000
913.383411,0.341490,31151.000000,14190.000000
917.318397,0.343932,34594.000000,15670.000000
921.248983,0.346207,38706.000000,17441.000000
925.175171,0.343876,43333.000000,19631.000000
929.096959,0.346701,48106.000000,21652.000000
933.014348,0.346428,52854.000000,23804.000000
936.927338,0.345510,57207.000000,25819.000000
942.137815,0.345054,62583.000000,28275.000000
946.040540,0.344923,66412.000000,30014.000000
949.938866,0.343779,70192.000000,31806.000000
953.832793,0.343509,73953.000000,33531.000000
957.722320,0.343602,77741.000000,35241.000000
961.607449,0.343924,81459.000000,36899.000000
965.488178,0.343985,84970.000000,38484.000000
969.364509,0.345392,88307.000000,39866.000000
973.236440,0.342302,91422.000000,41567.000000
977.103972,0.343379,94242.000000,42743.000000
980.967105,0.342016,96650.000000,43973.000000
984.825838,0.344162,98706.000000,44687.000000
988.680173,0.343912,100691.000000,45612.000000
992.530108,0.343416,102102.000000,46304.000000
997.656512,0.344824,103062.000000,46588.000000
1001.496183,0.345285,103488.000000,46731.000000
1005.331454,0.344870,103668.000000,46857.000000
1009.162327,0.344815,103604.000000,46834.000000
1012.988800,0.344541,103501.000000,46817.000000
1016.810874,0.345018,103473.000000,46753.000000
1020.628549,0.344735,103180.000000,46651.000000
1024.441824,0.346202,102848.000000,46344.000000
1028.250701,0.346119,102542.000000,46215.000000
1032.055178,0.345596,102330.000000,46175.000000
1035.855257,0.345377,102161.000000,46122.000000
1039.650936,0.345847,101990.000000,45995.000000
1043.442216,0.346422,101741.000000,45822.000000
1048.490413,0.347849,101666.000000,45638.000000
1052.271428,0.346712,101700.000000,45773.000000
1056.048044,0.346907,101777.000000,45787.000000
1059.820261,0.346680,101906.000000,45869.000000
1063.588079,0.347605,102259.000000,45930.000000
1067.351497,0.347787,102763.000000,46137.000000
1071.110517,0.346343,103190.000000,46483.000000
1074.865137,0.348217,103645.000000,46487.000000
1078.615358,0.347660,104247.000000,46817.000000
1082.361180,0.346767,104844.000000,47182.000000
1086.102603,0.347180,105404.000000,47389.000000
1089.839627,0.345654,105830.000000,47748.000000
1093.572251,0.347426,106541.000000,47873.000000
1097.300477,0.347886,106997.000000,48027.000000
1102.264601,0.348492,107655.000000,48255.000000
1105.982562,0.349759,108209.000000,48362.000000
1109.696123,0.349458,108541.000000,48544.000000
1113.405285,0.350547,108883.000000,48575.000000
1117.110049,0.350384,109111.000000,48695.000000
1120.810413,0.351933,109449.000000,48672.000000
1124.506378,0.353753,110148.000000,48778.000000
1128.197943,0.354391,110387.000000,48812.000000
1131.885110,0.355125,110542.000000,48798.000000
1135.567878,0.352575,110818.000000,49208.000000
1139.246246,0.351396,111041.000000,49441.000000
1142.920215,0.351175,111319.000000,49590.000000
1146.589785,0.348858,111575.000000,49970.000000
1150.254956,0.349089,112030.000000,50147.000000
1155.135007,0.349766,112594.000000,50321.000000
1158.789913,0.350747,113176.000000,50467.000000
1162.440420,0.350718,113756.000000,50729.000000
1166.086528,0.351250,114495.000000,50996.000000
1169.728237,0.351364,115248.000000,51318.000000
1173.365546,0.352373,116196.000000,51620.000000
1176.998457,0.352529,117260.000000,52074.000000
1180.626968,0.350731,118314.000000,52760.000000
1184.251080,0.350040,119420.000000,53338.000000
1187.870793,0.350612,120660.000000,53821.000000
1191.486107,0.351123,122104.000000,54401.000000
1195.097021,0.349932,123408.000000,55133.000000
1198.703537,0.349723,124879.000000,55817.000000
1203.505381,0.350277,127171.000000,56769.000000
1207.101631,0.349122,128929.000000,57707.000000
1210.693483,0.350027,130624.000000,58344.000000
1214.280935,0.351318,132432.000000,58976.000000
1217.863989,0.350598,134356.000000,59932.000000
1221.442643,0.350905,136434.000000,60816.000000
1225.016898,0.351725,138254.000000,61511.000000
1228.586754,0.352016,140110.000000,62295.000000
1232.152210,0.351582,142307.000000,63335.000000
1235.713268,0.351387,144480.000000,64331.000000
1239.269926,0.352367,146375.000000,65028.000000
1242.822185,0.350745,148395.000000,66172.000000
1246.370045,0.351486,150778.000000,67120.000000
1249.913506,0.351530,153060.000000,68129.000000
1254.631278,0.352658,155918.000000,69221.000000
1258.164474,0.353202,157931.000000,70027.000000
1261.693271,0.353815,160225.000000,70944.000000
1265.217669,0.353924,162531.000000,71947.000000
1268.737667,0.354621,164471.000000,72689.000000
1272.253267,0.353847,166342.000000,73647.000000
1275.764467,0.353676,168611.000000,74681.000000
1279.271269,0.353539,170630.000000,75599.000000
1282.773671,0.353473,172186.000000,76300.000000
1286.271674,0.353641,173503.000000,76854.000000
1289.765277,0.353045,175078.000000,77658.000000
1293.254482,0.353959,176321.000000,78045.000000
1296.739287,0.355046,177150.000000,78216.000000
1300.219694,0.355071,178114.000000,78637.000000
1304.853392,0.356652,179516.000000,78968.000000
1308.323534,0.357004,180112.000000,79166.000000
1311.789276,0.357319,180427.000000,79247.000000
1315.250620,0.357025,180849.000000,79486.000000
1318.707564,0.357058,181295.000000,79676.000000
1322.160109,0.358059,181387.000000,79533.000000
1325.608255,0.358130,181312.000000,79487.000000
1329.052002,0.358247,181274.000000,79449.000000
1332.491349,0.358837,181109.000000,79269.000000
1335.926297,0.359024,180689.000000,79051.000000
1339.356847,0.360047,179848.000000,78498.000000
1342.782997,0.361000,179242.000000,78062.000000
1346.204748,0.362077,178573.000000,77578.000000
1349.622099,0.362624,177890.000000,77184.000000
1354.171725,0.363520,176659.000000,76492.000000
1357.578812,0.363964,175938.000000,76102.000000
1360.981500,0.364179,175417.000000,75839.000000
1364.379789,0.364399,174939.000000,75594.000000
1367.773679,0.364005,174429.000000,75442.000000
1371.163169,0.364844,174092.000000,75151.000000
1374.548260,0.364314,173838.000000,75133.000000
1377.928953,0.365870,173647.000000,74782.000000
1381.305246,0.365991,173017.000000,74490.000000
1384.677139,0.366079,172585.000000,74289.000000
1388.044634,0.366235,172273.000000,74128.000000
1391.407730,0.367117,171871.000000,73805.000000
1394.766426,0.366869,171212.000000,73564.000000
1399.237845,0.368325,170477.000000,73003.000000
1402.586276,0.368177,170057.000000,72848.000000
1405.930309,0.368331,169522.000000,72593.000000
1409.269942,0.368935,169040.000000,72286.000000
1412.605176,0.369569,168685.000000,72029.000000
1415.936011,0.370272,168440.000000,71808.000000
1419.262447,0.369991,168277.000000,71785.000000
1422.584484,0.369840,168052.000000,71714.000000
1425.902122,0.368866,168094.000000,71893.000000
1429.215360,0.369464,168176.000000,71829.000000
1432.524199,0.369380,168237.000000,71869.000000
1435.828639,0.368733,168356.000000,72027.000000
1439.128680,0.368063,168675.000000,72275.000000
1442.424322,0.367836,168916.000000,72416.000000
1446.811668,0.367631,169258.000000,72597.000000
1450.097045,0.367785,169379.000000,72623.000000
1453.378023,0.366998,169391.000000,72760.000000
1456.654602,0.367419,169334.000000,72665.000000
1459.926782,0.367333,169305.000000,72667.000000
1463.194562,0.366610,169126.000000,72711.000000
1466.457943,0.367029,168919.000000,72552.000000
1469.716926,0.366960,168594.000000,72424.000000
1472.971509,0.367208,168234.000000,72228.000000
1476.221692,0.366948,167663.000000,72026.000000
1479.467477,0.367961,167217.000000,71667.000000
1482.708863,0.367264,166625.000000,71528.000000
1485.945849,0.366023,166131.000000,71520.000000
1489.178436,0.366744,165518.000000,71138.000000
1493.481710,0.367818,164484.000000,70519.000000
1496.704032,0.368619,164054.000000,70205.000000
1499.921956,0.368256,163401.000000,69984.000000
1503.135480,0.368469,162290.000000,69474.000000
1506.344605,0.368286,161374.000000,69111.000000
1509.549331,0.368826,160366.000000,68594.000000
1512.749658,0.368657,159378.000000,68198.000000
1515.945585,0.368313,158285.000000,67784.000000
1519.137114,0.368977,157316.000000,67266.000000
1522.324243,0.369265,156147.000000,66722.000000
1525.506973,0.369292,155113.000000,66276.000000
1528.685304,0.369169,154000.000000,65819.000000
1531.859236,0.370073,152588.000000,65080.000000
1535.028769,0.368735,151256.000000,64711.000000
1539.247969,0.370014,149501.000000,63772.000000
1542.407237,0.369800,148026.000000,63174.000000
1545.562106,0.369216,146484.000000,62600.000000
1548.712576,0.369179,144932.000000,61942.000000
1551.858646,0.368836,143312.000000,61298.000000
1555.000318,0.369788,141623.000000,60443.000000
1558.137590,0.370682,139790.000000,59538.000000
1561.270463,0.370347,137958.000000,58803.000000
1564.398937,0.369323,136203.000000,58192.000000
1567.523012,0.369461,134303.000000,57362.000000
1570.642687,0.369835,132340.000000,56475.000000
1573.757964,0.370707,130373.000000,55524.000000
1576.868841,0.371447,128194.000000,54503.000000
1581.009834,0.371966,125453.000000,53274.000000
1584.110447,0.373072,123268.000000,52213.000000
1587.206660,0.373627,121128.000000,51241.000000
1590.298475,0.374150,118983.000000,50273.000000
1593.385890,0.373899,116601.000000,49295.000000
1596.468906,0.374334,114492.000000,48355.000000
1599.547522,0.373737,112247.000000,47472.000000
1602.621740,0.376577,110113.000000,46266.000000
1605.691559,0.375562,107845.000000,45419.000000
1608.756978,0.375714,105764.000000,44527.000000
1611.817998,0.376522,103762.000000,43603.000000
1614.874619,0.376085,101454.000000,42676.000000
1617.926841,0.376701,99141.000000,41644.000000
1620.974664,0.377266,96810.000000,40612.000000
1625.031584,0.378348,93749.000000,39230.000000
1628.069142,0.379479,91480.000000,38181.000000
1631.102301,0.381948,89180.000000,37010.000000
1634.131061,0.382038,86957.000000,36080.000000
1637.155422,0.387908,84664.000000,34657.000000
1640.175383,0.391595,82560.000000,33510.000000
1643.190945,0.398584,80299.000000,32072.000000
1646.202108,0.405312,77863.000000,30621.000000
1649.208872,0.413722,75323.000000,29054.000000
1652.211237,0.421642,72646.000000,27515.000000
1655.209203,0.426145,69695.000000,26125.000000
1658.202769,0.431043,66120.000000,24507.000000
1661.191937,0.424028,61928.000000,23327.000000
1664.176705,0.411147,57108.000000,22159.000000
1668.149553,0.380711,49420.000000,20568.000000
1671.124056,0.355428,43252.000000,19080.000000
1674.094160,0.330916,37007.000000,17273.000000
1677.059866,0.310044,31448.000000,15401.000000
1680.021172,0.295770,26509.000000,13416.000000
1682.978078,0.291865,22318.000000,11397.000000
1685.930586,0.292909,18913.000000,9635.000000
1688.878695,0.287191,16215.000000,8370.000000
1691.822404,0.286365,13947.000000,7213.000000
1694.761714,0.287570,12072.000000,6226.000000
1697.696625,0.293846,10552.000000,5364.000000
1700.627137,0.292691,9233.000000,4706.000000
