Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:8:59,,
Header Version:,1,,
System Temp (C):,30.8,,
Detector Temp (C):,29.68,,
Humidity (%):,32.69,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.509,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.123309,23756.000000,17884.000000
905.500242,0.131153,26065.000000,19271.000000
909.444026,0.129307,28446.000000,21121.000000
913.383411,0.135385,31151.000000,22808.000000
917.318397,0.140141,34594.000000,25053.000000
921.248983,0.140140,38706.000000,28031.000000
925.175171,0.139226,43333.000000,31448.000000
929.096959,0.140483,48106.000000,34811.000000
933.014348,0.140333,52854.000000,38260.000000
936.927338,0.138690,57207.000000,41568.000000
942.137815,0.137530,62583.000000,45596.000000
946.040540,0.136926,66412.000000,48453.000000
949.938866,0.135054,70192.000000,51432.000000
953.832793,0.134484,73953.000000,54259.000000
957.722320,0.133528,77741.000000,57164.000000
961.607449,0.133418,81459.000000,59913.000000
965.488178,0.132733,84970.000000,62594.000000
969.364509,0.133463,88307.000000,64943.000000
973.236440,0.129808,91422.000000,67802.000000
977.103972,0.130769,94242.000000,69739.000000
980.967105,0.129204,96650.000000,71779.000000
984.825838,0.131092,98706.000000,72988.000000
988.680173,0.130607,100691.000000,74539.000000
992.530108,0.129623,102102.000000,75755.000000
997.656512,0.130455,103062.000000,76321.000000
1001.496183,0.130225,103488.000000,76677.000000
1005.331454,0.130120,103668.000000,76829.000000
1009.162327,0.129778,103604.000000,76842.000000
1012.988800,0.128832,103501.000000,76933.000000
1016.810874,0.129036,103473.000000,76876.000000
1020.628549,0.128794,103180.000000,76701.000000
1024.441824,0.130326,102848.000000,76185.000000
1028.250701,0.129186,102542.000000,76158.000000
1032.055178,0.128704,102330.000000,76085.000000
1035.855257,0.128317,102161.000000,76027.000000
1039.650936,0.128665,101990.000000,75839.000000
1043.442216,0.128538,101741.000000,75676.000000
1048.490413,0.129735,101666.000000,75412.000000
1052.271428,0.128667,101700.000000,75623.000000
1056.048044,0.128319,101777.000000,75741.000000
1059.820261,0.128617,101906.000000,75785.000000
1063.588079,0.128905,102259.000000,75997.000000
1067.351497,0.129033,102763.000000,76349.000000
1071.110517,0.128022,103190.000000,76845.000000
1074.865137,0.128736,103645.000000,77057.000000
1078.615358,0.128045,104247.000000,77628.000000
1082.361180,0.127326,104844.000000,78202.000000
1086.102603,0.127634,105404.000000,78564.000000
1089.839627,0.125993,105830.000000,79180.000000
1093.572251,0.127111,106541.000000,79507.000000
1097.300477,0.127178,106997.000000,79835.000000
1102.264601,0.126962,107655.000000,80366.000000
1105.982562,0.128290,108209.000000,80533.000000
1109.696123,0.128510,108541.000000,80739.000000
1113.405285,0.129796,108883.000000,80754.000000
1117.110049,0.130882,109111.000000,80721.000000
1120.810413,0.132548,109449.000000,80661.000000
1124.506378,0.135270,110148.000000,80669.000000
1128.197943,0.135356,110387.000000,80828.000000
1131.885110,0.135649,110542.000000,80887.000000
1135.567878,0.132425,110818.000000,81693.000000
1139.246246,0.130332,111041.000000,82253.000000
1142.920215,0.129595,111319.000000,82599.000000
1146.589785,0.127350,111575.000000,83218.000000
1150.254956,0.126848,112030.000000,83654.000000
1155.135007,0.127821,112594.000000,83887.000000
1158.789913,0.128468,113176.000000,84195.000000
1162.440420,0.128460,113756.000000,84628.000000
1166.086528,0.129725,114495.000000,84930.000000
1169.728237,0.129865,115248.000000,85461.000000
1173.365546,0.130223,116196.000000,86093.000000
1176.998457,0.130360,117260.000000,86854.000000
1180.626968,0.128405,118314.000000,88030.000000
1184.251080,0.127190,119420.000000,89102.000000
1187.870793,0.126935,120660.000000,90080.000000
1191.486107,0.126887,122104.000000,91168.000000
1195.097021,0.124742,123408.000000,92598.000000
1198.703537,0.124537,124879.000000,93746.000000
1203.505381,0.124412,127171.000000,95494.000000
1207.101631,0.123471,128929.000000,97024.000000
1210.693483,0.124026,130624.000000,98174.000000
1214.280935,0.125166,132432.000000,99272.000000
1217.863989,0.123931,134356.000000,101001.000000
1221.442643,0.123906,136434.000000,102569.000000
1225.016898,0.124288,138254.000000,103846.000000
1228.586754,0.124681,140110.000000,105145.000000
1232.152210,0.123498,142307.000000,107085.000000
1235.713268,0.123362,144480.000000,108754.000000
1239.269926,0.123841,146375.000000,110059.000000
1242.822185,0.122558,148395.000000,111908.000000
1246.370045,0.123116,150778.000000,113559.000000
1249.913506,0.122916,153060.000000,115331.000000
1254.631278,0.123372,155918.000000,117361.000000
1258.164474,0.123900,157931.000000,118732.000000
1261.693271,0.123945,160225.000000,120444.000000
1265.217669,0.123513,162531.000000,122299.000000
1268.737667,0.123811,164471.000000,123674.000000
1272.253267,0.122819,166342.000000,125367.000000
1275.764467,0.122942,168611.000000,127041.000000
1279.271269,0.122271,170630.000000,128761.000000
1282.773671,0.122131,172186.000000,129977.000000
1286.271674,0.121698,173503.000000,131102.000000
1289.765277,0.121137,175078.000000,132463.000000
1293.254482,0.121823,176321.000000,133193.000000
1296.739287,0.122603,177150.000000,133579.000000
1300.219694,0.122357,178114.000000,134382.000000
1304.853392,0.123592,179516.000000,135055.000000
1308.323534,0.123725,180112.000000,135462.000000
1311.789276,0.124330,180427.000000,135510.000000
1315.250620,0.123487,180849.000000,136091.000000
1318.707564,0.123552,181295.000000,136406.000000
1322.160109,0.124098,181387.000000,136304.000000
1325.608255,0.124055,181312.000000,136261.000000
1329.052002,0.124232,181274.000000,136177.000000
1332.491349,0.124548,181109.000000,135954.000000
1335.926297,0.124749,180689.000000,135576.000000
1339.356847,0.125583,179848.000000,134686.000000
1342.782997,0.126426,179242.000000,133972.000000
1346.204748,0.127687,178573.000000,133085.000000
1349.622099,0.128503,177890.000000,132327.000000
1354.171725,0.130140,176659.000000,130917.000000
1357.578812,0.131219,175938.000000,130059.000000
1360.981500,0.131356,175417.000000,129633.000000
1364.379789,0.131638,174939.000000,129196.000000
1367.773679,0.130864,174429.000000,129049.000000
1371.163169,0.131839,174092.000000,128511.000000
1374.548260,0.131238,173838.000000,128501.000000
1377.928953,0.132688,173647.000000,127932.000000
1381.305246,0.132184,173017.000000,127616.000000
1384.677139,0.132233,172585.000000,127283.000000
1388.044634,0.132831,172273.000000,126878.000000
1391.407730,0.133696,171871.000000,126330.000000
1394.766426,0.133281,171212.000000,125966.000000
1399.237845,0.134784,170477.000000,124992.000000
1402.586276,0.135122,170057.000000,124587.000000
1405.930309,0.135661,169522.000000,124041.000000
1409.269942,0.136555,169040.000000,123434.000000
1412.605176,0.137214,168685.000000,122988.000000
1415.936011,0.137579,168440.000000,122706.000000
1419.262447,0.137120,168277.000000,122717.000000
