Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 14:16:36,,
Header Version:,1,,
System Temp (C):,28.63,,
Detector Temp (C):,26.66,,
Humidity (%):,36.82,,
Lamp PD:,3798,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.241851,23756.000000,13612.000000
905.500242,0.245737,26065.000000,14802.000000
909.444026,0.244909,28446.000000,16185.000000
913.383411,0.251279,31151.000000,17466.000000
917.318397,0.255519,34594.000000,19208.000000
921.248983,0.255198,38706.000000,21507.000000
925.175171,0.253920,43333.000000,24149.000000
929.096959,0.255590,48106.000000,26706.000000
933.014348,0.256018,52854.000000,29313.000000
936.927338,0.256294,57207.000000,31707.000000
942.137815,0.254989,62583.000000,34791.000000
946.040540,0.255585,66412.000000,36869.000000
949.938866,0.255892,70192.000000,38940.000000
953.832793,0.256331,73953.000000,40985.000000
957.722320,0.256334,77741.000000,43084.000000
961.607449,0.257244,81459.000000,45050.000000
965.488178,0.258213,84970.000000,46887.000000
969.364509,0.260003,88307.000000,48528.000000
973.236440,0.256900,91422.000000,50600.000000
977.103972,0.259471,94242.000000,51853.000000
980.967105,0.258687,96650.000000,53274.000000
984.825838,0.261379,98706.000000,54071.000000
988.680173,0.261162,100691.000000,55186.000000
992.530108,0.261413,102102.000000,55927.000000
997.656512,0.263007,103062.000000,56246.000000
1001.496183,0.263349,103488.000000,56434.000000
1005.331454,0.262767,103668.000000,56608.000000
1009.162327,0.263520,103604.000000,56475.000000
1012.988800,0.263073,103501.000000,56477.000000
1016.810874,0.263371,103473.000000,56423.000000
1020.628549,0.263527,103180.000000,56243.000000
1024.441824,0.264295,102848.000000,55963.000000
1028.250701,0.264089,102542.000000,55823.000000
1032.055178,0.264187,102330.000000,55695.000000
1035.855257,0.264039,102161.000000,55622.000000
1039.650936,0.263905,101990.000000,55546.000000
1043.442216,0.263916,101741.000000,55409.000000
1048.490413,0.265276,101666.000000,55195.000000
1052.271428,0.264423,101700.000000,55322.000000
1056.048044,0.264014,101777.000000,55416.000000
1059.820261,0.264572,101906.000000,55415.000000
1063.588079,0.264666,102259.000000,55595.000000
1067.351497,0.264145,102763.000000,55936.000000
1071.110517,0.263214,103190.000000,56289.000000
1074.865137,0.264092,103645.000000,56423.000000
1078.615358,0.263532,104247.000000,56824.000000
1082.361180,0.262700,104844.000000,57259.000000
1086.102603,0.262766,105404.000000,57556.000000
1089.839627,0.260949,105830.000000,58031.000000
1093.572251,0.261781,106541.000000,58309.000000
1097.300477,0.262090,106997.000000,58517.000000
1102.264601,0.261742,107655.000000,58924.000000
1105.982562,0.263021,108209.000000,59053.000000
1109.696123,0.262942,108541.000000,59245.000000
1113.405285,0.263737,108883.000000,59323.000000
