Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:3:3,,
Header Version:,1,,
System Temp (C):,30.88,,
Detector Temp (C):,29.45,,
Humidity (%):,32.74,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.508,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.393955,23756.000000,9590.000000
905.500242,0.398857,26065.000000,10404.000000
909.444026,0.396850,28446.000000,11407.000000
913.383411,0.402298,31151.000000,12336.000000
917.318397,0.406805,34594.000000,13558.000000
921.248983,0.408284,38706.000000,15118.000000
925.175171,0.408521,43333.000000,16916.000000
929.096959,0.409661,48106.000000,18730.000000
933.014348,0.409822,52854.000000,20571.000000
936.927338,0.408055,57207.000000,22356.000000
942.137815,0.407113,62583.000000,24510.000000
946.040540,0.407624,66412.000000,25979.000000
949.938866,0.405583,70192.000000,27587.000000
953.832793,0.406109,73953.000000,29030.000000
957.722320,0.404886,77741.000000,30603.000000
961.607449,0.405450,81459.000000,32025.000000
965.488178,0.405597,84970.000000,33394.000000
969.364509,0.406982,88307.000000,34595.000000
973.236440,0.404374,91422.000000,36031.000000
977.103972,0.404859,94242.000000,37101.000000
980.967105,0.403400,96650.000000,38177.000000
984.825838,0.406218,98706.000000,38737.000000
988.680173,0.405252,100691.000000,39604.000000
992.530108,0.404581,102102.000000,40221.000000
997.656512,0.405579,103062.000000,40506.000000
1001.496183,0.405296,103488.000000,40700.000000
1005.331454,0.405176,103668.000000,40782.000000
1009.162327,0.405142,103604.000000,40760.000000
1012.988800,0.404551,103501.000000,40775.000000
1016.810874,0.404710,103473.000000,40749.000000
1020.628549,0.404866,103180.000000,40619.000000
1024.441824,0.406309,102848.000000,40354.000000
1028.250701,0.405338,102542.000000,40324.000000
1032.055178,0.405453,102330.000000,40230.000000
1035.855257,0.405178,102161.000000,40189.000000
1039.650936,0.404796,101990.000000,40157.000000
1043.442216,0.404742,101741.000000,40064.000000
1048.490413,0.406007,101666.000000,39918.000000
1052.271428,0.405272,101700.000000,39999.000000
1056.048044,0.405351,101777.000000,40022.000000
1059.820261,0.405099,101906.000000,40096.000000
1063.588079,0.405486,102259.000000,40199.000000
1067.351497,0.405875,102763.000000,40361.000000
1071.110517,0.404791,103190.000000,40630.000000
1074.865137,0.405027,103645.000000,40787.000000
1078.615358,0.404401,104247.000000,41083.000000
1082.361180,0.403827,104844.000000,41373.000000
1086.102603,0.404234,105404.000000,41555.000000
1089.839627,0.402654,105830.000000,41875.000000
1093.572251,0.403410,106541.000000,42083.000000
1097.300477,0.403504,106997.000000,42254.000000
1102.264601,0.402931,107655.000000,42570.000000
1105.982562,0.404059,108209.000000,42678.000000
1109.696123,0.404211,108541.000000,42794.000000
1113.405285,0.405141,108883.000000,42837.000000
1117.110049,0.406770,109111.000000,42766.000000
1120.810413,0.407160,109449.000000,42860.000000
1124.506378,0.409702,110148.000000,42882.000000
1128.197943,0.409894,110387.000000,42956.000000
1131.885110,0.409685,110542.000000,43037.000000
1135.567878,0.407311,110818.000000,43381.000000
1139.246246,0.405459,111041.000000,43654.000000
1142.920215,0.405423,111319.000000,43767.000000
1146.589785,0.402843,111575.000000,44129.000000
1150.254956,0.403195,112030.000000,44273.000000
1155.135007,0.403028,112594.000000,44513.000000
1158.789913,0.403680,113176.000000,44676.000000
1162.440420,0.403709,113756.000000,44902.000000
1166.086528,0.404456,114495.000000,45116.000000
1169.728237,0.404731,115248.000000,45384.000000
1173.365546,0.405018,116196.000000,45727.000000
1176.998457,0.404941,117260.000000,46154.000000
1180.626968,0.403663,118314.000000,46706.000000
1184.251080,0.402537,119420.000000,47265.000000
1187.870793,0.401799,120660.000000,47837.000000
1191.486107,0.402163,122104.000000,48369.000000
1195.097021,0.400244,123408.000000,49102.000000
1198.703537,0.400448,124879.000000,49664.000000
1203.505381,0.400315,127171.000000,50591.000000
1207.101631,0.398991,128929.000000,51447.000000
