Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:48:45,,
Header Version:,1,,
System Temp (C):,31.43,,
Detector Temp (C):,30.47,,
Humidity (%):,39.22,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.458,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.221806,23756.000000,14255.000000
905.500242,0.227551,26065.000000,15435.000000
909.444026,0.227318,28446.000000,16854.000000
913.383411,0.233114,31151.000000,18212.000000
917.318397,0.237125,34594.000000,20039.000000
921.248983,0.237298,38706.000000,22412.000000
925.175171,0.234902,43333.000000,25230.000000
929.096959,0.235615,48106.000000,27963.000000
933.014348,0.234739,52854.000000,30785.000000
936.927338,0.232093,57207.000000,33524.000000
942.137815,0.229830,62583.000000,36866.000000
946.040540,0.228329,66412.000000,39257.000000
949.938866,0.226579,70192.000000,41659.000000
953.832793,0.225908,73953.000000,43959.000000
957.722320,0.225313,77741.000000,46274.000000
961.607449,0.225914,81459.000000,48420.000000
965.488178,0.226620,84970.000000,50425.000000
969.364509,0.228799,88307.000000,52143.000000
973.236440,0.226131,91422.000000,54315.000000
977.103972,0.227074,94242.000000,55869.000000
980.967105,0.227169,96650.000000,57284.000000
984.825838,0.229570,98706.000000,58180.000000
988.680173,0.229292,100691.000000,59388.000000
992.530108,0.229358,102102.000000,60211.000000
997.656512,0.229910,103062.000000,60700.000000
1001.496183,0.230315,103488.000000,60894.000000
1005.331454,0.229625,103668.000000,61097.000000
1009.162327,0.229940,103604.000000,61015.000000
1012.988800,0.229266,103501.000000,61049.000000
1016.810874,0.229092,103473.000000,61057.000000
1020.628549,0.228472,103180.000000,60971.000000
1024.441824,0.229243,102848.000000,60667.000000
1028.250701,0.228135,102542.000000,60641.000000
1032.055178,0.228384,102330.000000,60481.000000
1035.855257,0.227523,102161.000000,60501.000000
1039.650936,0.227269,101990.000000,60435.000000
1043.442216,0.226610,101741.000000,60379.000000
1048.490413,0.227904,101666.000000,60155.000000
1052.271428,0.226550,101700.000000,60363.000000
1056.048044,0.226246,101777.000000,60451.000000
1059.820261,0.225498,101906.000000,60632.000000
1063.588079,0.225427,102259.000000,60852.000000
1067.351497,0.225341,102763.000000,61164.000000
1071.110517,0.223402,103190.000000,61693.000000
1074.865137,0.223591,103645.000000,61938.000000
1078.615358,0.222184,104247.000000,62500.000000
1082.361180,0.220996,104844.000000,63030.000000
1086.102603,0.221193,105404.000000,63338.000000
1089.839627,0.218992,105830.000000,63917.000000
1093.572251,0.219644,106541.000000,64250.000000
1097.300477,0.219637,106997.000000,64526.000000
1102.264601,0.218547,107655.000000,65086.000000
1105.982562,0.219423,108209.000000,65289.000000
1109.696123,0.218836,108541.000000,65578.000000
1113.405285,0.218490,108883.000000,65837.000000
1117.110049,0.217930,109111.000000,66060.000000
1120.810413,0.217443,109449.000000,66339.000000
1124.506378,0.218424,110148.000000,66612.000000
1128.197943,0.217946,110387.000000,66830.000000
1131.885110,0.218082,110542.000000,66903.000000
1135.567878,0.216744,110818.000000,67277.000000
1139.246246,0.216714,111041.000000,67417.000000
1142.920215,0.217047,111319.000000,67534.000000
1146.589785,0.216440,111575.000000,67784.000000
1150.254956,0.216449,112030.000000,68059.000000
1155.135007,0.217273,112594.000000,68272.000000
1158.789913,0.217456,113176.000000,68596.000000
1162.440420,0.217604,113756.000000,68924.000000
1166.086528,0.218417,114495.000000,69242.000000
1169.728237,0.219161,115248.000000,69578.000000
1173.365546,0.219802,116196.000000,70047.000000
1176.998457,0.220758,117260.000000,70533.000000
1180.626968,0.220001,118314.000000,71291.000000
1184.251080,0.220191,119420.000000,71926.000000
1187.870793,0.221807,120660.000000,72403.000000
1191.486107,0.222676,122104.000000,73123.000000
1195.097021,0.221719,123408.000000,74067.000000
1198.703537,0.222361,124879.000000,74839.000000
1203.505381,0.223146,127171.000000,76075.000000
1207.101631,0.222447,128929.000000,77251.000000
1210.693483,0.223327,130624.000000,78108.000000
1214.280935,0.223756,132432.000000,79111.000000
1217.863989,0.223141,134356.000000,80374.000000
1221.442643,0.222488,136434.000000,81740.000000
1225.016898,0.222742,138254.000000,82782.000000
1228.586754,0.222309,140110.000000,83977.000000
1232.152210,0.221301,142307.000000,85492.000000
1235.713268,0.220408,144480.000000,86976.000000
1239.269926,0.220412,146375.000000,88116.000000
1242.822185,0.219097,148395.000000,89603.000000
1246.370045,0.218843,150778.000000,91095.000000
1249.913506,0.218495,153060.000000,92548.000000
1254.631278,0.218767,155918.000000,94217.000000
1258.164474,0.219593,157931.000000,95252.000000
1261.693271,0.220117,160225.000000,96519.000000
1265.217669,0.219387,162531.000000,98073.000000
1268.737667,0.219727,164471.000000,99166.000000
1272.253267,0.219026,166342.000000,100456.000000
1275.764467,0.219309,168611.000000,101760.000000
1279.271269,0.218961,170630.000000,103061.000000
1282.773671,0.218660,172186.000000,104073.000000
1286.271674,0.218167,173503.000000,104988.000000
1289.765277,0.217999,175078.000000,105982.000000
1293.254482,0.218767,176321.000000,106546.000000
1296.739287,0.219477,177150.000000,106872.000000
1300.219694,0.219108,178114.000000,107545.000000
1304.853392,0.220233,179516.000000,108111.000000
1308.323534,0.220429,180112.000000,108421.000000
1311.789276,0.220764,180427.000000,108527.000000
1315.250620,0.220093,180849.000000,108949.000000
1318.707564,0.220517,181295.000000,109111.000000
1322.160109,0.221235,181387.000000,108986.000000
1325.608255,0.221650,181312.000000,108837.000000
1329.052002,0.221978,181274.000000,108732.000000
1332.491349,0.222110,181109.000000,108600.000000
1335.926297,0.222548,180689.000000,108239.000000
1339.356847,0.223849,179848.000000,107413.000000
1342.782997,0.224486,179242.000000,106894.000000
1346.204748,0.226051,178573.000000,106112.000000
1349.622099,0.226829,177890.000000,105517.000000
1354.171725,0.229176,176659.000000,104222.000000
1357.578812,0.230827,175938.000000,103403.000000
1360.981500,0.232214,175417.000000,102768.000000
1364.379789,0.232837,174939.000000,102341.000000
1367.773679,0.233376,174429.000000,101916.000000
1371.163169,0.234715,174092.000000,101406.000000
1374.548260,0.234823,173838.000000,101233.000000
1377.928953,0.236483,173647.000000,100736.000000
1381.305246,0.236649,173017.000000,100332.000000
1384.677139,0.236929,172585.000000,100017.000000
