Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:26:0,,
Header Version:,1,,
System Temp (C):,30.23,,
Detector Temp (C):,29.04,,
Humidity (%):,33.63,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.451,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.106097,23756.000000,18607.000000
905.500242,0.111977,26065.000000,20141.000000
909.444026,0.110278,28446.000000,22067.000000
913.383411,0.116056,31151.000000,23846.000000
917.318397,0.119805,34594.000000,26254.000000
921.248983,0.121593,38706.000000,29254.000000
925.175171,0.118489,43333.000000,32986.000000
929.096959,0.121193,48106.000000,36392.000000
933.014348,0.121061,52854.000000,39996.000000
936.927338,0.119779,57207.000000,43418.000000
942.137815,0.118840,62583.000000,47601.000000
946.040540,0.118465,66412.000000,50557.000000
949.938866,0.118072,70192.000000,53483.000000
953.832793,0.118016,73953.000000,56356.000000
957.722320,0.117500,77741.000000,59313.000000
961.607449,0.117868,81459.000000,62097.000000
965.488178,0.118334,84970.000000,64704.000000
969.364509,0.119538,88307.000000,67059.000000
973.236440,0.116698,91422.000000,69880.000000
977.103972,0.117455,94242.000000,71910.000000
980.967105,0.116281,96650.000000,73947.000000
984.825838,0.118501,98706.000000,75135.000000
988.680173,0.117991,100691.000000,76736.000000
992.530108,0.117168,102102.000000,77959.000000
997.656512,0.118445,103062.000000,78461.000000
1001.496183,0.118480,103488.000000,78779.000000
1005.331454,0.118067,103668.000000,78991.000000
1009.162327,0.117727,103604.000000,79004.000000
1012.988800,0.116872,103501.000000,79081.000000
1016.810874,0.117172,103473.000000,79005.000000
1020.628549,0.116480,103180.000000,78907.000000
1024.441824,0.118273,102848.000000,78329.000000
1028.250701,0.116730,102542.000000,78374.000000
1032.055178,0.116857,102330.000000,78189.000000
1035.855257,0.116251,102161.000000,78169.000000
1039.650936,0.116201,101990.000000,78047.000000
1043.442216,0.116265,101741.000000,77845.000000
1048.490413,0.117359,101666.000000,77592.000000
1052.271428,0.116274,101700.000000,77812.000000
1056.048044,0.115795,101777.000000,77957.000000
1059.820261,0.115643,101906.000000,78083.000000
1063.588079,0.115962,102259.000000,78296.000000
1067.351497,0.115829,102763.000000,78706.000000
1071.110517,0.114523,103190.000000,79271.000000
1074.865137,0.114892,103645.000000,79553.000000
1078.615358,0.114084,104247.000000,80164.000000
1082.361180,0.113116,104844.000000,80803.000000
1086.102603,0.113242,105404.000000,81211.000000
1089.839627,0.111065,105830.000000,81949.000000
1093.572251,0.111764,106541.000000,82367.000000
1097.300477,0.112050,106997.000000,82665.000000
1102.264601,0.111264,107655.000000,83324.000000
1105.982562,0.112005,108209.000000,83610.000000
1109.696123,0.111816,108541.000000,83903.000000
1113.405285,0.112293,108883.000000,84075.000000
1117.110049,0.112098,109111.000000,84289.000000
1120.810413,0.112376,109449.000000,84496.000000
1124.506378,0.113427,110148.000000,84830.000000
1128.197943,0.113519,110387.000000,84996.000000
1131.885110,0.114389,110542.000000,84945.000000
1135.567878,0.112598,110818.000000,85509.000000
1139.246246,0.112411,111041.000000,85718.000000
1142.920215,0.113183,111319.000000,85780.000000
1146.589785,0.112296,111575.000000,86153.000000
1150.254956,0.113359,112030.000000,86293.000000
1155.135007,0.115364,112594.000000,86328.000000
1158.789913,0.116131,113176.000000,86621.000000
1162.440420,0.116255,113756.000000,87040.000000
1166.086528,0.116848,114495.000000,87486.000000
1169.728237,0.116638,115248.000000,88104.000000
1173.365546,0.116304,116196.000000,88897.000000
1176.998457,0.115569,117260.000000,89863.000000
1180.626968,0.112989,118314.000000,91211.000000
1184.251080,0.111259,119420.000000,92431.000000
1187.870793,0.110264,120660.000000,93605.000000
1191.486107,0.109390,122104.000000,94916.000000
