Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:18:56,,
Header Version:,1,,
System Temp (C):,36.24,,
Detector Temp (C):,37.83,,
Humidity (%):,27.81,,
Lamp PD:,3779,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  1.440,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,1.097706,23756.000000,1897.000000
905.500242,1.097786,26065.000000,2081.000000
909.444026,1.097422,28446.000000,2273.000000
913.383411,1.110195,31151.000000,2417.000000
917.318397,1.117232,34594.000000,2641.000000
921.248983,1.120911,38706.000000,2930.000000
925.175171,1.124268,43333.000000,3255.000000
929.096959,1.122412,48106.000000,3629.000000
933.014348,1.122650,52854.000000,3985.000000
936.927338,1.120360,57207.000000,4336.000000
942.137815,1.117938,62583.000000,4770.000000
946.040540,1.117324,66412.000000,5069.000000
949.938866,1.115183,70192.000000,5384.000000
953.832793,1.115986,73953.000000,5662.000000
957.722320,1.114894,77741.000000,5967.000000
961.607449,1.115129,81459.000000,6249.000000
965.488178,1.114153,84970.000000,6533.000000
969.364509,1.118626,88307.000000,6720.000000
973.236440,1.116449,91422.000000,6992.000000
977.103972,1.118060,94242.000000,7181.000000
980.967105,1.118029,96650.000000,7365.000000
984.825838,1.120616,98706.000000,7477.000000
988.680173,1.121264,100691.000000,7616.000000
992.530108,1.121698,102102.000000,7715.000000
997.656512,1.122789,103062.000000,7768.000000
1001.496183,1.123297,103488.000000,7791.000000
1005.331454,1.124052,103668.000000,7791.000000
1009.162327,1.126355,103604.000000,7745.000000
1012.988800,1.125195,103501.000000,7758.000000
1016.810874,1.128336,103473.000000,7700.000000
1020.628549,1.129594,103180.000000,7656.000000
1024.441824,1.129785,102848.000000,7628.000000
1028.250701,1.130660,102542.000000,7590.000000
1032.055178,1.129933,102330.000000,7587.000000
1035.855257,1.132202,102161.000000,7535.000000
1039.650936,1.132167,101990.000000,7523.000000
1043.442216,1.131740,101741.000000,7512.000000
1048.490413,1.134903,101666.000000,7452.000000
1052.271428,1.133303,101700.000000,7482.000000
1056.048044,1.135319,101777.000000,7453.000000
1059.820261,1.136102,101906.000000,7449.000000
1063.588079,1.134872,102259.000000,7496.000000
1067.351497,1.135677,102763.000000,7519.000000
1071.110517,1.134599,103190.000000,7569.000000
1074.865137,1.136223,103645.000000,7574.000000
1078.615358,1.136223,104247.000000,7618.000000
1082.361180,1.134674,104844.000000,7689.000000
1086.102603,1.135127,105404.000000,7722.000000
1089.839627,1.133964,105830.000000,7774.000000
1093.572251,1.136537,106541.000000,7780.000000
1097.300477,1.134115,106997.000000,7857.000000
1102.264601,1.135894,107655.000000,7873.000000
1105.982562,1.139062,108209.000000,7856.000000
1109.696123,1.137033,108541.000000,7917.000000
1113.405285,1.136648,108883.000000,7949.000000
1117.110049,1.137665,109111.000000,7947.000000
1120.810413,1.137481,109449.000000,7975.000000
1124.506378,1.137261,110148.000000,8030.000000
1128.197943,1.137554,110387.000000,8042.000000
1131.885110,1.139515,110542.000000,8017.000000
1135.567878,1.139408,110818.000000,8039.000000
1139.246246,1.139526,111041.000000,8053.000000
1142.920215,1.140234,111319.000000,8060.000000
1146.589785,1.140317,111575.000000,8077.000000
1150.254956,1.139832,112030.000000,8119.000000
1155.135007,1.141959,112594.000000,8120.000000
1158.789913,1.140948,113176.000000,8181.000000
1162.440420,1.142956,113756.000000,8185.000000
1166.086528,1.143809,114495.000000,8222.000000
1169.728237,1.143551,115248.000000,8281.000000
1173.365546,1.144494,116196.000000,8331.000000
1176.998457,1.146165,117260.000000,8375.000000
1180.626968,1.147157,118314.000000,8431.000000
1184.251080,1.147352,119420.000000,8506.000000
1187.870793,1.148329,120660.000000,8575.000000
1191.486107,1.150669,122104.000000,8631.000000
1195.097021,1.150429,123408.000000,8728.000000
1198.703537,1.152402,124879.000000,8792.000000
1203.505381,1.152614,127171.000000,8949.000000
1207.101631,1.151787,128929.000000,9090.000000
1210.693483,1.152330,130624.000000,9198.000000
1214.280935,1.151507,132432.000000,9343.000000
1217.863989,1.150854,134356.000000,9493.000000
1221.442643,1.150891,136434.000000,9639.000000
1225.016898,1.148610,138254.000000,9819.000000
1228.586754,1.150659,140110.000000,9904.000000
1232.152210,1.148948,142307.000000,10099.000000
1235.713268,1.148703,144480.000000,10259.000000
1239.269926,1.147766,146375.000000,10416.000000
1242.822185,1.148702,148395.000000,10537.000000
1246.370045,1.147576,150778.000000,10734.000000
1249.913506,1.147794,153060.000000,10891.000000
1254.631278,1.147965,155918.000000,11090.000000
1258.164474,1.148784,157931.000000,11212.000000
1261.693271,1.150041,160225.000000,11342.000000
1265.217669,1.150276,162531.000000,11499.000000
1268.737667,1.150398,164471.000000,11633.000000
1272.253267,1.150115,166342.000000,11773.000000
1275.764467,1.151887,168611.000000,11885.000000
1279.271269,1.150348,170630.000000,12070.000000
1282.773671,1.151386,172186.000000,12151.000000
1286.271674,1.150746,173503.000000,12262.000000
1289.765277,1.151073,175078.000000,12364.000000
1293.254482,1.152322,176321.000000,12416.000000
1296.739287,1.154045,177150.000000,12425.000000
1300.219694,1.152608,178114.000000,12534.000000
1304.853392,1.154872,179516.000000,12567.000000
1308.323534,1.154346,180112.000000,12624.000000
1311.789276,1.154967,180427.000000,12628.000000
1315.250620,1.155054,180849.000000,12655.000000
1318.707564,1.154069,181295.000000,12715.000000
1322.160109,1.155658,181387.000000,12675.000000
1325.608255,1.154486,181312.000000,12704.000000
1329.052002,1.155045,181274.000000,12685.000000
1332.491349,1.155198,181109.000000,12669.000000
1335.926297,1.156320,180689.000000,12607.000000
1339.356847,1.156366,179848.000000,12547.000000
1342.782997,1.156843,179242.000000,12491.000000
1346.204748,1.156716,178573.000000,12448.000000
1349.622099,1.156870,177890.000000,12396.000000
1354.171725,1.158079,176659.000000,12276.000000
1357.578812,1.158431,175938.000000,12216.000000
1360.981500,1.159531,175417.000000,12149.000000
1364.379789,1.160029,174939.000000,12102.000000
1367.773679,1.160235,174429.000000,12061.000000
1371.163169,1.161670,174092.000000,11998.000000
1374.548260,1.161688,173838.000000,11980.000000
1377.928953,1.164266,173647.000000,11896.000000
1381.305246,1.164921,173017.000000,11835.000000
1384.677139,1.165637,172585.000000,11786.000000
1388.044634,1.166512,172273.000000,11741.000000
1391.407730,1.167425,171871.000000,11689.000000
1394.766426,1.167544,171212.000000,11641.000000
1399.237845,1.167582,170477.000000,11590.000000
1402.586276,1.168313,170057.000000,11542.000000
1405.930309,1.168566,169522.000000,11499.000000
1409.269942,1.169032,169040.000000,11454.000000
1412.605176,1.171431,168685.000000,11367.000000
1415.936011,1.170647,168440.000000,11371.000000
1419.262447,1.170799,168277.000000,11356.000000
1422.584484,1.171137,168052.000000,11332.000000
1425.902122,1.170250,168094.000000,11358.000000
1429.215360,1.170577,168176.000000,11355.000000
1432.524199,1.171845,168237.000000,11326.000000
1435.828639,1.170239,168356.000000,11376.000000
1439.128680,1.170108,168675.000000,11401.000000
1442.424322,1.171414,168916.000000,11383.000000
1446.811668,1.171035,169258.000000,11416.000000
1450.097045,1.171346,169379.000000,11416.000000
1453.378023,1.170958,169391.000000,11427.000000
1456.654602,1.171916,169334.000000,11398.000000
1459.926782,1.172642,169305.000000,11377.000000
1463.194562,1.171763,169126.000000,11388.000000
1466.457943,1.172071,168919.000000,11366.000000
1469.716926,1.174148,168594.000000,11290.000000
1472.971509,1.175379,168234.000000,11234.000000
1476.221692,1.175530,167663.000000,11192.000000
1479.467477,1.178466,167217.000000,11087.000000
1482.708863,1.179401,166625.000000,11024.000000
1485.945849,1.177324,166131.000000,11044.000000
1489.178436,1.179193,165518.000000,10956.000000
1493.481710,1.180014,164484.000000,10867.000000
1496.704032,1.182247,164054.000000,10783.000000
1499.921956,1.183709,163401.000000,10704.000000
1503.135480,1.184126,162290.000000,10621.000000
1506.344605,1.185075,161374.000000,10538.000000
1509.549331,1.187161,160366.000000,10422.000000
1512.749658,1.185938,159378.000000,10387.000000
1515.945585,1.187573,158285.000000,10277.000000
1519.137114,1.189110,157316.000000,10178.000000
1522.324243,1.190030,156147.000000,10081.000000
1525.506973,1.190648,155113.000000,10000.000000
1528.685304,1.192237,154000.000000,9892.000000
1531.859236,1.192516,152588.000000,9795.000000
1535.028769,1.192225,151256.000000,9716.000000
1539.247969,1.191379,149501.000000,9622.000000
1542.407237,1.190608,148026.000000,9544.000000
1545.562106,1.188799,146484.000000,9484.000000
1548.712576,1.186146,144932.000000,9441.000000
1551.858646,1.183941,143312.000000,9383.000000
1555.000318,1.184898,141623.000000,9252.000000
1558.137590,1.185958,139790.000000,9110.000000
1561.270463,1.186712,137958.000000,8975.000000
1564.398937,1.187980,136203.000000,8835.000000
1567.523012,1.187868,134303.000000,8714.000000
1570.642687,1.189065,132340.000000,8563.000000
1573.757964,1.190702,130373.000000,8404.000000
1576.868841,1.191203,128194.000000,8254.000000
1581.009834,1.190694,125453.000000,8087.000000
1584.110447,1.192454,123268.000000,7914.000000
1587.206660,1.191930,121128.000000,7786.000000
1590.298475,1.192221,118983.000000,7643.000000
1593.385890,1.192047,116601.000000,7493.000000
1596.468906,1.191426,114492.000000,7368.000000
1599.547522,1.192541,112247.000000,7205.000000
1602.621740,1.194081,110113.000000,7043.000000
1605.691559,1.192819,107845.000000,6918.000000
1608.756978,1.194648,105764.000000,6756.000000
1611.817998,1.193086,103762.000000,6652.000000
1614.874619,1.191622,101454.000000,6526.000000
1617.926841,1.190345,99141.000000,6396.000000
1620.974664,1.192829,96810.000000,6210.000000
1625.031584,1.189709,93749.000000,6057.000000
1628.069142,1.188271,91480.000000,5930.000000
1631.102301,1.193860,89180.000000,5707.000000
1634.131061,1.188488,86957.000000,5634.000000
1637.155422,1.190506,84664.000000,5460.000000
1640.175383,1.187119,82560.000000,5366.000000
1643.190945,1.190884,80299.000000,5174.000000
1646.202108,1.186409,77863.000000,5069.000000
1649.208872,1.185404,75323.000000,4915.000000
1652.211237,1.183331,72646.000000,4763.000000
1655.209203,1.176684,69695.000000,4640.000000
1658.202769,1.170901,66120.000000,4461.000000
1661.191937,1.154898,61928.000000,4335.000000
1664.176705,1.134690,57108.000000,4188.000000
1668.149553,1.104400,49420.000000,3886.000000
1671.124056,1.068039,43252.000000,3698.000000
1674.094160,1.029836,37007.000000,3455.000000
1677.059866,0.991901,31448.000000,3204.000000
1680.021172,0.961595,26509.000000,2896.000000
1682.978078,0.935691,22318.000000,2588.000000
1685.930586,0.931191,18913.000000,2216.000000
1688.878695,0.926842,16215.000000,1919.000000
1691.822404,0.940904,13947.000000,1598.000000
1694.761714,0.955973,12072.000000,1336.000000
1697.696625,0.952558,10552.000000,1177.000000
1700.627137,0.973231,9233.000000,982.000000
