Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 16:59:53,,
Header Version:,1,,
System Temp (C):,29.78,,
Detector Temp (C):,29.09,,
Humidity (%):,33.38,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.427263,23756.000000,8882.000000
905.500242,0.433108,26065.000000,9615.000000
909.444026,0.431593,28446.000000,10530.000000
913.383411,0.438553,31151.000000,11348.000000
917.318397,0.443518,34594.000000,12459.000000
921.248983,0.446015,38706.000000,13860.000000
925.175171,0.443360,43333.000000,15612.000000
929.096959,0.445259,48106.000000,17256.000000
933.014348,0.447513,52854.000000,18861.000000
936.927338,0.447351,57207.000000,20422.000000
942.137815,0.446325,62583.000000,22394.000000
946.040540,0.446510,66412.000000,23754.000000
949.938866,0.446891,70192.000000,25084.000000
953.832793,0.447516,73953.000000,26390.000000
957.722320,0.447340,77741.000000,27753.000000
961.607449,0.448481,81459.000000,29004.000000
965.488178,0.449359,84970.000000,30193.000000
969.364509,0.451660,88307.000000,31213.000000
973.236440,0.448914,91422.000000,32519.000000
977.103972,0.450225,94242.000000,33421.000000
980.967105,0.449768,96650.000000,34311.000000
984.825838,0.452153,98706.000000,34849.000000
988.680173,0.452347,100691.000000,35534.000000
992.530108,0.452274,102102.000000,36038.000000
997.656512,0.454138,103062.000000,36221.000000
1001.496183,0.455151,103488.000000,36286.000000
1005.331454,0.455320,103668.000000,36335.000000
1009.162327,0.455111,103604.000000,36330.000000
1012.988800,0.455038,103501.000000,36300.000000
1016.810874,0.455771,103473.000000,36229.000000
1020.628549,0.455872,103180.000000,36118.000000
1024.441824,0.456993,102848.000000,35909.000000
1028.250701,0.456837,102542.000000,35815.000000
1032.055178,0.457359,102330.000000,35698.000000
1035.855257,0.457311,102161.000000,35643.000000
1039.650936,0.457278,101990.000000,35586.000000
1043.442216,0.457892,101741.000000,35449.000000
1048.490413,0.459623,101666.000000,35282.000000
1052.271428,0.458269,101700.000000,35404.000000
1056.048044,0.458266,101777.000000,35431.000000
1059.820261,0.458682,101906.000000,35442.000000
1063.588079,0.459216,102259.000000,35521.000000
1067.351497,0.459193,102763.000000,35698.000000
1071.110517,0.457890,103190.000000,35954.000000
1074.865137,0.458101,103645.000000,36095.000000
1078.615358,0.457738,104247.000000,36335.000000
1082.361180,0.457324,104844.000000,36578.000000
1086.102603,0.457021,105404.000000,36799.000000
1089.839627,0.455387,105830.000000,37087.000000
1093.572251,0.456694,106541.000000,37224.000000
1097.300477,0.456849,106997.000000,37370.000000
1102.264601,0.456650,107655.000000,37617.000000
1105.982562,0.457404,108209.000000,37745.000000
1109.696123,0.457482,108541.000000,37854.000000
1113.405285,0.457794,108883.000000,37946.000000
1117.110049,0.458039,109111.000000,38004.000000
1120.810413,0.458116,109449.000000,38115.000000
1124.506378,0.460198,110148.000000,38175.000000
1128.197943,0.459969,110387.000000,38278.000000
1131.885110,0.460215,110542.000000,38310.000000
1135.567878,0.457281,110818.000000,38666.000000
1139.246246,0.455746,111041.000000,38881.000000
1142.920215,0.455538,111319.000000,38997.000000
1146.589785,0.453440,111575.000000,39276.000000
1150.254956,0.453364,112030.000000,39443.000000
1155.135007,0.453513,112594.000000,39628.000000
1158.789913,0.452912,113176.000000,39888.000000
1162.440420,0.453415,113756.000000,40046.000000
1166.086528,0.454010,114495.000000,40251.000000
1169.728237,0.453589,115248.000000,40555.000000
1173.365546,0.453585,116196.000000,40889.000000
1176.998457,0.453768,117260.000000,41246.000000
1180.626968,0.451590,118314.000000,41826.000000
1184.251080,0.450634,119420.000000,42310.000000
1187.870793,0.450861,120660.000000,42727.000000
1191.486107,0.450945,122104.000000,43230.000000
1195.097021,0.449126,123408.000000,43875.000000
1198.703537,0.449655,124879.000000,44344.000000
1203.505381,0.449403,127171.000000,45184.000000
1207.101631,0.448273,128929.000000,45928.000000
1210.693483,0.449028,130624.000000,46451.000000
1214.280935,0.449775,132432.000000,47013.000000
1217.863989,0.448884,134356.000000,47794.000000
1221.442643,0.449136,136434.000000,48505.000000
1225.016898,0.449791,138254.000000,49078.000000
1228.586754,0.449903,140110.000000,49724.000000
1232.152210,0.449205,142307.000000,50585.000000
1235.713268,0.449504,144480.000000,51322.000000
1239.269926,0.450266,146375.000000,51904.000000
1242.822185,0.448785,148395.000000,52800.000000
1246.370045,0.449206,150778.000000,53596.000000
1249.913506,0.449558,153060.000000,54363.000000
1254.631278,0.450588,155918.000000,55247.000000
1258.164474,0.451071,157931.000000,55898.000000
1261.693271,0.451852,160225.000000,56608.000000
1265.217669,0.451480,162531.000000,57472.000000
1268.737667,0.452175,164471.000000,58065.000000
1272.253267,0.451425,166342.000000,58827.000000
1275.764467,0.451785,168611.000000,59580.000000
1279.271269,0.451652,170630.000000,60312.000000
1282.773671,0.451595,172186.000000,60870.000000
1286.271674,0.451252,173503.000000,61384.000000
1289.765277,0.450924,175078.000000,61988.000000
1293.254482,0.451732,176321.000000,62312.000000
1296.739287,0.452538,177150.000000,62489.000000
1300.219694,0.452517,178114.000000,62832.000000
1304.853392,0.454060,179516.000000,63102.000000
1308.323534,0.454214,180112.000000,63289.000000
1311.789276,0.454240,180427.000000,63396.000000
1315.250620,0.453422,180849.000000,63664.000000
1318.707564,0.453776,181295.000000,63769.000000
1322.160109,0.453860,181387.000000,63789.000000
1325.608255,0.454069,181312.000000,63732.000000
1329.052002,0.454196,181274.000000,63700.000000
1332.491349,0.454183,181109.000000,63644.000000
1335.926297,0.454438,180689.000000,63459.000000
1339.356847,0.455069,179848.000000,63072.000000
1342.782997,0.454955,179242.000000,62876.000000
1346.204748,0.455533,178573.000000,62558.000000
1349.622099,0.455343,177890.000000,62346.000000
1354.171725,0.456098,176659.000000,61807.000000
1357.578812,0.456301,175938.000000,61526.000000
1360.981500,0.456250,175417.000000,61351.000000
1364.379789,0.456348,174939.000000,61170.000000
1367.773679,0.455634,174429.000000,61092.000000
1371.163169,0.456490,174092.000000,60854.000000
1374.548260,0.455734,173838.000000,60871.000000
1377.928953,0.457087,173647.000000,60615.000000
1381.305246,0.456549,173017.000000,60470.000000
1384.677139,0.456772,172585.000000,60288.000000
1388.044634,0.457083,172273.000000,60136.000000
1391.407730,0.457616,171871.000000,59922.000000
1394.766426,0.456869,171212.000000,59795.000000
1399.237845,0.457945,170477.000000,59391.000000
1402.586276,0.457679,170057.000000,59281.000000
1405.930309,0.458094,169522.000000,59038.000000
1409.269942,0.458819,169040.000000,58772.000000
