Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 14:11:14,,
Header Version:,1,,
System Temp (C):,28.52,,
Detector Temp (C):,25.29,,
Humidity (%):,41.82,,
Lamp PD:,3799,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.452,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,1.054589,23756.000000,2095.000000
905.500242,1.059267,26065.000000,2274.000000
909.444026,1.059745,28446.000000,2479.000000
913.383411,1.061465,31151.000000,2704.000000
917.318397,1.070358,34594.000000,2942.000000
921.248983,1.066640,38706.000000,3320.000000
925.175171,1.066977,43333.000000,3714.000000
929.096959,1.070476,48106.000000,4090.000000
933.014348,1.070735,52854.000000,4491.000000
936.927338,1.072604,57207.000000,4840.000000
942.137815,1.072017,62583.000000,5302.000000
946.040540,1.073284,66412.000000,5610.000000
949.938866,1.075436,70192.000000,5900.000000
953.832793,1.077757,73953.000000,6183.000000
957.722320,1.076802,77741.000000,6514.000000
961.607449,1.079838,81459.000000,6778.000000
965.488178,1.078252,84970.000000,7096.000000
969.364509,1.080358,88307.000000,7339.000000
973.236440,1.079096,91422.000000,7620.000000
977.103972,1.081316,94242.000000,7815.000000
980.967105,1.080216,96650.000000,8035.000000
984.825838,1.083933,98706.000000,8136.000000
988.680173,1.086642,100691.000000,8248.000000
992.530108,1.085169,102102.000000,8392.000000
997.656512,1.087168,103062.000000,8432.000000
1001.496183,1.088753,103488.000000,8436.000000
1005.331454,1.087095,103668.000000,8483.000000
1009.162327,1.089188,103604.000000,8437.000000
1012.988800,1.089736,103501.000000,8418.000000
1016.810874,1.088382,103473.000000,8442.000000
1020.628549,1.089058,103180.000000,8405.000000
1024.441824,1.091655,102848.000000,8328.000000
1028.250701,1.091196,102542.000000,8312.000000
1032.055178,1.091187,102330.000000,8295.000000
1035.855257,1.090888,102161.000000,8287.000000
1039.650936,1.090580,101990.000000,8279.000000
1043.442216,1.089571,101741.000000,8278.000000
1048.490413,1.090406,101666.000000,8256.000000
1052.271428,1.090288,101700.000000,8261.000000
1056.048044,1.090512,101777.000000,8263.000000
1059.820261,1.089750,101906.000000,8288.000000
1063.588079,1.088640,102259.000000,8338.000000
1067.351497,1.089319,102763.000000,8366.000000
1071.110517,1.088429,103190.000000,8418.000000
1074.865137,1.089618,103645.000000,8432.000000
1078.615358,1.088900,104247.000000,8495.000000
1082.361180,1.087461,104844.000000,8572.000000
1086.102603,1.087451,105404.000000,8618.000000
1089.839627,1.086790,105830.000000,8666.000000
1093.572251,1.087998,106541.000000,8700.000000
1097.300477,1.087165,106997.000000,8754.000000
1102.264601,1.086024,107655.000000,8831.000000
1105.982562,1.086830,108209.000000,8860.000000
1109.696123,1.087377,108541.000000,8876.000000
1113.405285,1.088254,108883.000000,8886.000000
1117.110049,1.088918,109111.000000,8891.000000
1120.810413,1.090115,109449.000000,8894.000000
1124.506378,1.092001,110148.000000,8912.000000
1128.197943,1.091483,110387.000000,8942.000000
1131.885110,1.091704,110542.000000,8950.000000
1135.567878,1.088634,110818.000000,9036.000000
1139.246246,1.089411,111041.000000,9038.000000
1142.920215,1.088723,111319.000000,9075.000000
1146.589785,1.087429,111575.000000,9123.000000
1150.254956,1.089864,112030.000000,9109.000000
1155.135007,1.089430,112594.000000,9164.000000
1158.789913,1.090817,113176.000000,9182.000000
1162.440420,1.090679,113756.000000,9232.000000
1166.086528,1.091192,114495.000000,9281.000000
1169.728237,1.092730,115248.000000,9309.000000
1173.365546,1.092711,116196.000000,9386.000000
1176.998457,1.094961,117260.000000,9423.000000
1180.626968,1.092760,118314.000000,9556.000000
1184.251080,1.092730,119420.000000,9646.000000
1187.870793,1.094076,120660.000000,9716.000000
1191.486107,1.094884,122104.000000,9814.000000
1195.097021,1.092997,123408.000000,9962.000000
1198.703537,1.092814,124879.000000,10085.000000
1203.505381,1.094300,127171.000000,10235.000000
1207.101631,1.094949,128929.000000,10361.000000
1210.693483,1.096035,130624.000000,10471.000000
1214.280935,1.095909,132432.000000,10619.000000
1217.863989,1.096445,134356.000000,10760.000000
1221.442643,1.096263,136434.000000,10931.000000
1225.016898,1.097905,138254.000000,11035.000000
1228.586754,1.097406,140110.000000,11196.000000
1232.152210,1.097580,142307.000000,11367.000000
1235.713268,1.097640,144480.000000,11539.000000
1239.269926,1.099477,146375.000000,11641.000000
1242.822185,1.098435,148395.000000,11830.000000
1246.370045,1.100208,150778.000000,11971.000000
1249.913506,1.100035,153060.000000,12157.000000
1254.631278,1.102145,155918.000000,12324.000000
1258.164474,1.103124,157931.000000,12455.000000
1261.693271,1.104153,160225.000000,12606.000000
1265.217669,1.104541,162531.000000,12776.000000
1268.737667,1.105702,164471.000000,12894.000000
1272.253267,1.104494,166342.000000,13077.000000
1275.764467,1.106082,168611.000000,13207.000000
1279.271269,1.106737,170630.000000,13345.000000
1282.773671,1.106856,172186.000000,13463.000000
1286.271674,1.106311,173503.000000,13583.000000
1289.765277,1.106289,175078.000000,13707.000000
1293.254482,1.107686,176321.000000,13760.000000
1296.739287,1.108871,177150.000000,13787.000000
1300.219694,1.108465,178114.000000,13875.000000
1304.853392,1.110495,179516.000000,13919.000000
1308.323534,1.111498,180112.000000,13933.000000
1311.789276,1.112569,180427.000000,13923.000000
1315.250620,1.112835,180849.000000,13947.000000
1318.707564,1.112785,181295.000000,13983.000000
1322.160109,1.114905,181387.000000,13922.000000
1325.608255,1.114257,181312.000000,13937.000000
1329.052002,1.115446,181274.000000,13896.000000
1332.491349,1.114020,181109.000000,13929.000000
1335.926297,1.114480,180689.000000,13882.000000
1339.356847,1.115719,179848.000000,13778.000000
1342.782997,1.115706,179242.000000,13732.000000
1346.204748,1.116810,178573.000000,13646.000000
1349.622099,1.117540,177890.000000,13571.000000
1354.171725,1.119610,176659.000000,13413.000000
1357.578812,1.120464,175938.000000,13332.000000
1360.981500,1.121725,175417.000000,13254.000000
1364.379789,1.121228,174939.000000,13233.000000
1367.773679,1.121604,174429.000000,13183.000000
1371.163169,1.122713,174092.000000,13124.000000
1374.548260,1.123603,173838.000000,13078.000000
1377.928953,1.124623,173647.000000,13033.000000
1381.305246,1.124413,173017.000000,12992.000000
1384.677139,1.125472,172585.000000,12928.000000
1388.044634,1.125358,172273.000000,12908.000000
1391.407730,1.127891,171871.000000,12803.000000
1394.766426,1.127003,171212.000000,12780.000000
1399.237845,1.128410,170477.000000,12684.000000
1402.586276,1.129638,170057.000000,12617.000000
1405.930309,1.130236,169522.000000,12560.000000
1409.269942,1.131810,169040.000000,12479.000000
1412.605176,1.132535,168685.000000,12432.000000
1415.936011,1.133900,168440.000000,12375.000000
1419.262447,1.133936,168277.000000,12362.000000
1422.584484,1.134974,168052.000000,12316.000000
1425.902122,1.134624,168094.000000,12329.000000
1429.215360,1.135577,168176.000000,12308.000000
1432.524199,1.136370,168237.000000,12290.000000
1435.828639,1.136818,168356.000000,12286.000000
1439.128680,1.135489,168675.000000,12347.000000
