Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:24:46,,
Header Version:,1,,
System Temp (C):,30.14,,
Detector Temp (C):,28.87,,
Humidity (%):,33.63,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.446,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.112682,23756.000000,18327.000000
905.500242,0.119831,26065.000000,19780.000000
909.444026,0.117782,28446.000000,21689.000000
913.383411,0.125725,31151.000000,23321.000000
917.318397,0.128983,34594.000000,25705.000000
921.248983,0.131549,38706.000000,28591.000000
925.175171,0.129341,43333.000000,32172.000000
929.096959,0.130518,48106.000000,35619.000000
933.014348,0.130501,52854.000000,39136.000000
936.927338,0.128682,57207.000000,42537.000000
942.137815,0.127847,62583.000000,46624.000000
946.040540,0.127510,66412.000000,49515.000000
949.938866,0.126137,70192.000000,52499.000000
953.832793,0.126380,73953.000000,55281.000000
957.722320,0.125966,77741.000000,58168.000000
961.607449,0.126607,81459.000000,60860.000000
965.488178,0.127019,84970.000000,63423.000000
969.364509,0.128641,88307.000000,65668.000000
973.236440,0.125519,91422.000000,68475.000000
977.103972,0.126333,94242.000000,70455.000000
980.967105,0.125709,96650.000000,72359.000000
984.825838,0.127743,98706.000000,73553.000000
988.680173,0.127825,100691.000000,75018.000000
992.530108,0.127433,102102.000000,76138.000000
997.656512,0.128830,103062.000000,76607.000000
1001.496183,0.129517,103488.000000,76802.000000
1005.331454,0.129239,103668.000000,76985.000000
1009.162327,0.129625,103604.000000,76869.000000
1012.988800,0.129148,103501.000000,76877.000000
1016.810874,0.129828,103473.000000,76736.000000
1020.628549,0.129492,103180.000000,76578.000000
1024.441824,0.130954,102848.000000,76075.000000
1028.250701,0.130637,102542.000000,75904.000000
1032.055178,0.130959,102330.000000,75691.000000
1035.855257,0.130729,102161.000000,75606.000000
1039.650936,0.130576,101990.000000,75506.000000
1043.442216,0.130938,101741.000000,75259.000000
1048.490413,0.132155,101666.000000,74993.000000
1052.271428,0.130947,101700.000000,75227.000000
1056.048044,0.130405,101777.000000,75378.000000
1059.820261,0.130011,101906.000000,75542.000000
1063.588079,0.130468,102259.000000,75724.000000
1067.351497,0.129893,102763.000000,76198.000000
1071.110517,0.127932,103190.000000,76861.000000
1074.865137,0.128708,103645.000000,77062.000000
1078.615358,0.127553,104247.000000,77716.000000
1082.361180,0.126333,104844.000000,78381.000000
1086.102603,0.126083,105404.000000,78845.000000
1089.839627,0.124258,105830.000000,79497.000000
1093.572251,0.124921,106541.000000,79909.000000
1097.300477,0.124743,106997.000000,80284.000000
1102.264601,0.123962,107655.000000,80923.000000
1105.982562,0.124905,108209.000000,81163.000000
1109.696123,0.124287,108541.000000,81528.000000
