Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:23:40,,
Header Version:,1,,
System Temp (C):,30.35,,
Detector Temp (C):,29.12,,
Humidity (%):,36.19,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.070874,23756.000000,20179.000000
905.500242,0.076805,26065.000000,21840.000000
909.444026,0.075169,28446.000000,23925.000000
913.383411,0.082745,31151.000000,25747.000000
917.318397,0.085897,34594.000000,28386.000000
921.248983,0.088256,38706.000000,31588.000000
925.175171,0.084930,43333.000000,35636.000000
929.096959,0.087619,48106.000000,39317.000000
933.014348,0.087835,52854.000000,43176.000000
936.927338,0.087835,57207.000000,46732.000000
942.137815,0.086153,62583.000000,51322.000000
946.040540,0.087023,66412.000000,54353.000000
949.938866,0.085910,70192.000000,57594.000000
953.832793,0.085703,73953.000000,60709.000000
957.722320,0.085877,77741.000000,63793.000000
961.607449,0.086267,81459.000000,66784.000000
965.488178,0.086987,84970.000000,69547.000000
969.364509,0.088687,88307.000000,71996.000000
973.236440,0.085793,91422.000000,75034.000000
977.103972,0.087292,94242.000000,77082.000000
980.967105,0.086340,96650.000000,79225.000000
984.825838,0.088731,98706.000000,80466.000000
988.680173,0.088796,100691.000000,82072.000000
992.530108,0.088259,102102.000000,83325.000000
997.656512,0.089533,103062.000000,83862.000000
1001.496183,0.090053,103488.000000,84108.000000
1005.331454,0.089678,103668.000000,84327.000000
1009.162327,0.089822,103604.000000,84247.000000
1012.988800,0.089251,103501.000000,84274.000000
1016.810874,0.089654,103473.000000,84173.000000
1020.628549,0.089487,103180.000000,83967.000000
1024.441824,0.090842,102848.000000,83436.000000
1028.250701,0.090163,102542.000000,83318.000000
1032.055178,0.090088,102330.000000,83160.000000
1035.855257,0.089668,102161.000000,83103.000000
1039.650936,0.089783,101990.000000,82942.000000
1043.442216,0.089576,101741.000000,82779.000000
1048.490413,0.090843,101666.000000,82477.000000
1052.271428,0.089443,101700.000000,82771.000000
1056.048044,0.089090,101777.000000,82901.000000
1059.820261,0.088735,101906.000000,83074.000000
1063.588079,0.089046,102259.000000,83302.000000
1067.351497,0.088956,102763.000000,83730.000000
1071.110517,0.087326,103190.000000,84394.000000
1074.865137,0.087706,103645.000000,84692.000000
1078.615358,0.086438,104247.000000,85433.000000
1082.361180,0.085344,104844.000000,86139.000000
1086.102603,0.084943,105404.000000,86679.000000
1089.839627,0.082938,105830.000000,87432.000000
1093.572251,0.083834,106541.000000,87838.000000
1097.300477,0.083554,106997.000000,88271.000000
1102.264601,0.082922,107655.000000,88943.000000
1105.982562,0.083568,108209.000000,89268.000000
1109.696123,0.082584,108541.000000,89745.000000
1113.405285,0.082935,108883.000000,89955.000000
1117.110049,0.082652,109111.000000,90202.000000
1120.810413,0.082573,109449.000000,90498.000000
1124.506378,0.084144,110148.000000,90747.000000
1128.197943,0.083905,110387.000000,90994.000000
1131.885110,0.084185,110542.000000,91063.000000
1135.567878,0.082487,110818.000000,91648.000000
1139.246246,0.081922,111041.000000,91952.000000
1142.920215,0.082182,111319.000000,92127.000000
1146.589785,0.080473,111575.000000,92703.000000
1150.254956,0.080749,112030.000000,93022.000000
1155.135007,0.081271,112594.000000,93378.000000
1158.789913,0.081959,113176.000000,93712.000000
1162.440420,0.082597,113756.000000,94054.000000
1166.086528,0.083566,114495.000000,94454.000000
1169.728237,0.084834,115248.000000,94798.000000
1173.365546,0.085798,116196.000000,95366.000000
1176.998457,0.086992,117260.000000,95975.000000
1180.626968,0.085732,118314.000000,97119.000000
1184.251080,0.084753,119420.000000,98248.000000
1187.870793,0.084378,120660.000000,99354.000000
1191.486107,0.083920,122104.000000,100649.000000
1195.097021,0.081039,123408.000000,102401.000000
1198.703537,0.079845,124879.000000,103907.000000
1203.505381,0.078783,127171.000000,106073.000000
1207.101631,0.077027,128929.000000,107975.000000
1210.693483,0.076815,130624.000000,109448.000000
1214.280935,0.076983,132432.000000,110920.000000
1217.863989,0.075894,134356.000000,112814.000000
1221.442643,0.075132,136434.000000,114760.000000
1225.016898,0.074982,138254.000000,116331.000000
1228.586754,0.074860,140110.000000,117926.000000
1232.152210,0.073766,142307.000000,120077.000000
1235.713268,0.073558,144480.000000,121969.000000
1239.269926,0.074243,146375.000000,123374.000000
1242.822185,0.072924,148395.000000,125457.000000
1246.370045,0.072855,150778.000000,127492.000000
1249.913506,0.073048,153060.000000,129364.000000
1254.631278,0.073822,155918.000000,131545.000000
1258.164474,0.074087,157931.000000,133162.000000
1261.693271,0.074393,160225.000000,135001.000000
1265.217669,0.073870,162531.000000,137109.000000
1268.737667,0.074298,164471.000000,138609.000000
1272.253267,0.073592,166342.000000,140414.000000
1275.764467,0.073712,168611.000000,142290.000000
1279.271269,0.073159,170630.000000,144177.000000
1282.773671,0.072872,172186.000000,145588.000000
1286.271674,0.072608,173503.000000,146791.000000
1289.765277,0.072386,175078.000000,148199.000000
1293.254482,0.072920,176321.000000,149068.000000
1296.739287,0.073630,177150.000000,149524.000000
1300.219694,0.073436,178114.000000,150405.000000
1304.853392,0.074704,179516.000000,151147.000000
1308.323534,0.074726,180112.000000,151641.000000
1311.789276,0.075124,180427.000000,151767.000000
1315.250620,0.074251,180849.000000,152428.000000
1318.707564,0.074203,181295.000000,152821.000000
1322.160109,0.074687,181387.000000,152728.000000
1325.608255,0.074753,181312.000000,152642.000000
1329.052002,0.074926,181274.000000,152549.000000
1332.491349,0.074966,181109.000000,152396.000000
