Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:56:49,,
Header Version:,1,,
System Temp (C):,30.94,,
Detector Temp (C):,30.22,,
Humidity (%):,38.51,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.457,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.080580,23756.000000,19733.000000
905.500242,0.085989,26065.000000,21383.000000
909.444026,0.086069,28446.000000,23332.000000
913.383411,0.090901,31151.000000,25268.000000
917.318397,0.096051,34594.000000,27730.000000
921.248983,0.096459,38706.000000,30997.000000
925.175171,0.096214,43333.000000,34722.000000
929.096959,0.098128,48106.000000,38377.000000
933.014348,0.097683,52854.000000,42208.000000
936.927338,0.096460,57207.000000,45813.000000
942.137815,0.094690,62583.000000,50323.000000
946.040540,0.095348,66412.000000,53321.000000
949.938866,0.093986,70192.000000,56533.000000
953.832793,0.094169,73953.000000,59537.000000
957.722320,0.093500,77741.000000,62683.000000
961.607449,0.094472,81459.000000,65534.000000
965.488178,0.095010,84970.000000,68274.000000
969.364509,0.095784,88307.000000,70829.000000
973.236440,0.093731,91422.000000,73675.000000
977.103972,0.094816,94242.000000,75758.000000
980.967105,0.093547,96650.000000,77921.000000
984.825838,0.095948,98706.000000,79140.000000
988.680173,0.095692,100691.000000,80779.000000
992.530108,0.095406,102102.000000,81965.000000
997.656512,0.096182,103062.000000,82588.000000
1001.496183,0.096362,103488.000000,82895.000000
1005.331454,0.096425,103668.000000,83027.000000
1009.162327,0.096325,103604.000000,82995.000000
1012.988800,0.095919,103501.000000,82990.000000
1016.810874,0.096267,103473.000000,82901.000000
1020.628549,0.096195,103180.000000,82680.000000
1024.441824,0.096981,102848.000000,82265.000000
1028.250701,0.096247,102542.000000,82159.000000
1032.055178,0.096337,102330.000000,81972.000000
1035.855257,0.095964,102161.000000,81907.000000
1039.650936,0.095778,101990.000000,81805.000000
1043.442216,0.095689,101741.000000,81622.000000
1048.490413,0.096477,101666.000000,81414.000000
1052.271428,0.095540,101700.000000,81617.000000
1056.048044,0.095348,101777.000000,81715.000000
1059.820261,0.095048,101906.000000,81875.000000
1063.588079,0.095443,102259.000000,82084.000000
1067.351497,0.094762,102763.000000,82618.000000
1071.110517,0.093279,103190.000000,83245.000000
1074.865137,0.093451,103645.000000,83579.000000
1078.615358,0.092447,104247.000000,84259.000000
1082.361180,0.091626,104844.000000,84902.000000
1086.102603,0.091572,105404.000000,85366.000000
1089.839627,0.089545,105830.000000,86112.000000
1093.572251,0.090159,106541.000000,86568.000000
1097.300477,0.089693,106997.000000,87032.000000
1102.264601,0.088550,107655.000000,87798.000000
1105.982562,0.088972,108209.000000,88164.000000
1109.696123,0.088140,108541.000000,88604.000000
1113.405285,0.087570,108883.000000,89000.000000
1117.110049,0.086871,109111.000000,89330.000000
1120.810413,0.085998,109449.000000,89787.000000
1124.506378,0.086226,110148.000000,90313.000000
1128.197943,0.085632,110387.000000,90633.000000
1131.885110,0.085939,110542.000000,90696.000000
1135.567878,0.085073,110818.000000,91104.000000
1139.246246,0.085046,111041.000000,91293.000000
1142.920215,0.085405,111319.000000,91446.000000
