Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 20:51:24,,
Header Version:,1,,
System Temp (C):,29.71,,
Detector Temp (C):,27.67,,
Humidity (%):,37.81,,
Lamp PD:,3798,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.001869,23756.000000,23654.000000
905.500242,0.007343,26065.000000,25628.000000
909.444026,0.005841,28446.000000,28066.000000
913.383411,0.010641,31151.000000,30397.000000
917.318397,0.012338,34594.000000,33625.000000
921.248983,0.015383,38706.000000,37359.000000
925.175171,0.013197,43333.000000,42036.000000
929.096959,0.015550,48106.000000,46414.000000
933.014348,0.015627,52854.000000,50986.000000
936.927338,0.015180,57207.000000,55242.000000
942.137815,0.013805,62583.000000,60625.000000
946.040540,0.014806,66412.000000,64186.000000
949.938866,0.013472,70192.000000,68048.000000
953.832793,0.014043,73953.000000,71600.000000
957.722320,0.013751,77741.000000,75318.000000
961.607449,0.014771,81459.000000,78735.000000
965.488178,0.015425,84970.000000,82005.000000
969.364509,0.016781,88307.000000,84960.000000
973.236440,0.014289,91422.000000,88463.000000
977.103972,0.016106,94242.000000,90811.000000
980.967105,0.014795,96650.000000,93413.000000
984.825838,0.017027,98706.000000,94911.000000
988.680173,0.017537,100691.000000,96706.000000
992.530108,0.016949,102102.000000,98194.000000
997.656512,0.017538,103062.000000,98983.000000
1001.496183,0.017858,103488.000000,99319.000000
1005.331454,0.017180,103668.000000,99647.000000
1009.162327,0.016773,103604.000000,99679.000000
1012.988800,0.016040,103501.000000,99748.000000
1016.810874,0.015753,103473.000000,99787.000000
1020.628549,0.015136,103180.000000,99646.000000
1024.441824,0.015986,102848.000000,99131.000000
1028.250701,0.014495,102542.000000,99176.000000
1032.055178,0.014008,102330.000000,99082.000000
1035.855257,0.013229,102161.000000,99096.000000
1039.650936,0.013107,101990.000000,98958.000000
1043.442216,0.012946,101741.000000,98753.000000
1048.490413,0.013722,101666.000000,98504.000000
1052.271428,0.012353,101700.000000,98848.000000
1056.048044,0.012159,101777.000000,98967.000000
1059.820261,0.011876,101906.000000,99157.000000
1063.588079,0.011774,102259.000000,99524.000000
1067.351497,0.011264,102763.000000,100132.000000
1071.110517,0.010048,103190.000000,100830.000000
1074.865137,0.010278,103645.000000,101221.000000
1078.615358,0.009229,104247.000000,102055.000000
1082.361180,0.008149,104844.000000,102895.000000
1086.102603,0.007753,105404.000000,103539.000000
1089.839627,0.005900,105830.000000,104402.000000
1093.572251,0.006501,106541.000000,104958.000000
1097.300477,0.006255,106997.000000,105467.000000
1102.264601,0.005284,107655.000000,106353.000000
1105.982562,0.005273,108209.000000,106903.000000
1109.696123,0.004436,108541.000000,107438.000000
1113.405285,0.004208,108883.000000,107833.000000
1117.110049,0.003433,109111.000000,108252.000000
1120.810413,0.002631,109449.000000,108788.000000
1124.506378,0.003043,110148.000000,109379.000000
1128.197943,0.002351,110387.000000,109791.000000
1131.885110,0.002984,110542.000000,109785.000000
1135.567878,0.002220,110818.000000,110253.000000
1139.246246,0.002160,111041.000000,110490.000000
1142.920215,0.003636,111319.000000,110391.000000
1146.589785,0.002996,111575.000000,110808.000000
1150.254956,0.004062,112030.000000,110987.000000
1155.135007,0.005692,112594.000000,111128.000000
1158.789913,0.006604,113176.000000,111468.000000
1162.440420,0.007288,113756.000000,111863.000000
1166.086528,0.008720,114495.000000,112219.000000
1169.728237,0.009844,115248.000000,112665.000000
1173.365546,0.010961,116196.000000,113300.000000
1176.998457,0.012226,117260.000000,114005.000000
1180.626968,0.011957,118314.000000,115101.000000
1184.251080,0.012540,119420.000000,116021.000000
1187.870793,0.013693,120660.000000,116915.000000
1191.486107,0.015032,122104.000000,117950.000000
1195.097021,0.014761,123408.000000,119284.000000
1198.703537,0.015668,124879.000000,120454.000000
1203.505381,0.017072,127171.000000,122269.000000
