Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 20:15:55,,
Header Version:,1,,
System Temp (C):,30.25,,
Detector Temp (C):,29.34,,
Humidity (%):,40.36,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1357.578812,0.017571,175938.000000,168962.000000
1360.981500,0.019868,175417.000000,167573.000000
1364.379789,0.021932,174939.000000,166324.000000
1367.773679,0.022692,174429.000000,165549.000000
1371.163169,0.024526,174092.000000,164533.000000
1374.548260,0.024618,173838.000000,164258.000000
1377.928953,0.026670,173647.000000,163304.000000
1381.305246,0.027265,173017.000000,162489.000000
1384.677139,0.027864,172585.000000,161860.000000
1388.044634,0.029084,172273.000000,161114.000000
1391.407730,0.031476,171871.000000,159855.000000
1394.766426,0.033007,171212.000000,158682.000000
1399.237845,0.037974,170477.000000,156204.000000
1402.586276,0.041818,170057.000000,154446.000000
1405.930309,0.046167,169522.000000,152426.000000
1409.269942,0.051788,169040.000000,150038.000000
1412.605176,0.057499,168685.000000,147767.000000
1415.936011,0.062977,168440.000000,145703.000000
1419.262447,0.067895,168277.000000,143923.000000
1422.584484,0.072669,168052.000000,142159.000000
1425.902122,0.076179,168094.000000,141050.000000
1429.215360,0.080586,168176.000000,139694.000000
1432.524199,0.083689,168237.000000,138750.000000
1435.828639,0.085859,168356.000000,138156.000000
1439.128680,0.087616,168675.000000,137859.000000
1442.424322,0.089586,168916.000000,137431.000000
1446.811668,0.092400,169258.000000,136820.000000
1450.097045,0.094402,169379.000000,136288.000000
1453.378023,0.095975,169391.000000,135805.000000
1456.654602,0.098716,169334.000000,134905.000000
1459.926782,0.100933,169305.000000,134195.000000
1463.194562,0.102654,169126.000000,133523.000000
1466.457943,0.105679,168919.000000,132434.000000
1469.716926,0.107764,168594.000000,131546.000000
1472.971509,0.110893,168234.000000,130323.000000
1476.221692,0.112775,167663.000000,129319.000000
1479.467477,0.115962,167217.000000,128032.000000
1482.708863,0.117113,166625.000000,127241.000000
1485.945849,0.116572,166131.000000,127022.000000
1489.178436,0.117669,165518.000000,126234.000000
1493.481710,0.118471,164484.000000,125214.000000
1496.704032,0.119072,164054.000000,124714.000000
1499.921956,0.118260,163401.000000,124450.000000
1503.135480,0.117975,162290.000000,123685.000000
1506.344605,0.116156,161374.000000,123503.000000
1509.549331,0.115582,160366.000000,122894.000000
1512.749658,0.113817,159378.000000,122634.000000
1515.945585,0.112269,158285.000000,122228.000000
1519.137114,0.112047,157316.000000,121542.000000
1522.324243,0.111643,156147.000000,120751.000000
1525.506973,0.111771,155113.000000,119916.000000
1528.685304,0.111525,154000.000000,119123.000000
1531.859236,0.112548,152588.000000,117753.000000
1535.028769,0.111790,151256.000000,116929.000000
1539.247969,0.112642,149501.000000,115346.000000
1542.407237,0.112258,148026.000000,114309.000000
1545.562106,0.110970,146484.000000,113454.000000
1548.712576,0.110665,144932.000000,112331.000000
1551.858646,0.109308,143312.000000,111423.000000
1555.000318,0.109635,141623.000000,110027.000000
1558.137590,0.109239,139790.000000,108702.000000
1561.270463,0.108136,137958.000000,107550.000000
1564.398937,0.106584,136203.000000,106562.000000
1567.523012,0.106041,134303.000000,105207.000000
1570.642687,0.106218,132340.000000,103627.000000
1573.757964,0.106209,130373.000000,102089.000000
1576.868841,0.106645,128194.000000,100282.000000
1581.009834,0.105994,125453.000000,98285.000000
1584.110447,0.107562,123268.000000,96225.000000
1587.206660,0.106844,121128.000000,94711.000000
1590.298475,0.106144,118983.000000,93184.000000
1593.385890,0.104243,116601.000000,91719.000000
1596.468906,0.101834,114492.000000,90561.000000
1599.547522,0.098755,112247.000000,89417.000000
1602.621740,0.099449,110113.000000,87577.000000
1605.691559,0.095021,107845.000000,86652.000000
1608.756978,0.093251,105764.000000,85327.000000
1611.817998,0.091857,103762.000000,83981.000000
1614.874619,0.088318,101454.000000,82785.000000
1617.926841,0.086585,99141.000000,81221.000000
