Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 21:34:18,,
Header Version:,1,,
System Temp (C):,28.88,,
Detector Temp (C):,26.82,,
Humidity (%):,41.11,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.183150,23756.000000,15582.000000
905.500242,0.185634,26065.000000,16999.000000
909.444026,0.187672,28446.000000,18465.000000
913.383411,0.188551,31151.000000,20180.000000
917.318397,0.192530,34594.000000,22206.000000
921.248983,0.193344,38706.000000,24799.000000
925.175171,0.191791,43333.000000,27863.000000
929.096959,0.195089,48106.000000,30698.000000
933.014348,0.194380,52854.000000,33783.000000
936.927338,0.193755,57207.000000,36618.000000
942.137815,0.192555,62583.000000,40170.000000
946.040540,0.193378,66412.000000,42547.000000
949.938866,0.192101,70192.000000,45101.000000
953.832793,0.193022,73953.000000,47417.000000
957.722320,0.192863,77741.000000,49864.000000
961.607449,0.194326,81459.000000,52073.000000
965.488178,0.195483,84970.000000,54173.000000
969.364509,0.196792,88307.000000,56131.000000
973.236440,0.193991,91422.000000,58487.000000
977.103972,0.195949,94242.000000,60020.000000
980.967105,0.194354,96650.000000,61780.000000
984.825838,0.197090,98706.000000,62698.000000
988.680173,0.196465,100691.000000,64051.000000
992.530108,0.196128,102102.000000,64999.000000
997.656512,0.197036,103062.000000,65473.000000
1001.496183,0.196941,103488.000000,65758.000000
1005.331454,0.196772,103668.000000,65898.000000
1009.162327,0.196300,103604.000000,65929.000000
1012.988800,0.195934,103501.000000,65919.000000
1016.810874,0.196093,103473.000000,65877.000000
1020.628549,0.196381,103180.000000,65647.000000
1024.441824,0.196983,102848.000000,65345.000000
1028.250701,0.195410,102542.000000,65387.000000
1032.055178,0.195203,102330.000000,65283.000000
1035.855257,0.194745,102161.000000,65244.000000
1039.650936,0.193578,101990.000000,65310.000000
1043.442216,0.193142,101741.000000,65216.000000
1048.490413,0.194603,101666.000000,64949.000000
1052.271428,0.193233,101700.000000,65176.000000
1056.048044,0.192929,101777.000000,65271.000000
1059.820261,0.192536,101906.000000,65413.000000
1063.588079,0.192546,102259.000000,65638.000000
1067.351497,0.193578,102763.000000,65805.000000
1071.110517,0.190731,103190.000000,66513.000000
1074.865137,0.191742,103645.000000,66651.000000
1078.615358,0.191341,104247.000000,67100.000000
1082.361180,0.190603,104844.000000,67599.000000
1086.102603,0.189869,105404.000000,68075.000000
1089.839627,0.187911,105830.000000,68659.000000
1093.572251,0.188643,106541.000000,69004.000000
1097.300477,0.187893,106997.000000,69419.000000
1102.264601,0.186236,107655.000000,70113.000000
1105.982562,0.186907,108209.000000,70365.000000
1109.696123,0.186685,108541.000000,70617.000000
1113.405285,0.186853,108883.000000,70812.000000
1117.110049,0.187572,109111.000000,70843.000000
1120.810413,0.188792,109449.000000,70863.000000
1124.506378,0.191104,110148.000000,70937.000000
1128.197943,0.191018,110387.000000,71105.000000
1131.885110,0.189762,110542.000000,71411.000000
1135.567878,0.186434,110818.000000,72140.000000
1139.246246,0.184367,111041.000000,72630.000000
1142.920215,0.183395,111319.000000,72975.000000
1146.589785,0.179946,111575.000000,73726.000000
1150.254956,0.179534,112030.000000,74097.000000
1155.135007,0.179756,112594.000000,74432.000000
1158.789913,0.179951,113176.000000,74783.000000
1162.440420,0.179549,113756.000000,75236.000000
1166.086528,0.180437,114495.000000,75570.000000
1169.728237,0.181798,115248.000000,75829.000000
1173.365546,0.181053,116196.000000,76584.000000
1176.998457,0.180560,117260.000000,77373.000000
1180.626968,0.178825,118314.000000,78381.000000
1184.251080,0.177454,119420.000000,79364.000000
1187.870793,0.175962,120660.000000,80464.000000
1191.486107,0.175162,122104.000000,81577.000000
1195.097021,0.172040,123408.000000,83043.000000
1198.703537,0.170193,124879.000000,84391.000000
1203.505381,0.168402,127171.000000,86295.000000
1207.101631,0.166866,128929.000000,87798.000000
1210.693483,0.166062,130624.000000,89117.000000
1214.280935,0.166166,132432.000000,90329.000000
1217.863989,0.164597,134356.000000,91973.000000
1221.442643,0.163930,136434.000000,93539.000000
1225.016898,0.163082,138254.000000,94972.000000
1228.586754,0.163136,140110.000000,96235.000000
1232.152210,0.162364,142307.000000,97918.000000
1235.713268,0.161396,144480.000000,99635.000000
