Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 21:33:7,,
Header Version:,1,,
System Temp (C):,27.34,,
Detector Temp (C):,26.87,,
Humidity (%):,44.87,,
Lamp PD:,3799,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.508,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.171599,23756.000000,16002.000000
905.500242,0.177384,26065.000000,17325.000000
909.444026,0.176229,28446.000000,18958.000000
913.383411,0.181400,31151.000000,20515.000000
917.318397,0.183607,34594.000000,22667.000000
921.248983,0.185465,38706.000000,25253.000000
925.175171,0.182736,43333.000000,28450.000000
929.096959,0.185519,48106.000000,31382.000000
933.014348,0.185511,52854.000000,34480.000000
936.927338,0.185007,57207.000000,37363.000000
942.137815,0.184882,62583.000000,40886.000000
946.040540,0.185318,66412.000000,43344.000000
949.938866,0.185792,70192.000000,45761.000000
953.832793,0.186242,73953.000000,48163.000000
957.722320,0.185711,77741.000000,50692.000000
961.607449,0.186811,81459.000000,52982.000000
965.488178,0.187303,84970.000000,55203.000000
969.364509,0.188774,88307.000000,57177.000000
973.236440,0.185958,91422.000000,59579.000000
977.103972,0.187614,94242.000000,61183.000000
980.967105,0.186365,96650.000000,62927.000000
984.825838,0.189346,98706.000000,63826.000000
988.680173,0.188743,100691.000000,65200.000000
992.530108,0.188268,102102.000000,66186.000000
997.656512,0.189331,103062.000000,66645.000000
1001.496183,0.189724,103488.000000,66860.000000
1005.331454,0.188799,103668.000000,67119.000000
1009.162327,0.189068,103604.000000,67036.000000
1012.988800,0.188462,103501.000000,67063.000000
1016.810874,0.189057,103473.000000,66953.000000
1020.628549,0.188182,103180.000000,66898.000000
1024.441824,0.189100,102848.000000,66542.000000
1028.250701,0.188093,102542.000000,66498.000000
1032.055178,0.187822,102330.000000,66402.000000
1035.855257,0.186601,102161.000000,66479.000000
1039.650936,0.186776,101990.000000,66341.000000
1043.442216,0.186002,101741.000000,66297.000000
1048.490413,0.187158,101666.000000,66072.000000
1052.271428,0.185919,101700.000000,66283.000000
1056.048044,0.184880,101777.000000,66492.000000
1059.820261,0.184393,101906.000000,66651.000000
1063.588079,0.184061,102259.000000,66933.000000
1067.351497,0.183990,102763.000000,67274.000000
1071.110517,0.181998,103190.000000,67864.000000
1074.865137,0.182420,103645.000000,68097.000000
1078.615358,0.181727,104247.000000,68602.000000
1082.361180,0.180532,104844.000000,69185.000000
1086.102603,0.180005,105404.000000,69639.000000
1089.839627,0.178024,105830.000000,70240.000000
1093.572251,0.178337,106541.000000,70661.000000
1097.300477,0.177746,106997.000000,71060.000000
1102.264601,0.176230,107655.000000,71747.000000
1105.982562,0.177027,108209.000000,71984.000000
1109.696123,0.176768,108541.000000,72248.000000
1113.405285,0.177347,108883.000000,72379.000000
1117.110049,0.177776,109111.000000,72459.000000
1120.810413,0.179389,109449.000000,72414.000000
1124.506378,0.181279,110148.000000,72560.000000
1128.197943,0.181312,110387.000000,72712.000000
1131.885110,0.180830,110542.000000,72895.000000
1135.567878,0.177626,110818.000000,73618.000000
1139.246246,0.175232,111041.000000,74174.000000
1142.920215,0.174500,111319.000000,74485.000000
1146.589785,0.171921,111575.000000,75101.000000
1150.254956,0.171629,112030.000000,75458.000000
1155.135007,0.171892,112594.000000,75792.000000
1158.789913,0.172318,113176.000000,76109.000000
1162.440420,0.172324,113756.000000,76498.000000
1166.086528,0.173357,114495.000000,76812.000000
1169.728237,0.173673,115248.000000,77261.000000
1173.365546,0.174329,116196.000000,77779.000000
1176.998457,0.174374,117260.000000,78483.000000
1180.626968,0.172118,118314.000000,79601.000000
1184.251080,0.170747,119420.000000,80599.000000
1187.870793,0.170129,120660.000000,81552.000000
1191.486107,0.168857,122104.000000,82770.000000
1195.097021,0.165830,123408.000000,84239.000000
1198.703537,0.164803,124879.000000,85445.000000
1203.505381,0.163070,127171.000000,87361.000000
1207.101631,0.161620,128929.000000,88865.000000
1210.693483,0.160975,130624.000000,90167.000000
1214.280935,0.161066,132432.000000,91396.000000
1217.863989,0.159681,134356.000000,93020.000000
1221.442643,0.158729,136434.000000,94666.000000
1225.016898,0.158891,138254.000000,95893.000000
1228.586754,0.158946,140110.000000,97168.000000
1232.152210,0.158039,142307.000000,98898.000000
1235.713268,0.157413,144480.000000,100553.000000
1239.269926,0.157804,146375.000000,101780.000000
1242.822185,0.156399,148395.000000,103519.000000
1246.370045,0.156203,150778.000000,105229.000000
1249.913506,0.156079,153060.000000,106852.000000
1254.631278,0.156775,155918.000000,108673.000000
1258.164474,0.157118,157931.000000,109989.000000
1261.693271,0.157175,160225.000000,111572.000000
1265.217669,0.157028,162531.000000,113216.000000
1268.737667,0.157364,164471.000000,114479.000000
1272.253267,0.156701,166342.000000,115958.000000
1275.764467,0.156460,168611.000000,117605.000000
1279.271269,0.155954,170630.000000,119152.000000
1282.773671,0.155660,172186.000000,120320.000000
1286.271674,0.155278,173503.000000,121347.000000
1289.765277,0.154553,175078.000000,122653.000000
1293.254482,0.155028,176321.000000,123389.000000
1296.739287,0.155564,177150.000000,123816.000000
1300.219694,0.155389,178114.000000,124540.000000
1304.853392,0.156298,179516.000000,125258.000000
1308.323534,0.156906,180112.000000,125498.000000
1311.789276,0.157253,180427.000000,125617.000000
1315.250620,0.156539,180849.000000,126118.000000
1318.707564,0.156601,181295.000000,126411.000000
1322.160109,0.157196,181387.000000,126302.000000
1325.608255,0.157322,181312.000000,126213.000000
1329.052002,0.157789,181274.000000,126051.000000
1332.491349,0.157897,181109.000000,125905.000000
1335.926297,0.158426,180689.000000,125460.000000
1339.356847,0.159855,179848.000000,124466.000000
1342.782997,0.160677,179242.000000,123812.000000
1346.204748,0.162533,178573.000000,122824.000000
1349.622099,0.163760,177890.000000,122009.000000
1354.171725,0.166340,176659.000000,120447.000000
1357.578812,0.167930,175938.000000,119517.000000
1360.981500,0.168598,175417.000000,118980.000000
1364.379789,0.169275,174939.000000,118471.000000
1367.773679,0.169053,174429.000000,118186.000000
1371.163169,0.170686,174092.000000,117515.000000
1374.548260,0.170384,173838.000000,117425.000000
1377.928953,0.172775,173647.000000,116652.000000
1381.305246,0.174114,173017.000000,115871.000000
1384.677139,0.174790,172585.000000,115402.000000
1388.044634,0.176961,172273.000000,114619.000000
1391.407730,0.179675,171871.000000,113639.000000
1394.766426,0.181233,171212.000000,112798.000000
1399.237845,0.185838,170477.000000,111129.000000
1402.586276,0.188878,170057.000000,110082.000000
1405.930309,0.191644,169522.000000,109039.000000
1409.269942,0.195101,169040.000000,107867.000000
1412.605176,0.198322,168685.000000,106845.000000
1415.936011,0.200497,168440.000000,106157.000000
