Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 21:33:35,,
Header Version:,1,,
System Temp (C):,27.99,,
Detector Temp (C):,26.7,,
Humidity (%):,43.69,,
Lamp PD:,3798,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.457,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.135774,23756.000000,17378.000000
905.500242,0.141046,26065.000000,18837.000000
909.444026,0.138303,28446.000000,20688.000000
913.383411,0.142527,31151.000000,22436.000000
917.318397,0.145127,34594.000000,24767.000000
921.248983,0.145330,38706.000000,27698.000000
925.175171,0.142859,43333.000000,31186.000000
929.096959,0.144960,48106.000000,34454.000000
933.014348,0.144404,52854.000000,37903.000000
936.927338,0.143386,57207.000000,41121.000000
942.137815,0.142289,62583.000000,45099.000000
946.040540,0.142564,66412.000000,47828.000000
949.938866,0.141477,70192.000000,50677.000000
953.832793,0.140448,73953.000000,53519.000000
957.722320,0.140512,77741.000000,56252.000000
961.607449,0.141185,81459.000000,58851.000000
965.488178,0.141041,84970.000000,61408.000000
969.364509,0.142320,88307.000000,63632.000000
973.236440,0.139786,91422.000000,66262.000000
977.103972,0.142829,94242.000000,67829.000000
980.967105,0.140886,96650.000000,69874.000000
984.825838,0.143428,98706.000000,70944.000000
988.680173,0.144021,100691.000000,72272.000000
992.530108,0.143433,102102.000000,73384.000000
997.656512,0.144772,103062.000000,73846.000000
1001.496183,0.145001,103488.000000,74112.000000
1005.331454,0.144580,103668.000000,74313.000000
1009.162327,0.145541,103604.000000,74103.000000
1012.988800,0.144541,103501.000000,74200.000000
1016.810874,0.145484,103473.000000,74019.000000
1020.628549,0.145210,103180.000000,73856.000000
1024.441824,0.145389,102848.000000,73588.000000
1028.250701,0.145016,102542.000000,73432.000000
1032.055178,0.144230,102330.000000,73413.000000
1035.855257,0.144009,102161.000000,73329.000000
1039.650936,0.143039,101990.000000,73370.000000
1043.442216,0.142878,101741.000000,73218.000000
1048.490413,0.143591,101666.000000,73044.000000
1052.271428,0.143101,101700.000000,73151.000000
1056.048044,0.143079,101777.000000,73210.000000
1059.820261,0.143718,101906.000000,73195.000000
1063.588079,0.144367,102259.000000,73339.000000
1067.351497,0.145951,102763.000000,73432.000000
1071.110517,0.146447,103190.000000,73653.000000
1074.865137,0.148641,103645.000000,73605.000000
1078.615358,0.148896,104247.000000,73989.000000
1082.361180,0.149970,104844.000000,74229.000000
1086.102603,0.149043,105404.000000,74785.000000
1089.839627,0.146708,105830.000000,75492.000000
1093.572251,0.145841,106541.000000,76151.000000
1097.300477,0.143943,106997.000000,76812.000000
1102.264601,0.140904,107655.000000,77827.000000
1105.982562,0.139781,108209.000000,78430.000000
1109.696123,0.137972,108541.000000,78999.000000
1113.405285,0.137342,108883.000000,79363.000000
1117.110049,0.136928,109111.000000,79605.000000
1120.810413,0.137579,109449.000000,79732.000000
1124.506378,0.139240,110148.000000,79935.000000
1128.197943,0.138738,110387.000000,80201.000000
1131.885110,0.138266,110542.000000,80401.000000
1135.567878,0.135011,110818.000000,81208.000000
1139.246246,0.132009,111041.000000,81936.000000
1142.920215,0.130668,111319.000000,82395.000000
1146.589785,0.128442,111575.000000,83009.000000
1150.254956,0.128106,112030.000000,83412.000000
1155.135007,0.128137,112594.000000,83826.000000
1158.789913,0.129511,113176.000000,83993.000000
1162.440420,0.130008,113756.000000,84327.000000
1166.086528,0.131488,114495.000000,84586.000000
1169.728237,0.132542,115248.000000,84936.000000
1173.365546,0.133047,116196.000000,85535.000000
1176.998457,0.134006,117260.000000,86128.000000
1180.626968,0.132191,118314.000000,87266.000000
1184.251080,0.132244,119420.000000,88071.000000
1187.870793,0.130367,120660.000000,89371.000000
1191.486107,0.130139,122104.000000,90488.000000
1195.097021,0.127051,123408.000000,92107.000000
1198.703537,0.126403,124879.000000,93344.000000
1203.505381,0.124831,127171.000000,95402.000000
1207.101631,0.123418,128929.000000,97036.000000
1210.693483,0.122971,130624.000000,98413.000000
1214.280935,0.123163,132432.000000,99731.000000
1217.863989,0.121218,134356.000000,101634.000000
1221.442643,0.120326,136434.000000,103418.000000
1225.016898,0.120420,138254.000000,104775.000000
1228.586754,0.119201,140110.000000,106480.000000
1232.152210,0.118185,142307.000000,108403.000000
1235.713268,0.118162,144480.000000,110064.000000
1239.269926,0.118134,146375.000000,111515.000000
1242.822185,0.116550,148395.000000,113467.000000
1246.370045,0.116754,150778.000000,115235.000000
1249.913506,0.116179,153060.000000,117134.000000
1254.631278,0.116332,155918.000000,119279.000000
1258.164474,0.116746,157931.000000,120704.000000
1261.693271,0.116587,160225.000000,122502.000000
1265.217669,0.116112,162531.000000,124401.000000
1268.737667,0.116619,164471.000000,125739.000000
1272.253267,0.115454,166342.000000,127511.000000
1275.764467,0.115610,168611.000000,129204.000000
1279.271269,0.115723,170630.000000,130717.000000
1282.773671,0.115579,172186.000000,131953.000000
1286.271674,0.114861,173503.000000,133182.000000
1289.765277,0.114299,175078.000000,134565.000000
1293.254482,0.115196,176321.000000,135241.000000
1296.739287,0.115553,177150.000000,135765.000000
1300.219694,0.115200,178114.000000,136615.000000
1304.853392,0.116404,179516.000000,137309.000000
1308.323534,0.116593,180112.000000,137705.000000
1311.789276,0.117327,180427.000000,137713.000000
1315.250620,0.116331,180849.000000,138352.000000
1318.707564,0.116378,181295.000000,138678.000000
1322.160109,0.117486,181387.000000,138395.000000
1325.608255,0.117702,181312.000000,138269.000000
1329.052002,0.118098,181274.000000,138114.000000
1332.491349,0.118697,181109.000000,137798.000000
1335.926297,0.118999,180689.000000,137383.000000
1339.356847,0.120273,179848.000000,136343.000000
1342.782997,0.122026,179242.000000,135336.000000
1346.204748,0.124228,178573.000000,134149.000000
1349.622099,0.125654,177890.000000,133198.000000
