Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 21:33:17,,
Header Version:,1,,
System Temp (C):,27.61,,
Detector Temp (C):,26.82,,
Humidity (%):,44.83,,
Lamp PD:,3799,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.454,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.172496,23756.000000,15969.000000
905.500242,0.176283,26065.000000,17369.000000
909.444026,0.177307,28446.000000,18911.000000
913.383411,0.179204,31151.000000,20619.000000
917.318397,0.180210,34594.000000,22845.000000
921.248983,0.181937,38706.000000,25459.000000
925.175171,0.178937,43333.000000,28700.000000
929.096959,0.180852,48106.000000,31721.000000
933.014348,0.179035,52854.000000,34998.000000
936.927338,0.177117,57207.000000,38048.000000
942.137815,0.174512,62583.000000,41874.000000
946.040540,0.174150,66412.000000,44473.000000
949.938866,0.172024,70192.000000,47235.000000
953.832793,0.171500,73953.000000,49826.000000
957.722320,0.169821,77741.000000,52581.000000
961.607449,0.169394,81459.000000,55150.000000
965.488178,0.169296,84970.000000,57540.000000
969.364509,0.168626,88307.000000,59892.000000
973.236440,0.165518,91422.000000,62450.000000
977.103972,0.166351,94242.000000,64253.000000
980.967105,0.164429,96650.000000,66187.000000
984.825838,0.165542,98706.000000,67422.000000
988.680173,0.164822,100691.000000,68892.000000
992.530108,0.163893,102102.000000,70007.000000
997.656512,0.163550,103062.000000,70721.000000
1001.496183,0.163338,103488.000000,71048.000000
1005.331454,0.162695,103668.000000,71277.000000
1009.162327,0.161776,103604.000000,71384.000000
1012.988800,0.161222,103501.000000,71404.000000
1016.810874,0.162079,103473.000000,71244.000000
1020.628549,0.161256,103180.000000,71177.000000
1024.441824,0.162009,102848.000000,70825.000000
1028.250701,0.160133,102542.000000,70920.000000
1032.055178,0.160142,102330.000000,70772.000000
1035.855257,0.159424,102161.000000,70772.000000
1039.650936,0.158659,101990.000000,70778.000000
1043.442216,0.159147,101741.000000,70526.000000
1048.490413,0.159751,101666.000000,70376.000000
1052.271428,0.159169,101700.000000,70494.000000
1056.048044,0.158236,101777.000000,70699.000000
1059.820261,0.158829,101906.000000,70692.000000
1063.588079,0.158608,102259.000000,70973.000000
1067.351497,0.159625,102763.000000,71156.000000
1071.110517,0.157931,103190.000000,71731.000000
1074.865137,0.158850,103645.000000,71895.000000
1078.615358,0.158367,104247.000000,72393.000000
1082.361180,0.158138,104844.000000,72846.000000
1086.102603,0.157623,105404.000000,73322.000000
1089.839627,0.156482,105830.000000,73812.000000
1093.572251,0.157581,106541.000000,74120.000000
1097.300477,0.157711,106997.000000,74415.000000
1102.264601,0.157477,107655.000000,74913.000000
1105.982562,0.158375,108209.000000,75143.000000
1109.696123,0.159110,108541.000000,75246.000000
1113.405285,0.160523,108883.000000,75238.000000
1117.110049,0.162119,109111.000000,75119.000000
1120.810413,0.163711,109449.000000,75076.000000
1124.506378,0.166603,110148.000000,75054.000000
1128.197943,0.167105,110387.000000,75130.000000
1131.885110,0.167569,110542.000000,75155.000000
1135.567878,0.164890,110818.000000,75809.000000
1139.246246,0.163141,111041.000000,76268.000000
1142.920215,0.162528,111319.000000,76567.000000
1146.589785,0.160580,111575.000000,77088.000000
1150.254956,0.160582,112030.000000,77402.000000
1155.135007,0.161737,112594.000000,77585.000000
1158.789913,0.163311,113176.000000,77704.000000
1162.440420,0.163624,113756.000000,78046.000000
1166.086528,0.165485,114495.000000,78217.000000
1169.728237,0.166924,115248.000000,78471.000000
1173.365546,0.167482,116196.000000,79015.000000
1176.998457,0.168286,117260.000000,79591.000000
1180.626968,0.166680,118314.000000,80604.000000
1184.251080,0.165621,119420.000000,81556.000000
1187.870793,0.164888,120660.000000,82542.000000
1191.486107,0.164451,122104.000000,83614.000000
1195.097021,0.161404,123408.000000,85102.000000
1198.703537,0.160096,124879.000000,86376.000000
1203.505381,0.158624,127171.000000,88260.000000
1207.101631,0.157306,128929.000000,89752.000000
1210.693483,0.156366,130624.000000,91129.000000
1214.280935,0.157130,132432.000000,92228.000000
1217.863989,0.155245,134356.000000,93975.000000
1221.442643,0.154242,136434.000000,95649.000000
1225.016898,0.153937,138254.000000,96993.000000
1228.586754,0.153571,140110.000000,98378.000000
1232.152210,0.152914,142307.000000,100072.000000
1235.713268,0.152252,144480.000000,101755.000000
1239.269926,0.152453,146375.000000,103042.000000
1242.822185,0.151004,148395.000000,104813.000000
1246.370045,0.150895,150778.000000,106523.000000
1249.913506,0.150606,153060.000000,108207.000000
1254.631278,0.150754,155918.000000,110190.000000
1258.164474,0.150589,157931.000000,111655.000000
1261.693271,0.150872,160225.000000,113203.000000
1265.217669,0.150571,162531.000000,114912.000000
1268.737667,0.151179,164471.000000,116121.000000
1272.253267,0.150406,166342.000000,117651.000000
1275.764467,0.150329,168611.000000,119277.000000
1279.271269,0.150222,170630.000000,120735.000000
1282.773671,0.149232,172186.000000,122114.000000
1286.271674,0.148647,173503.000000,123214.000000
1289.765277,0.148505,175078.000000,124373.000000
1293.254482,0.148544,176321.000000,125245.000000
1296.739287,0.148895,177150.000000,125732.000000
1300.219694,0.149212,178114.000000,126324.000000
1304.853392,0.150320,179516.000000,126994.000000
1308.323534,0.150806,180112.000000,127273.000000
1311.789276,0.151214,180427.000000,127376.000000
1315.250620,0.150544,180849.000000,127871.000000
1318.707564,0.150566,181295.000000,128180.000000
1322.160109,0.151471,181387.000000,127978.000000
1325.608255,0.151892,181312.000000,127801.000000
1329.052002,0.152403,181274.000000,127624.000000
1332.491349,0.152743,181109.000000,127408.000000
1335.926297,0.153408,180689.000000,126918.000000
1339.356847,0.155166,179848.000000,125817.000000
1342.782997,0.156874,179242.000000,124901.000000
1346.204748,0.159032,178573.000000,123818.000000
1349.622099,0.160328,177890.000000,122977.000000
1354.171725,0.163665,176659.000000,121191.000000
1357.578812,0.165033,175938.000000,120317.000000
1360.981500,0.166388,175417.000000,119587.000000
1364.379789,0.166490,174939.000000,119233.000000
1367.773679,0.166693,174429.000000,118830.000000
1371.163169,0.168029,174092.000000,118236.000000
1374.548260,0.167884,173838.000000,118103.000000
1377.928953,0.169992,173647.000000,117402.000000
1381.305246,0.171185,173017.000000,116655.000000
1384.677139,0.172182,172585.000000,116097.000000
1388.044634,0.174437,172273.000000,115287.000000
1391.407730,0.176902,171871.000000,114367.000000
1394.766426,0.178653,171212.000000,113470.000000
1399.237845,0.183255,170477.000000,111792.000000
1402.586276,0.186255,170057.000000,110749.000000
1405.930309,0.189210,169522.000000,109652.000000
1409.269942,0.192480,169040.000000,108520.000000
1412.605176,0.195805,168685.000000,107466.000000
1415.936011,0.198057,168440.000000,106755.000000
1419.262447,0.199475,168277.000000,106304.000000
1422.584484,0.200835,168052.000000,105830.000000
1425.902122,0.201116,168094.000000,105788.000000
1429.215360,0.202071,168176.000000,105607.000000
1432.524199,0.202644,168237.000000,105506.000000
1435.828639,0.201833,168356.000000,105778.000000
1439.128680,0.201749,168675.000000,105999.000000
1442.424322,0.201759,168916.000000,106148.000000
1446.811668,0.202367,169258.000000,106214.000000
1450.097045,0.202498,169379.000000,106258.000000
1453.378023,0.202132,169391.000000,106355.000000
1456.654602,0.203274,169334.000000,106040.000000
1459.926782,0.203700,169305.000000,105918.000000
1463.194562,0.203462,169126.000000,105864.000000
1466.457943,0.203378,168919.000000,105755.000000
1469.716926,0.202533,168594.000000,105757.000000
1472.971509,0.202727,168234.000000,105484.000000
1476.221692,0.202277,167663.000000,105235.000000
