Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 19:34:19,,
Header Version:,1,,
System Temp (C):,29.63,,
Detector Temp (C):,29.88,,
Humidity (%):,36.09,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.481,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,1.356242,23756.000000,1046.000000
905.500242,1.369173,26065.000000,1114.000000
909.444026,1.364469,28446.000000,1229.000000
913.383411,1.361212,31151.000000,1356.000000
917.318397,1.380638,34594.000000,1440.000000
921.248983,1.374261,38706.000000,1635.000000
925.175171,1.379140,43333.000000,1810.000000
929.096959,1.379436,48106.000000,2008.000000
933.014348,1.382237,52854.000000,2192.000000
936.927338,1.378325,57207.000000,2394.000000
942.137815,1.384500,62583.000000,2582.000000
946.040540,1.382598,66412.000000,2752.000000
949.938866,1.380607,70192.000000,2922.000000
953.832793,1.383234,73953.000000,3060.000000
957.722320,1.381448,77741.000000,3230.000000
961.607449,1.376152,81459.000000,3426.000000
965.488178,1.383093,84970.000000,3517.000000
969.364509,1.379322,88307.000000,3687.000000
973.236440,1.374351,91422.000000,3861.000000
977.103972,1.372945,94242.000000,3993.000000
980.967105,1.371571,96650.000000,4108.000000
984.825838,1.371922,98706.000000,4192.000000
988.680173,1.371547,100691.000000,4280.000000
992.530108,1.369349,102102.000000,4362.000000
997.656512,1.373114,103062.000000,4365.000000
1001.496183,1.370451,103488.000000,4410.000000
1005.331454,1.373180,103668.000000,4390.000000
1009.162327,1.374895,103604.000000,4370.000000
1012.988800,1.373371,103501.000000,4381.000000
1016.810874,1.370192,103473.000000,4412.000000
1020.628549,1.370933,103180.000000,4392.000000
1024.441824,1.370523,102848.000000,4382.000000
1028.250701,1.375921,102542.000000,4315.000000
1032.055178,1.372513,102330.000000,4340.000000
1035.855257,1.373199,102161.000000,4326.000000
1039.650936,1.374282,101990.000000,4308.000000
1043.442216,1.373725,101741.000000,4303.000000
1048.490413,1.375326,101666.000000,4284.000000
1052.271428,1.374661,101700.000000,4292.000000
1056.048044,1.375496,101777.000000,4287.000000
1059.820261,1.375641,101906.000000,4291.000000
1063.588079,1.375224,102259.000000,4310.000000
1067.351497,1.374447,102763.000000,4339.000000
1071.110517,1.377049,103190.000000,4331.000000
1074.865137,1.377059,103645.000000,4350.000000
1078.615358,1.376391,104247.000000,4382.000000
1082.361180,1.377288,104844.000000,4398.000000
1086.102603,1.377140,105404.000000,4423.000000
1089.839627,1.374690,105830.000000,4466.000000
1093.572251,1.374208,106541.000000,4501.000000
1097.300477,1.374233,106997.000000,4520.000000
1102.264601,1.373832,107655.000000,4552.000000
1105.982562,1.378357,108209.000000,4528.000000
1109.696123,1.375488,108541.000000,4572.000000
1113.405285,1.375621,108883.000000,4585.000000
1117.110049,1.375867,109111.000000,4592.000000
1120.810413,1.374852,109449.000000,4617.000000
1124.506378,1.371824,110148.000000,4679.000000
1128.197943,1.371467,110387.000000,4693.000000
1131.885110,1.375514,110542.000000,4656.000000
1135.567878,1.375293,110818.000000,4670.000000
1139.246246,1.374311,111041.000000,4690.000000
1142.920215,1.372811,111319.000000,4718.000000
1146.589785,1.372064,111575.000000,4737.000000
1150.254956,1.376037,112030.000000,4713.000000
1155.135007,1.374000,112594.000000,4759.000000
1158.789913,1.375236,113176.000000,4770.000000
1162.440420,1.372567,113756.000000,4824.000000
1166.086528,1.374660,114495.000000,4832.000000
1169.728237,1.376250,115248.000000,4846.000000
1173.365546,1.375438,116196.000000,4895.000000
1176.998457,1.377361,117260.000000,4918.000000
1180.626968,1.374414,118314.000000,4996.000000
1184.251080,1.373270,119420.000000,5056.000000
1187.870793,1.376555,120660.000000,5070.000000
1191.486107,1.377290,122104.000000,5122.000000
1195.097021,1.376930,123408.000000,5181.000000
1198.703537,1.377822,124879.000000,5232.000000
1203.505381,1.377091,127171.000000,5337.000000
1207.101631,1.377394,128929.000000,5407.000000
1210.693483,1.379706,130624.000000,5449.000000
1214.280935,1.380763,132432.000000,5511.000000
1217.863989,1.381545,134356.000000,5581.000000
1221.442643,1.381186,136434.000000,5672.000000
1225.016898,1.381993,138254.000000,5737.000000
1228.586754,1.383191,140110.000000,5798.000000
1232.152210,1.382521,142307.000000,5898.000000
1235.713268,1.383179,144480.000000,5979.000000
1239.269926,1.384574,146375.000000,6038.000000
1242.822185,1.383109,148395.000000,6142.000000
1246.370045,1.384059,150778.000000,6227.000000
1249.913506,1.384557,153060.000000,6314.000000
1254.631278,1.385294,155918.000000,6421.000000
1258.164474,1.388168,157931.000000,6461.000000
1261.693271,1.387959,160225.000000,6558.000000
1265.217669,1.387332,162531.000000,6662.000000
1268.737667,1.387816,164471.000000,6734.000000
1272.253267,1.386327,166342.000000,6834.000000
1275.764467,1.387408,168611.000000,6910.000000
1279.271269,1.382083,170630.000000,7079.000000
1282.773671,1.382969,172186.000000,7129.000000
1286.271674,1.384091,173503.000000,7165.000000
1289.765277,1.381637,175078.000000,7271.000000
1293.254482,1.382981,176321.000000,7300.000000
1296.739287,1.383771,177150.000000,7321.000000
1300.219694,1.383643,178114.000000,7363.000000
1304.853392,1.384695,179516.000000,7403.000000
1308.323534,1.382804,180112.000000,7460.000000
1311.789276,1.385488,180427.000000,7427.000000
1315.250620,1.383705,180849.000000,7475.000000
1318.707564,1.384949,181295.000000,7472.000000
1322.160109,1.384647,181387.000000,7481.000000
1325.608255,1.384583,181312.000000,7479.000000
1329.052002,1.385480,181274.000000,7462.000000
1332.491349,1.386717,181109.000000,7434.000000
1335.926297,1.385417,180689.000000,7439.000000
1339.356847,1.387261,179848.000000,7373.000000
1342.782997,1.387212,179242.000000,7349.000000
1346.204748,1.387127,178573.000000,7323.000000
1349.622099,1.385522,177890.000000,7322.000000
1354.171725,1.389140,176659.000000,7211.000000
1357.578812,1.388812,175938.000000,7187.000000
1360.981500,1.389766,175417.000000,7150.000000
1364.379789,1.390407,174939.000000,7120.000000
1367.773679,1.388834,174429.000000,7125.000000
1371.163169,1.390439,174092.000000,7085.000000
1374.548260,1.390357,173838.000000,7076.000000
1377.928953,1.391971,173647.000000,7042.000000
1381.305246,1.391442,173017.000000,7025.000000
1384.677139,1.392464,172585.000000,6991.000000
1388.044634,1.392860,172273.000000,6972.000000
1391.407730,1.393655,171871.000000,6943.000000
1394.766426,1.393240,171212.000000,6923.000000
1399.237845,1.393825,170477.000000,6884.000000
1402.586276,1.393891,170057.000000,6866.000000
1405.930309,1.392965,169522.000000,6859.000000
1409.269942,1.394269,169040.000000,6819.000000
1412.605176,1.395463,168685.000000,6786.000000
1415.936011,1.394575,168440.000000,6790.000000
1419.262447,1.397494,168277.000000,6738.000000
1422.584484,1.395369,168052.000000,6762.000000
1425.902122,1.396828,168094.000000,6741.000000
1429.215360,1.396846,168176.000000,6744.000000
1432.524199,1.397326,168237.000000,6739.000000
1435.828639,1.396732,168356.000000,6753.000000
1439.128680,1.394542,168675.000000,6800.000000
1442.424322,1.398045,168916.000000,6755.000000
1446.811668,1.397448,169258.000000,6778.000000
1450.097045,1.398784,169379.000000,6762.000000
1453.378023,1.396829,169391.000000,6793.000000
1456.654602,1.397386,169334.000000,6782.000000
1459.926782,1.396289,169305.000000,6798.000000
1463.194562,1.397686,169126.000000,6769.000000
1466.457943,1.397989,168919.000000,6756.000000
1469.716926,1.396895,168594.000000,6760.000000
1472.971509,1.397770,168234.000000,6732.000000
1476.221692,1.397133,167663.000000,6719.000000
1479.467477,1.398959,167217.000000,6673.000000
1482.708863,1.396964,166625.000000,6680.000000
1485.945849,1.399068,166131.000000,6628.000000
1489.178436,1.398053,165518.000000,6619.000000
1493.481710,1.396909,164484.000000,6595.000000
1496.704032,1.397289,164054.000000,6572.000000
1499.921956,1.398076,163401.000000,6534.000000
1503.135480,1.398851,162290.000000,6478.000000
1506.344605,1.400772,161374.000000,6413.000000
1509.549331,1.400360,160366.000000,6379.000000
1512.749658,1.399244,159378.000000,6356.000000
1515.945585,1.399410,158285.000000,6310.000000
1519.137114,1.398329,157316.000000,6287.000000
1522.324243,1.399046,156147.000000,6230.000000
1525.506973,1.399941,155113.000000,6176.000000
1528.685304,1.398716,154000.000000,6149.000000
1531.859236,1.400403,152588.000000,6069.000000
1535.028769,1.400405,151256.000000,6016.000000
1539.247969,1.398524,149501.000000,5972.000000
1542.407237,1.398824,148026.000000,5909.000000
1545.562106,1.397893,146484.000000,5860.000000
1548.712576,1.399312,144932.000000,5779.000000
1551.858646,1.396917,143312.000000,5746.000000
1555.000318,1.398701,141623.000000,5655.000000
1558.137590,1.400167,139790.000000,5563.000000
1561.270463,1.396472,137958.000000,5537.000000
1564.398937,1.397392,136203.000000,5455.000000
1567.523012,1.394808,134303.000000,5411.000000
1570.642687,1.397661,132340.000000,5297.000000
1573.757964,1.398433,130373.000000,5209.000000
1576.868841,1.396989,128194.000000,5139.000000
1581.009834,1.397950,125453.000000,5018.000000
1584.110447,1.398268,123268.000000,4927.000000
