Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:23:19,,
Header Version:,1,,
System Temp (C):,30.13,,
Detector Temp (C):,28.94,,
Humidity (%):,35.24,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.513,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.072945,23756.000000,20083.000000
905.500242,0.078958,26065.000000,21732.000000
909.444026,0.077262,28446.000000,23810.000000
913.383411,0.084080,31151.000000,25668.000000
917.318397,0.087337,34594.000000,28292.000000
921.248983,0.087638,38706.000000,31633.000000
925.175171,0.085723,43333.000000,35571.000000
929.096959,0.087884,48106.000000,39293.000000
933.014348,0.087494,52854.000000,43210.000000
936.927338,0.086267,57207.000000,46901.000000
942.137815,0.084540,62583.000000,51513.000000
946.040540,0.084847,66412.000000,54626.000000
949.938866,0.083347,70192.000000,57935.000000
953.832793,0.083512,73953.000000,61016.000000
957.722320,0.082878,77741.000000,64235.000000
961.607449,0.083499,81459.000000,67211.000000
965.488178,0.083777,84970.000000,70063.000000
969.364509,0.085214,88307.000000,72574.000000
973.236440,0.082299,91422.000000,75640.000000
977.103972,0.083466,94242.000000,77764.000000
980.967105,0.082514,96650.000000,79926.000000
984.825838,0.084825,98706.000000,81193.000000
988.680173,0.084640,100691.000000,82861.000000
992.530108,0.084290,102102.000000,84090.000000
997.656512,0.085513,103062.000000,84642.000000
1001.496183,0.085476,103488.000000,84999.000000
1005.331454,0.085440,103668.000000,85154.000000
1009.162327,0.085595,103604.000000,85071.000000
1012.988800,0.084806,103501.000000,85141.000000
1016.810874,0.085245,103473.000000,85032.000000
1020.628549,0.085015,103180.000000,84836.000000
1024.441824,0.086420,102848.000000,84290.000000
1028.250701,0.085394,102542.000000,84238.000000
1032.055178,0.085698,102330.000000,84005.000000
1035.855257,0.085311,102161.000000,83941.000000
1039.650936,0.085464,101990.000000,83771.000000
1043.442216,0.085830,101741.000000,83496.000000
1048.490413,0.086812,101666.000000,83246.000000
1052.271428,0.085853,101700.000000,83458.000000
1056.048044,0.085428,101777.000000,83603.000000
1059.820261,0.085080,101906.000000,83776.000000
1063.588079,0.085665,102259.000000,83953.000000
1067.351497,0.085602,102763.000000,84379.000000
1071.110517,0.084127,103190.000000,85018.000000
1074.865137,0.084762,103645.000000,85268.000000
1078.615358,0.083686,104247.000000,85976.000000
1082.361180,0.082830,104844.000000,86639.000000
1086.102603,0.082744,105404.000000,87119.000000
1089.839627,0.081005,105830.000000,87822.000000
1093.572251,0.082038,106541.000000,88202.000000
1097.300477,0.082119,106997.000000,88563.000000
1102.264601,0.081139,107655.000000,89309.000000
1105.982562,0.082183,108209.000000,89553.000000
1109.696123,0.081607,108541.000000,89947.000000
1113.405285,0.082139,108883.000000,90120.000000
1117.110049,0.082056,109111.000000,90326.000000
1120.810413,0.081528,109449.000000,90716.000000
1124.506378,0.083212,110148.000000,90942.000000
1128.197943,0.082723,110387.000000,91242.000000
1131.885110,0.083404,110542.000000,91227.000000
1135.567878,0.081768,110818.000000,91800.000000
1139.246246,0.081346,111041.000000,92074.000000
1142.920215,0.081466,111319.000000,92279.000000
1146.589785,0.079953,111575.000000,92814.000000
1150.254956,0.080082,112030.000000,93165.000000
1155.135007,0.081006,112594.000000,93435.000000
1158.789913,0.081690,113176.000000,93770.000000
1162.440420,0.082394,113756.000000,94098.000000
1166.086528,0.084215,114495.000000,94313.000000
1169.728237,0.084711,115248.000000,94825.000000
1173.365546,0.086158,116196.000000,95287.000000
1176.998457,0.087204,117260.000000,95928.000000
1180.626968,0.086121,118314.000000,97032.000000
1184.251080,0.085430,119420.000000,98095.000000
1187.870793,0.085253,120660.000000,99154.000000
1191.486107,0.084676,122104.000000,100474.000000
1195.097021,0.082130,123408.000000,102144.000000
1198.703537,0.080740,124879.000000,103693.000000
1203.505381,0.079299,127171.000000,105947.000000
1207.101631,0.077567,128929.000000,107841.000000
1210.693483,0.077383,130624.000000,109305.000000
1214.280935,0.077520,132432.000000,110783.000000
1217.863989,0.076333,134356.000000,112700.000000
1221.442643,0.075636,136434.000000,114627.000000
1225.016898,0.075490,138254.000000,116195.000000
1228.586754,0.075187,140110.000000,117837.000000
1232.152210,0.073568,142307.000000,120132.000000
1235.713268,0.073199,144480.000000,122070.000000
1239.269926,0.073589,146375.000000,123560.000000
1242.822185,0.072302,148395.000000,125637.000000
1246.370045,0.072341,150778.000000,127643.000000
1249.913506,0.072146,153060.000000,129633.000000
1254.631278,0.072829,155918.000000,131846.000000
1258.164474,0.073289,157931.000000,133407.000000
1261.693271,0.073593,160225.000000,135250.000000
1265.217669,0.072908,162531.000000,137413.000000
1268.737667,0.073281,164471.000000,138934.000000
1272.253267,0.072415,166342.000000,140795.000000
1275.764467,0.072827,168611.000000,142580.000000
1279.271269,0.072392,170630.000000,144432.000000
1282.773671,0.071907,172186.000000,145912.000000
1286.271674,0.071860,173503.000000,147044.000000
1289.765277,0.071450,175078.000000,148519.000000
1293.254482,0.072221,176321.000000,149308.000000
1296.739287,0.073015,177150.000000,149736.000000
1300.219694,0.072962,178114.000000,150569.000000
1304.853392,0.074058,179516.000000,151372.000000
1308.323534,0.074354,180112.000000,151771.000000
1311.789276,0.074767,180427.000000,151892.000000
1315.250620,0.073924,180849.000000,152543.000000
1318.707564,0.074146,181295.000000,152841.000000
1322.160109,0.074352,181387.000000,152846.000000
1325.608255,0.074363,181312.000000,152779.000000
1329.052002,0.074758,181274.000000,152608.000000
1332.491349,0.074670,181109.000000,152500.000000
1335.926297,0.074737,180689.000000,152123.000000
1339.356847,0.075133,179848.000000,151277.000000
1342.782997,0.075586,179242.000000,150610.000000
1346.204748,0.076301,178573.000000,149801.000000
1349.622099,0.076397,177890.000000,149195.000000
1354.171725,0.077914,176659.000000,147646.000000
1357.578812,0.078666,175938.000000,146789.000000
1360.981500,0.079493,175417.000000,146076.000000
1364.379789,0.080313,174939.000000,145403.000000
1367.773679,0.080523,174429.000000,144909.000000
1371.163169,0.082055,174092.000000,144120.000000
1374.548260,0.082078,173838.000000,143902.000000
1377.928953,0.083730,173647.000000,143198.000000
1381.305246,0.083601,173017.000000,142721.000000
1384.677139,0.083658,172585.000000,142346.000000
1388.044634,0.084697,172273.000000,141749.000000
1391.407730,0.086165,171871.000000,140941.000000
1394.766426,0.086610,171212.000000,140257.000000
1399.237845,0.089258,170477.000000,138806.000000
1402.586276,0.090571,170057.000000,138046.000000
1405.930309,0.092357,169522.000000,137047.000000
1409.269942,0.094463,169040.000000,135996.000000
1412.605176,0.096161,168685.000000,135181.000000
1415.936011,0.096581,168440.000000,134854.000000
1419.262447,0.095752,168277.000000,134981.000000
1422.584484,0.094689,168052.000000,135131.000000
1425.902122,0.092931,168094.000000,135713.000000
1429.215360,0.091896,168176.000000,136103.000000
1432.524199,0.090961,168237.000000,136446.000000
1435.828639,0.088726,168356.000000,137247.000000
1439.128680,0.087216,168675.000000,137986.000000
1442.424322,0.086268,168916.000000,138485.000000
1446.811668,0.085147,169258.000000,139124.000000
1450.097045,0.084749,169379.000000,139351.000000
1453.378023,0.083629,169391.000000,139721.000000
1456.654602,0.084120,169334.000000,139516.000000
1459.926782,0.084012,169305.000000,139527.000000
1463.194562,0.083390,169126.000000,139579.000000
1466.457943,0.083656,168919.000000,139323.000000
1469.716926,0.082695,168594.000000,139363.000000
1472.971509,0.082365,168234.000000,139171.000000
1476.221692,0.081391,167663.000000,139010.000000
1479.467477,0.081592,167217.000000,138576.000000
1482.708863,0.080871,166625.000000,138315.000000
1485.945849,0.079136,166131.000000,138457.000000
1489.178436,0.079580,165518.000000,137805.000000
1493.481710,0.079895,164484.000000,136845.000000
1496.704032,0.080532,164054.000000,136287.000000
1499.921956,0.080246,163401.000000,135834.000000
1503.135480,0.080405,162290.000000,134861.000000
1506.344605,0.079806,161374.000000,134285.000000
1509.549331,0.080057,160366.000000,133369.000000
1512.749658,0.079590,159378.000000,132690.000000
1515.945585,0.079528,158285.000000,131799.000000
1519.137114,0.080258,157316.000000,130772.000000
1522.324243,0.080259,156147.000000,129800.000000
1525.506973,0.080136,155113.000000,128977.000000
1528.685304,0.080158,154000.000000,128045.000000
1531.859236,0.080716,152588.000000,126708.000000
1535.028769,0.079666,151256.000000,125906.000000
1539.247969,0.079785,149501.000000,124411.000000
1542.407237,0.079393,148026.000000,123295.000000
1545.562106,0.078495,146484.000000,122263.000000
1548.712576,0.078903,144932.000000,120854.000000
1551.858646,0.078359,143312.000000,119653.000000
1555.000318,0.078851,141623.000000,118109.000000
1558.137590,0.079549,139790.000000,116393.000000
1561.270463,0.078958,137958.000000,115024.000000
1564.398937,0.078189,136203.000000,113762.000000
1567.523012,0.077892,134303.000000,112252.000000
1570.642687,0.078541,132340.000000,110446.000000
1573.757964,0.079434,130373.000000,108581.000000
1576.868841,0.079834,128194.000000,106668.000000
1581.009834,0.080043,125453.000000,104337.000000
1584.110447,0.081484,123268.000000,102180.000000
1587.206660,0.081109,121128.000000,100493.000000
1590.298475,0.081577,118983.000000,98607.000000
1593.385890,0.081384,116601.000000,96676.000000
1596.468906,0.081294,114492.000000,94947.000000
1599.547522,0.081580,112247.000000,93024.000000
1602.621740,0.084255,110113.000000,90695.000000
1605.691559,0.082703,107845.000000,89145.000000
1608.756978,0.083538,105764.000000,87257.000000
1611.817998,0.084931,103762.000000,85331.000000
1614.874619,0.084016,101454.000000,83609.000000
1617.926841,0.084680,99141.000000,81578.000000
1620.974664,0.084958,96810.000000,79609.000000
1625.031584,0.085719,93749.000000,76957.000000
1628.069142,0.086080,91480.000000,75032.000000
1631.102301,0.088029,89180.000000,72818.000000
1634.131061,0.088113,86957.000000,70989.000000
1637.155422,0.091476,84664.000000,68584.000000
1640.175383,0.093706,82560.000000,66537.000000
1643.190945,0.097642,80299.000000,64131.000000
1646.202108,0.100462,77863.000000,61783.000000
1649.208872,0.104085,75323.000000,59271.000000
1652.211237,0.106099,72646.000000,56900.000000
1655.209203,0.105604,69695.000000,54651.000000
1658.202769,0.105274,66120.000000,51887.000000
1661.191937,0.097607,61928.000000,49463.000000
1664.176705,0.087055,57108.000000,46735.000000
1668.149553,0.064758,49420.000000,42574.000000
1671.124056,0.047208,43252.000000,38797.000000
1674.094160,0.030314,37007.000000,34512.000000
1677.059866,0.017155,31448.000000,30230.000000
1680.021172,0.010345,26509.000000,25885.000000
1682.978078,0.013619,22318.000000,21629.000000
1685.930586,0.020379,18913.000000,18046.000000
1688.878695,0.025765,16215.000000,15281.000000
1691.822404,0.025258,13947.000000,13159.000000
1694.761714,0.031322,12072.000000,11232.000000
1697.696625,0.032419,10552.000000,9793.000000
1700.627137,0.029282,9233.000000,8631.000000
