Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:27:34,,
Header Version:,1,,
System Temp (C):,30.43,,
Detector Temp (C):,29.18,,
Humidity (%):,33.55,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.514,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.079481,23756.000000,19783.000000
905.500242,0.084792,26065.000000,21442.000000
909.444026,0.084397,28446.000000,23422.000000
913.383411,0.091004,31151.000000,25262.000000
917.318397,0.094129,34594.000000,27853.000000
921.248983,0.095745,38706.000000,31048.000000
925.175171,0.094790,43333.000000,34836.000000
929.096959,0.096231,48106.000000,38545.000000
933.014348,0.096522,52854.000000,42321.000000
936.927338,0.094880,57207.000000,45980.000000
942.137815,0.093897,62583.000000,50415.000000
946.040540,0.093098,66412.000000,53598.000000
949.938866,0.093157,70192.000000,56641.000000
953.832793,0.092960,73953.000000,59703.000000
957.722320,0.092207,77741.000000,62870.000000
961.607449,0.093090,81459.000000,65743.000000
965.488178,0.093949,84970.000000,68441.000000
969.364509,0.095386,88307.000000,70894.000000
973.236440,0.092195,91422.000000,73936.000000
977.103972,0.093459,94242.000000,75995.000000
980.967105,0.092556,96650.000000,78099.000000
984.825838,0.094501,98706.000000,79404.000000
988.680173,0.094248,100691.000000,81048.000000
992.530108,0.093930,102102.000000,82244.000000
997.656512,0.094796,103062.000000,82852.000000
1001.496183,0.094725,103488.000000,83208.000000
1005.331454,0.094734,103668.000000,83351.000000
1009.162327,0.094377,103604.000000,83368.000000
1012.988800,0.093940,103501.000000,83369.000000
1016.810874,0.094083,103473.000000,83319.000000
1020.628549,0.093822,103180.000000,83133.000000
1024.441824,0.095042,102848.000000,82633.000000
1028.250701,0.094227,102542.000000,82542.000000
1032.055178,0.094049,102330.000000,82405.000000
1035.855257,0.093564,102161.000000,82361.000000
1039.650936,0.093469,101990.000000,82241.000000
1043.442216,0.093529,101741.000000,82029.000000
1048.490413,0.094651,101666.000000,81757.000000
1052.271428,0.093269,101700.000000,82045.000000
1056.048044,0.093164,101777.000000,82127.000000
1059.820261,0.092948,101906.000000,82272.000000
1063.588079,0.093284,102259.000000,82493.000000
1067.351497,0.092717,102763.000000,83008.000000
1071.110517,0.091473,103190.000000,83592.000000
1074.865137,0.091833,103645.000000,83891.000000
1078.615358,0.090996,104247.000000,84541.000000
1082.361180,0.090063,104844.000000,85208.000000
1086.102603,0.090307,105404.000000,85615.000000
1089.839627,0.088477,105830.000000,86324.000000
1093.572251,0.089488,106541.000000,86702.000000
1097.300477,0.089538,106997.000000,87063.000000
1102.264601,0.088906,107655.000000,87726.000000
1105.982562,0.089865,108209.000000,87983.000000
1109.696123,0.089456,108541.000000,88336.000000
1113.405285,0.089860,108883.000000,88532.000000
1117.110049,0.089387,109111.000000,88814.000000
1120.810413,0.089095,109449.000000,89149.000000
1124.506378,0.090270,110148.000000,89476.000000
1128.197943,0.089898,110387.000000,89747.000000
1131.885110,0.090106,110542.000000,89830.000000
1135.567878,0.087832,110818.000000,90527.000000
1139.246246,0.087010,111041.000000,90881.000000
1142.920215,0.087065,111319.000000,91097.000000
1146.589785,0.085643,111575.000000,91606.000000
1150.254956,0.085438,112030.000000,92023.000000
1155.135007,0.086097,112594.000000,92346.000000
1158.789913,0.086342,113176.000000,92771.000000
1162.440420,0.086530,113756.000000,93206.000000
1166.086528,0.087399,114495.000000,93624.000000
1169.728237,0.087679,115248.000000,94179.000000
1173.365546,0.088438,116196.000000,94788.000000
1176.998457,0.089319,117260.000000,95462.000000
1180.626968,0.088225,118314.000000,96563.000000
1184.251080,0.088398,119420.000000,97427.000000
1187.870793,0.089527,120660.000000,98183.000000
1191.486107,0.090446,122104.000000,99148.000000
1195.097021,0.089424,123408.000000,100443.000000
1198.703537,0.090160,124879.000000,101468.000000
1203.505381,0.090898,127171.000000,103155.000000
1207.101631,0.090574,128929.000000,104659.000000
1210.693483,0.091533,130624.000000,105801.000000
1214.280935,0.092487,132432.000000,107030.000000
1217.863989,0.091836,134356.000000,108748.000000
1221.442643,0.091501,136434.000000,110515.000000
1225.016898,0.091766,138254.000000,111921.000000
1228.586754,0.091825,140110.000000,113408.000000
1232.152210,0.090738,142307.000000,115475.000000
1235.713268,0.090395,144480.000000,117331.000000
1239.269926,0.090508,146375.000000,118839.000000
1242.822185,0.089011,148395.000000,120895.000000
1246.370045,0.089324,150778.000000,122748.000000
1249.913506,0.089061,153060.000000,124681.000000
1254.631278,0.089756,155918.000000,126806.000000
1258.164474,0.090332,157931.000000,128273.000000
1261.693271,0.090460,160225.000000,130098.000000
1265.217669,0.090099,162531.000000,132080.000000
1268.737667,0.090602,164471.000000,133502.000000
1272.253267,0.089569,166342.000000,135342.000000
1275.764467,0.089579,168611.000000,137185.000000
1279.271269,0.088825,170630.000000,139069.000000
1282.773671,0.087985,172186.000000,140609.000000
1286.271674,0.087325,173503.000000,141900.000000
1289.765277,0.086419,175078.000000,143487.000000
1293.254482,0.086680,176321.000000,144419.000000
1296.739287,0.086883,177150.000000,145030.000000
1300.219694,0.086512,178114.000000,145944.000000
1304.853392,0.087374,179516.000000,146801.000000
1308.323534,0.087496,180112.000000,147247.000000
1311.789276,0.087645,180427.000000,147454.000000
1315.250620,0.087140,180849.000000,147971.000000
1318.707564,0.087145,181295.000000,148334.000000
1322.160109,0.087773,181387.000000,148195.000000
1325.608255,0.087962,181312.000000,148069.000000
1329.052002,0.088062,181274.000000,148004.000000
1332.491349,0.088574,181109.000000,147695.000000
1335.926297,0.089077,180689.000000,147182.000000
1339.356847,0.090374,179848.000000,146060.000000
1342.782997,0.091037,179242.000000,145346.000000
1346.204748,0.092769,178573.000000,144227.000000
1349.622099,0.093884,177890.000000,143307.000000
1354.171725,0.096972,176659.000000,141307.000000
1357.578812,0.098788,175938.000000,140143.000000
1360.981500,0.100492,175417.000000,139181.000000
1364.379789,0.102039,174939.000000,138308.000000
1367.773679,0.102953,174429.000000,137615.000000
1371.163169,0.104569,174092.000000,136839.000000
1374.548260,0.104541,173838.000000,136648.000000
1377.928953,0.106528,173647.000000,135875.000000
1381.305246,0.106833,173017.000000,135287.000000
1384.677139,0.107246,172585.000000,134821.000000
1388.044634,0.108410,172273.000000,134217.000000
1391.407730,0.110304,171871.000000,133321.000000
1394.766426,0.111774,171212.000000,132361.000000
1399.237845,0.115892,170477.000000,130549.000000
1402.586276,0.119107,170057.000000,129267.000000
1405.930309,0.123076,169522.000000,127688.000000
1409.269942,0.128292,169040.000000,125805.000000
1412.605176,0.133918,168685.000000,123925.000000
1415.936011,0.139154,168440.000000,122262.000000
1419.262447,0.144181,168277.000000,120738.000000
1422.584484,0.149113,168052.000000,119215.000000
1425.902122,0.152994,168094.000000,118184.000000
1429.215360,0.157701,168176.000000,116967.000000
1432.524199,0.161145,168237.000000,116085.000000
1435.828639,0.163628,168356.000000,115505.000000
1439.128680,0.165493,168675.000000,115228.000000
1442.424322,0.167831,168916.000000,114773.000000
1446.811668,0.171092,169258.000000,114145.000000
1450.097045,0.173137,169379.000000,113690.000000
1453.378023,0.174614,169391.000000,113312.000000
1456.654602,0.177684,169334.000000,112476.000000
1459.926782,0.180278,169305.000000,111787.000000
1463.194562,0.182363,169126.000000,111134.000000
1466.457943,0.185942,168919.000000,110087.000000
1469.716926,0.188468,168594.000000,109238.000000
1472.971509,0.191867,168234.000000,108155.000000
1476.221692,0.194153,167663.000000,107222.000000
1479.467477,0.198065,167217.000000,105978.000000
1482.708863,0.199114,166625.000000,105348.000000
1485.945849,0.198728,166131.000000,105129.000000
1489.178436,0.200016,165518.000000,104431.000000
1493.481710,0.201364,164484.000000,103457.000000
1496.704032,0.202010,164054.000000,103033.000000
1499.921956,0.201042,163401.000000,102852.000000
1503.135480,0.200726,162290.000000,102227.000000
1506.344605,0.198821,161374.000000,102097.000000
1509.549331,0.198163,160366.000000,101613.000000
1512.749658,0.196245,159378.000000,101434.000000
1515.945585,0.194964,158285.000000,101036.000000
1519.137114,0.195048,157316.000000,100398.000000
1522.324243,0.194521,156147.000000,99773.000000
1525.506973,0.194802,155113.000000,99048.000000
1528.685304,0.195042,154000.000000,98283.000000
1531.859236,0.196055,152588.000000,97155.000000
1535.028769,0.195343,151256.000000,96465.000000
1539.247969,0.196313,149501.000000,95133.000000
1542.407237,0.195872,148026.000000,94290.000000
1545.562106,0.194185,146484.000000,93671.000000
1548.712576,0.193654,144932.000000,92792.000000
1551.858646,0.192414,143312.000000,92017.000000
1555.000318,0.192245,141623.000000,90968.000000
1558.137590,0.191629,139790.000000,89918.000000
1561.270463,0.190787,137958.000000,88912.000000
1564.398937,0.188940,136203.000000,88155.000000
1567.523012,0.188102,134303.000000,87093.000000
1570.642687,0.188006,132340.000000,85839.000000
1573.757964,0.188202,130373.000000,84525.000000
1576.868841,0.188518,128194.000000,83052.000000
1581.009834,0.188059,125453.000000,81362.000000
1584.110447,0.189392,123268.000000,79700.000000
1587.206660,0.188552,121128.000000,78468.000000
1590.298475,0.187468,118983.000000,77271.000000
1593.385890,0.185289,116601.000000,76105.000000
1596.468906,0.182471,114492.000000,75215.000000
1599.547522,0.179344,112247.000000,74273.000000
1602.621740,0.179194,110113.000000,72886.000000
1605.691559,0.173926,107845.000000,72256.000000
1608.756978,0.171236,105764.000000,71302.000000
1611.817998,0.168657,103762.000000,70369.000000
1614.874619,0.164297,101454.000000,69498.000000
1617.926841,0.162252,99141.000000,68234.000000
1620.974664,0.159547,96810.000000,67046.000000
1625.031584,0.156070,93749.000000,65448.000000
1628.069142,0.154258,91480.000000,64131.000000
1631.102301,0.153818,89180.000000,62582.000000
1634.131061,0.151469,86957.000000,61353.000000
1637.155422,0.152343,84664.000000,59615.000000
1640.175383,0.151899,82560.000000,58193.000000
1643.190945,0.153262,80299.000000,56422.000000
1646.202108,0.152899,77863.000000,54756.000000
1649.208872,0.154080,75323.000000,52826.000000
1652.211237,0.154085,72646.000000,50948.000000
1655.209203,0.151546,69695.000000,49165.000000
1658.202769,0.148688,66120.000000,46951.000000
1661.191937,0.138462,61928.000000,45022.000000
1664.176705,0.125862,57108.000000,42740.000000
1668.149553,0.100118,49420.000000,39245.000000
1671.124056,0.079957,43252.000000,35979.000000
1674.094160,0.060064,37007.000000,32227.000000
1677.059866,0.041622,31448.000000,28574.000000
1680.021172,0.029906,26509.000000,24745.000000
1682.978078,0.026622,22318.000000,20991.000000
1685.930586,0.030262,18913.000000,17640.000000
1688.878695,0.030652,16215.000000,15110.000000
1691.822404,0.032849,13947.000000,12931.000000
1694.761714,0.041850,12072.000000,10963.000000
1697.696625,0.045337,10552.000000,9506.000000
1700.627137,0.046841,9233.000000,8289.000000
