Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:57:0,,
Header Version:,1,,
System Temp (C):,30.97,,
Detector Temp (C):,30.41,,
Humidity (%):,38.42,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.510,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.099587,23756.000000,18888.000000
905.500242,0.104283,26065.000000,20501.000000
909.444026,0.103928,28446.000000,22392.000000
913.383411,0.110231,31151.000000,24168.000000
917.318397,0.114364,34594.000000,26585.000000
921.248983,0.115754,38706.000000,29650.000000
925.175171,0.114023,43333.000000,33327.000000
929.096959,0.116517,48106.000000,36786.000000
933.014348,0.116170,52854.000000,40449.000000
936.927338,0.114520,57207.000000,43947.000000
942.137815,0.112833,62583.000000,48264.000000
946.040540,0.112934,66412.000000,51205.000000
949.938866,0.111608,70192.000000,54285.000000
953.832793,0.111643,73953.000000,57189.000000
957.722320,0.111061,77741.000000,60199.000000
961.607449,0.111406,81459.000000,63028.000000
965.488178,0.112428,84970.000000,65590.000000
969.364509,0.113857,88307.000000,67942.000000
973.236440,0.111005,91422.000000,70802.000000
977.103972,0.112221,94242.000000,72782.000000
980.967105,0.111149,96650.000000,74826.000000
984.825838,0.113273,98706.000000,76045.000000
988.680173,0.113314,100691.000000,77567.000000
992.530108,0.113021,102102.000000,78707.000000
997.656512,0.113798,103062.000000,79305.000000
1001.496183,0.114201,103488.000000,79559.000000
1005.331454,0.113958,103668.000000,79742.000000
1009.162327,0.113875,103604.000000,79708.000000
1012.988800,0.113622,103501.000000,79675.000000
1016.810874,0.113690,103473.000000,79641.000000
1020.628549,0.113895,103180.000000,79378.000000
1024.441824,0.114668,102848.000000,78982.000000
1028.250701,0.114084,102542.000000,78853.000000
1032.055178,0.114056,102330.000000,78695.000000
1035.855257,0.113592,102161.000000,78649.000000
1039.650936,0.113716,101990.000000,78495.000000
1043.442216,0.113585,101741.000000,78327.000000
1048.490413,0.114541,101666.000000,78097.000000
1052.271428,0.113470,101700.000000,78316.000000
1056.048044,0.113051,101777.000000,78451.000000
1059.820261,0.113070,101906.000000,78547.000000
1063.588079,0.113302,102259.000000,78777.000000
1067.351497,0.113024,102763.000000,79216.000000
1071.110517,0.111749,103190.000000,79779.000000
1074.865137,0.112404,103645.000000,80010.000000
1078.615358,0.111432,104247.000000,80655.000000
1082.361180,0.110474,104844.000000,81296.000000
1086.102603,0.110369,105404.000000,81750.000000
1089.839627,0.108766,105830.000000,82384.000000
1093.572251,0.109287,106541.000000,82838.000000
1097.300477,0.109019,106997.000000,83244.000000
1102.264601,0.107957,107655.000000,83961.000000
1105.982562,0.108250,108209.000000,84336.000000
1109.696123,0.107454,108541.000000,84750.000000
1113.405285,0.107112,108883.000000,85084.000000
1117.110049,0.106263,109111.000000,85429.000000
1120.810413,0.105375,109449.000000,85869.000000
1124.506378,0.105428,110148.000000,86407.000000
1128.197943,0.104734,110387.000000,86733.000000
1131.885110,0.105183,110542.000000,86765.000000
1135.567878,0.103571,110818.000000,87305.000000
1139.246246,0.103460,111041.000000,87503.000000
1142.920215,0.104115,111319.000000,87590.000000
1146.589785,0.102685,111575.000000,88081.000000
1150.254956,0.102700,112030.000000,88437.000000
1155.135007,0.102985,112594.000000,88824.000000
1158.789913,0.103097,113176.000000,89260.000000
1162.440420,0.103453,113756.000000,89644.000000
1166.086528,0.103936,114495.000000,90126.000000
1169.728237,0.104457,115248.000000,90610.000000
1173.365546,0.105101,116196.000000,91220.000000
1176.998457,0.106317,117260.000000,91798.000000
1180.626968,0.105675,118314.000000,92760.000000
1184.251080,0.106131,119420.000000,93529.000000
1187.870793,0.107328,120660.000000,94240.000000
1191.486107,0.108805,122104.000000,95044.000000
1195.097021,0.108114,123408.000000,96212.000000
1198.703537,0.108841,124879.000000,97196.000000
1203.505381,0.109693,127171.000000,98786.000000
1207.101631,0.109544,128929.000000,100186.000000
1210.693483,0.110662,130624.000000,101242.000000
1214.280935,0.111498,132432.000000,102446.000000
1217.863989,0.110982,134356.000000,104058.000000
1221.442643,0.110794,136434.000000,105713.000000
1225.016898,0.111119,138254.000000,107043.000000
1228.586754,0.110883,140110.000000,108539.000000
1232.152210,0.109679,142307.000000,110547.000000
1235.713268,0.109227,144480.000000,112352.000000
1239.269926,0.109493,146375.000000,113756.000000
1242.822185,0.107992,148395.000000,115725.000000
1246.370045,0.108330,150778.000000,117492.000000
1249.913506,0.107952,153060.000000,119374.000000
1254.631278,0.108470,155918.000000,121458.000000
1258.164474,0.108686,157931.000000,122965.000000
1261.693271,0.109003,160225.000000,124660.000000
1265.217669,0.108451,162531.000000,126615.000000
1268.737667,0.108835,164471.000000,128013.000000
1272.253267,0.107935,166342.000000,129738.000000
1275.764467,0.107977,168611.000000,131495.000000
1279.271269,0.107114,170630.000000,133334.000000
1282.773671,0.106414,172186.000000,134767.000000
1286.271674,0.105829,173503.000000,135981.000000
1289.765277,0.104790,175078.000000,137544.000000
1293.254482,0.105268,176321.000000,138368.000000
1296.739287,0.105561,177150.000000,138925.000000
1300.219694,0.105287,178114.000000,139769.000000
1304.853392,0.106084,179516.000000,140611.000000
1308.323534,0.106056,180112.000000,141087.000000
1311.789276,0.106762,180427.000000,141104.000000
1315.250620,0.105845,180849.000000,141733.000000
1318.707564,0.106073,181295.000000,142008.000000
1322.160109,0.106639,181387.000000,141895.000000
1325.608255,0.106928,181312.000000,141742.000000
1329.052002,0.107205,181274.000000,141622.000000
1332.491349,0.107752,181109.000000,141315.000000
1335.926297,0.108304,180689.000000,140808.000000
1339.356847,0.109439,179848.000000,139787.000000
1342.782997,0.110266,179242.000000,139051.000000
1346.204748,0.111622,178573.000000,138100.000000
1349.622099,0.112623,177890.000000,137255.000000
1354.171725,0.114995,176659.000000,135563.000000
1357.578812,0.116654,175938.000000,134495.000000
1360.981500,0.118369,175417.000000,133568.000000
1364.379789,0.119872,174939.000000,132744.000000
1367.773679,0.120489,174429.000000,132169.000000
1371.163169,0.122342,174092.000000,131352.000000
1374.548260,0.122171,173838.000000,131212.000000
1377.928953,0.123747,173647.000000,130593.000000
1381.305246,0.124373,173017.000000,129932.000000
1384.677139,0.124878,172585.000000,129457.000000
1388.044634,0.125853,172273.000000,128933.000000
1391.407730,0.128325,171871.000000,127902.000000
1394.766426,0.129505,171212.000000,127066.000000
1399.237845,0.134145,170477.000000,125176.000000
1402.586276,0.137656,170057.000000,123862.000000
1405.930309,0.142254,169522.000000,122172.000000
1409.269942,0.147941,169040.000000,120240.000000
1412.605176,0.153960,168685.000000,118336.000000
1415.936011,0.160186,168440.000000,116482.000000
1419.262447,0.165761,168277.000000,114885.000000
1422.584484,0.171478,168052.000000,113231.000000
1425.902122,0.176140,168094.000000,112050.000000
1429.215360,0.181424,168176.000000,110749.000000
1432.524199,0.185723,168237.000000,109698.000000
1435.828639,0.188396,168356.000000,109102.000000
1439.128680,0.190897,168675.000000,108681.000000
1442.424322,0.193536,168916.000000,108177.000000
1446.811668,0.196862,169258.000000,107569.000000
1450.097045,0.199281,169379.000000,107048.000000
1453.378023,0.201211,169391.000000,106581.000000
1456.654602,0.204254,169334.000000,105801.000000
1459.926782,0.206671,169305.000000,105196.000000
1463.194562,0.209028,169126.000000,104516.000000
1466.457943,0.212474,168919.000000,103563.000000
1469.716926,0.215022,168594.000000,102759.000000
1472.971509,0.218384,168234.000000,101749.000000
1476.221692,0.220727,167663.000000,100858.000000
1479.467477,0.224280,167217.000000,99770.000000
1482.708863,0.225452,166625.000000,99149.000000
1485.945849,0.225092,166131.000000,98937.000000
1489.178436,0.226199,165518.000000,98321.000000
1493.481710,0.227159,164484.000000,97491.000000
1496.704032,0.227513,164054.000000,97157.000000
1499.921956,0.226532,163401.000000,96989.000000
1503.135480,0.225958,162290.000000,96457.000000
1506.344605,0.223910,161374.000000,96366.000000
1509.549331,0.223008,160366.000000,95963.000000
1512.749658,0.221394,159378.000000,95727.000000
1515.945585,0.219614,158285.000000,95461.000000
1519.137114,0.219923,157316.000000,94809.000000
1522.324243,0.218930,156147.000000,94320.000000
1525.506973,0.219140,155113.000000,93650.000000
1528.685304,0.218832,154000.000000,93044.000000
1531.859236,0.219657,152588.000000,92016.000000
1535.028769,0.218747,151256.000000,91404.000000
1539.247969,0.219582,149501.000000,90170.000000
1542.407237,0.219137,148026.000000,89372.000000
1545.562106,0.217514,146484.000000,88772.000000
1548.712576,0.217052,144932.000000,87925.000000
1551.858646,0.215467,143312.000000,87260.000000
1555.000318,0.215380,141623.000000,86249.000000
1558.137590,0.214986,139790.000000,85210.000000
1561.270463,0.213955,137958.000000,84293.000000
1564.398937,0.211934,136203.000000,83609.000000
1567.523012,0.211342,134303.000000,82555.000000
1570.642687,0.211296,132340.000000,81357.000000
1573.757964,0.211078,130373.000000,80188.000000
1576.868841,0.211430,128194.000000,78784.000000
1581.009834,0.210543,125453.000000,77257.000000
1584.110447,0.211904,123268.000000,75674.000000
1587.206660,0.210774,121128.000000,74554.000000
1590.298475,0.209736,118983.000000,73409.000000
1593.385890,0.207366,116601.000000,72333.000000
1596.468906,0.204008,114492.000000,71576.000000
1599.547522,0.200504,112247.000000,70741.000000
1602.621740,0.200805,110113.000000,69348.000000
1605.691559,0.195426,107845.000000,68766.000000
1608.756978,0.191906,105764.000000,67988.000000
1611.817998,0.189510,103762.000000,67070.000000
