Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:57:30,,
Header Version:,1,,
System Temp (C):,30.89,,
Detector Temp (C):,30.27,,
Humidity (%):,36.89,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.449,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.015824,23756.000000,22906.000000
905.500242,0.020382,26065.000000,24870.000000
909.444026,0.020219,28446.000000,27152.000000
913.383411,0.025731,31151.000000,29359.000000
917.318397,0.030108,34594.000000,32277.000000
921.248983,0.031681,38706.000000,35983.000000
925.175171,0.030771,43333.000000,40369.000000
929.096959,0.031804,48106.000000,44709.000000
933.014348,0.031316,52854.000000,49177.000000
936.927338,0.030014,57207.000000,53387.000000
942.137815,0.028418,62583.000000,58619.000000
946.040540,0.028463,66412.000000,62199.000000
949.938866,0.027033,70192.000000,65956.000000
953.832793,0.027546,73953.000000,69408.000000
957.722320,0.026863,77741.000000,73078.000000
961.607449,0.027982,81459.000000,76376.000000
965.488178,0.028287,84970.000000,79612.000000
969.364509,0.029231,88307.000000,82559.000000
973.236440,0.027063,91422.000000,85899.000000
977.103972,0.028176,94242.000000,88322.000000
980.967105,0.027542,96650.000000,90711.000000
984.825838,0.029712,98706.000000,92179.000000
988.680173,0.029461,100691.000000,94087.000000
992.530108,0.028963,102102.000000,95515.000000
997.656512,0.029923,103062.000000,96200.000000
1001.496183,0.030192,103488.000000,96538.000000
1005.331454,0.029985,103668.000000,96752.000000
1009.162327,0.029973,103604.000000,96695.000000
1012.988800,0.029316,103501.000000,96745.000000
1016.810874,0.029751,103473.000000,96622.000000
1020.628549,0.029131,103180.000000,96486.000000
1024.441824,0.029992,102848.000000,95985.000000
1028.250701,0.029509,102542.000000,95806.000000
1032.055178,0.029445,102330.000000,95622.000000
1035.855257,0.028791,102161.000000,95608.000000
1039.650936,0.028527,101990.000000,95506.000000
1043.442216,0.028645,101741.000000,95247.000000
1048.490413,0.029365,101666.000000,95019.000000
1052.271428,0.028219,101700.000000,95302.000000
1056.048044,0.027987,101777.000000,95425.000000
1059.820261,0.027710,101906.000000,95607.000000
1063.588079,0.027539,102259.000000,95976.000000
1067.351497,0.027107,102763.000000,96545.000000
1071.110517,0.025596,103190.000000,97284.000000
1074.865137,0.025956,103645.000000,97632.000000
1078.615358,0.024835,104247.000000,98453.000000
1082.361180,0.023686,104844.000000,99279.000000
1086.102603,0.023179,105404.000000,99926.000000
1089.839627,0.021316,105830.000000,100761.000000
1093.572251,0.021766,106541.000000,101333.000000
1097.300477,0.021406,106997.000000,101851.000000
1102.264601,0.020227,107655.000000,102756.000000
1105.982562,0.020575,108209.000000,103202.000000
1109.696123,0.019183,108541.000000,103851.000000
1113.405285,0.019288,108883.000000,104153.000000
1117.110049,0.018632,109111.000000,104529.000000
1120.810413,0.017357,109449.000000,105161.000000
1124.506378,0.017470,110148.000000,105805.000000
1128.197943,0.016965,110387.000000,106158.000000
1131.885110,0.017444,110542.000000,106190.000000
1135.567878,0.016849,110818.000000,106601.000000
1139.246246,0.017132,111041.000000,106746.000000
1142.920215,0.018340,111319.000000,106716.000000
1146.589785,0.017826,111575.000000,107088.000000
1150.254956,0.018978,112030.000000,107240.000000
1155.135007,0.020426,112594.000000,107421.000000
1158.789913,0.021599,113176.000000,107685.000000
1162.440420,0.022414,113756.000000,108034.000000
1166.086528,0.023885,114495.000000,108368.000000
1169.728237,0.024965,115248.000000,108810.000000
1173.365546,0.026503,116196.000000,109317.000000
1176.998457,0.028785,117260.000000,109740.000000
1180.626968,0.029277,118314.000000,110601.000000
1184.251080,0.031000,119420.000000,111193.000000
1187.870793,0.033292,120660.000000,111756.000000
1191.486107,0.035338,122104.000000,112562.000000
1195.097021,0.035720,123408.000000,113664.000000
1198.703537,0.037081,124879.000000,114659.000000
1203.505381,0.038831,127171.000000,116294.000000
1207.101631,0.039198,128929.000000,117802.000000
1210.693483,0.040604,130624.000000,118965.000000
1214.280935,0.041771,132432.000000,120288.000000
1217.863989,0.041314,134356.000000,122164.000000
1221.442643,0.040679,136434.000000,124235.000000
1225.016898,0.040880,138254.000000,125834.000000
1228.586754,0.040231,140110.000000,127714.000000
1232.152210,0.038555,142307.000000,130218.000000
1235.713268,0.037412,144480.000000,132555.000000
1239.269926,0.037055,146375.000000,134404.000000
1242.822185,0.035381,148395.000000,136785.000000
1246.370045,0.035139,150778.000000,139059.000000
1249.913506,0.034452,153060.000000,141387.000000
1254.631278,0.034763,155918.000000,143924.000000
1258.164474,0.034734,157931.000000,145792.000000
1261.693271,0.035003,160225.000000,147818.000000
1265.217669,0.034472,162531.000000,150129.000000
1268.737667,0.034729,164471.000000,151831.000000
1272.253267,0.033662,166342.000000,153936.000000
1275.764467,0.033138,168611.000000,156224.000000
1279.271269,0.031837,170630.000000,158569.000000
1282.773671,0.030415,172186.000000,160540.000000
1286.271674,0.029133,173503.000000,162246.000000
1289.765277,0.027462,175078.000000,164350.000000
1293.254482,0.027480,176321.000000,165510.000000
1296.739287,0.027423,177150.000000,166310.000000
1300.219694,0.026730,178114.000000,167482.000000
1304.853392,0.027563,179516.000000,168477.000000
1308.323534,0.027525,180112.000000,169051.000000
1311.789276,0.028184,180427.000000,169090.000000
1315.250620,0.027447,180849.000000,169773.000000
1318.707564,0.028072,181295.000000,169947.000000
1322.160109,0.028888,181387.000000,169714.000000
1325.608255,0.029747,181312.000000,169309.000000
1329.052002,0.030824,181274.000000,168854.000000
1332.491349,0.031812,181109.000000,168317.000000
1335.926297,0.033316,180689.000000,167346.000000
1339.356847,0.035410,179848.000000,165766.000000
1342.782997,0.037485,179242.000000,164420.000000
1346.204748,0.040188,178573.000000,162790.000000
1349.622099,0.042630,177890.000000,161258.000000
1354.171725,0.047452,176659.000000,158374.000000
1357.578812,0.051203,175938.000000,156371.000000
1360.981500,0.054649,175417.000000,154676.000000
1364.379789,0.057886,174939.000000,153109.000000
1367.773679,0.060207,174429.000000,151849.000000
1371.163169,0.062729,174092.000000,150678.000000
1374.548260,0.063374,173838.000000,150235.000000
1377.928953,0.065660,173647.000000,149282.000000
1381.305246,0.066860,173017.000000,148330.000000
1384.677139,0.068064,172585.000000,147550.000000
1388.044634,0.070350,172273.000000,146510.000000
1391.407730,0.073835,171871.000000,145000.000000
1394.766426,0.076952,171212.000000,143411.000000
1399.237845,0.084361,170477.000000,140380.000000
1402.586276,0.090514,170057.000000,138064.000000
1405.930309,0.097931,169522.000000,135299.000000
1409.269942,0.106449,169040.000000,132294.000000
1412.605176,0.115730,168685.000000,129225.000000
1415.936011,0.124781,168440.000000,126376.000000
1419.262447,0.133101,168277.000000,123858.000000
1422.584484,0.141357,168052.000000,121363.000000
1425.902122,0.148039,168094.000000,119540.000000
1429.215360,0.154999,168176.000000,117697.000000
1432.524199,0.160626,168237.000000,116224.000000
1435.828639,0.163910,168356.000000,115430.000000
1439.128680,0.167472,168675.000000,114704.000000
1442.424322,0.170941,168916.000000,113954.000000
1446.811668,0.175060,169258.000000,113107.000000
1450.097045,0.178298,169379.000000,112347.000000
1453.378023,0.180674,169391.000000,111742.000000
1456.654602,0.184416,169334.000000,110746.000000
1459.926782,0.187498,169305.000000,109944.000000
1463.194562,0.190421,169126.000000,109091.000000
1466.457943,0.194528,168919.000000,107932.000000
1469.716926,0.197751,168594.000000,106928.000000
1472.971509,0.201806,168234.000000,105708.000000
1476.221692,0.204267,167663.000000,104754.000000
1479.467477,0.208260,167217.000000,103519.000000
1482.708863,0.209958,166625.000000,102750.000000
1485.945849,0.209574,166131.000000,102536.000000
1489.178436,0.210697,165518.000000,101894.000000
1493.481710,0.211708,164484.000000,101022.000000
1496.704032,0.211871,164054.000000,100720.000000
1499.921956,0.210924,163401.000000,100538.000000
1503.135480,0.209997,162290.000000,100068.000000
1506.344605,0.207608,161374.000000,100052.000000
1509.549331,0.206879,160366.000000,99594.000000
1512.749658,0.204501,159378.000000,99524.000000
1515.945585,0.202464,158285.000000,99306.000000
1519.137114,0.202636,157316.000000,98659.000000
1522.324243,0.201723,156147.000000,98132.000000
1525.506973,0.201385,155113.000000,97558.000000
1528.685304,0.201260,154000.000000,96886.000000
1531.859236,0.202205,152588.000000,95789.000000
1535.028769,0.201491,151256.000000,95109.000000
1539.247969,0.201997,149501.000000,93896.000000
1542.407237,0.201743,148026.000000,93024.000000
1545.562106,0.199958,146484.000000,92434.000000
1548.712576,0.199008,144932.000000,91655.000000
1551.858646,0.197561,143312.000000,90933.000000
1555.000318,0.197253,141623.000000,89925.000000
1558.137590,0.196477,139790.000000,88920.000000
1561.270463,0.194840,137958.000000,88086.000000
1564.398937,0.193257,136203.000000,87283.000000
1567.523012,0.192261,134303.000000,86263.000000
1570.642687,0.192119,132340.000000,85030.000000
1573.757964,0.191824,130373.000000,83823.000000
1576.868841,0.191703,128194.000000,82445.000000
1581.009834,0.190672,125453.000000,80874.000000
1584.110447,0.192443,123268.000000,79142.000000
1587.206660,0.190883,121128.000000,78048.000000
1590.298475,0.189412,118983.000000,76926.000000
1593.385890,0.186649,116601.000000,75867.000000
1596.468906,0.182592,114492.000000,75194.000000
1599.547522,0.178433,112247.000000,74429.000000
1602.621740,0.177630,110113.000000,73149.000000
1605.691559,0.171313,107845.000000,72692.000000
1608.756978,0.166830,105764.000000,72029.000000
1611.817998,0.163510,103762.000000,71208.000000
1614.874619,0.157274,101454.000000,70631.000000
1617.926841,0.154106,99141.000000,69526.000000
1620.974664,0.150420,96810.000000,68470.000000
1625.031584,0.145684,93749.000000,67032.000000
1628.069142,0.141848,91480.000000,65990.000000
1631.102301,0.140163,89180.000000,64581.000000
1634.131061,0.135417,86957.000000,63663.000000
1637.155422,0.134118,84664.000000,62170.000000
1640.175383,0.129940,82560.000000,61211.000000
1643.190945,0.127552,80299.000000,59863.000000
1646.202108,0.123078,77863.000000,58648.000000
1649.208872,0.120253,75323.000000,57105.000000
1652.211237,0.115544,72646.000000,55676.000000
1655.209203,0.108458,69695.000000,54293.000000
1658.202769,0.102147,66120.000000,52262.000000
1661.191937,0.089388,61928.000000,50408.000000
1664.176705,0.075465,57108.000000,47999.000000
1668.149553,0.049563,49420.000000,44090.000000
1671.124056,0.029174,43252.000000,40442.000000
1674.094160,0.008042,37007.000000,36328.000000
1677.059866,-0.009655,31448.000000,32155.000000
1680.021172,-0.021385,26509.000000,27847.000000
1682.978078,-0.023944,22318.000000,23583.000000
1685.930586,-0.019839,18913.000000,19797.000000
1688.878695,-0.017069,16215.000000,16865.000000
1691.822404,-0.011159,13947.000000,14310.000000
1694.761714,-0.001329,12072.000000,12109.000000
1697.696625,0.002352,10552.000000,10495.000000
1700.627137,0.007544,9233.000000,9074.000000
