Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:55:58,,
Header Version:,1,,
System Temp (C):,31.21,,
Detector Temp (C):,30.28,,
Humidity (%):,38.29,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.445,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.099105,23756.000000,18909.000000
905.500242,0.104177,26065.000000,20506.000000
909.444026,0.103211,28446.000000,22429.000000
913.383411,0.109495,31151.000000,24209.000000
917.318397,0.114446,34594.000000,26580.000000
921.248983,0.115066,38706.000000,29697.000000
925.175171,0.114675,43333.000000,33277.000000
929.096959,0.115538,48106.000000,36869.000000
933.014348,0.115977,52854.000000,40467.000000
936.927338,0.114164,57207.000000,43983.000000
942.137815,0.112896,62583.000000,48257.000000
946.040540,0.113036,66412.000000,51193.000000
949.938866,0.111824,70192.000000,54258.000000
953.832793,0.111757,73953.000000,57174.000000
957.722320,0.110816,77741.000000,60233.000000
961.607449,0.111992,81459.000000,62943.000000
965.488178,0.111918,84970.000000,65667.000000
969.364509,0.113218,88307.000000,68042.000000
973.236440,0.110717,91422.000000,70849.000000
977.103972,0.111511,94242.000000,72901.000000
980.967105,0.110674,96650.000000,74908.000000
984.825838,0.113153,98706.000000,76066.000000
988.680173,0.112598,100691.000000,77695.000000
992.530108,0.112051,102102.000000,78883.000000
997.656512,0.112781,103062.000000,79491.000000
1001.496183,0.113050,103488.000000,79770.000000
1005.331454,0.113033,103668.000000,79912.000000
1009.162327,0.113064,103604.000000,79857.000000
1012.988800,0.112436,103501.000000,79893.000000
1016.810874,0.112764,103473.000000,79811.000000
1020.628549,0.112584,103180.000000,79618.000000
1024.441824,0.113383,102848.000000,79216.000000
1028.250701,0.112742,102542.000000,79097.000000
1032.055178,0.112579,102330.000000,78963.000000
1035.855257,0.112428,102161.000000,78860.000000
1039.650936,0.112092,101990.000000,78789.000000
1043.442216,0.112483,101741.000000,78526.000000
1048.490413,0.113137,101666.000000,78350.000000
1052.271428,0.112092,101700.000000,78565.000000
1056.048044,0.111912,101777.000000,78657.000000
1059.820261,0.111773,101906.000000,78782.000000
1063.588079,0.112124,102259.000000,78991.000000
1067.351497,0.111590,102763.000000,79478.000000
1071.110517,0.110032,103190.000000,80095.000000
1074.865137,0.110568,103645.000000,80349.000000
1078.615358,0.109557,104247.000000,81004.000000
1082.361180,0.108784,104844.000000,81613.000000
1086.102603,0.108667,105404.000000,82071.000000
1089.839627,0.106946,105830.000000,82730.000000
1093.572251,0.107597,106541.000000,83161.000000
1097.300477,0.107243,106997.000000,83585.000000
1102.264601,0.106098,107655.000000,84321.000000
1105.982562,0.106739,108209.000000,84630.000000
1109.696123,0.106108,108541.000000,85013.000000
1113.405285,0.105955,108883.000000,85311.000000
1117.110049,0.104807,109111.000000,85716.000000
1120.810413,0.103972,109449.000000,86147.000000
1124.506378,0.104083,110148.000000,86675.000000
1128.197943,0.103733,110387.000000,86933.000000
1131.885110,0.104113,110542.000000,86979.000000
1135.567878,0.102776,110818.000000,87465.000000
1139.246246,0.102816,111041.000000,87633.000000
1142.920215,0.103302,111319.000000,87754.000000
1146.589785,0.102103,111575.000000,88199.000000
1150.254956,0.102357,112030.000000,88507.000000
1155.135007,0.103205,112594.000000,88779.000000
1158.789913,0.103409,113176.000000,89196.000000
1162.440420,0.103642,113756.000000,89605.000000
1166.086528,0.104578,114495.000000,89993.000000
1169.728237,0.104822,115248.000000,90534.000000
1173.365546,0.105749,116196.000000,91084.000000
1176.998457,0.107022,117260.000000,91649.000000
1180.626968,0.106744,118314.000000,92532.000000
1184.251080,0.107321,119420.000000,93273.000000
1187.870793,0.108362,120660.000000,94016.000000
1191.486107,0.110036,122104.000000,94775.000000
1195.097021,0.109163,123408.000000,95980.000000
1198.703537,0.110134,124879.000000,96907.000000
1203.505381,0.111141,127171.000000,98457.000000
1207.101631,0.110903,128929.000000,99873.000000
1210.693483,0.112132,130624.000000,100900.000000
1214.280935,0.113014,132432.000000,102089.000000
1217.863989,0.112445,134356.000000,103708.000000
1221.442643,0.112441,136434.000000,105313.000000
1225.016898,0.112481,138254.000000,106708.000000
1228.586754,0.112475,140110.000000,108142.000000
1232.152210,0.111084,142307.000000,110190.000000
1235.713268,0.110691,144480.000000,111974.000000
1239.269926,0.110969,146375.000000,113370.000000
1242.822185,0.109420,148395.000000,115345.000000
1246.370045,0.109481,150778.000000,117181.000000
1249.913506,0.109078,153060.000000,119065.000000
1254.631278,0.109465,155918.000000,121180.000000
1258.164474,0.110094,157931.000000,122567.000000
1261.693271,0.110413,160225.000000,124256.000000
1265.217669,0.109691,162531.000000,126254.000000
1268.737667,0.110113,164471.000000,127637.000000
1272.253267,0.109279,166342.000000,129337.000000
1275.764467,0.109167,168611.000000,131135.000000
1279.271269,0.108191,170630.000000,133004.000000
1282.773671,0.107424,172186.000000,134454.000000
1286.271674,0.106698,173503.000000,135709.000000
1289.765277,0.105751,175078.000000,137240.000000
1293.254482,0.106271,176321.000000,138049.000000
1296.739287,0.106293,177150.000000,138691.000000
1300.219694,0.106046,178114.000000,139525.000000
1304.853392,0.107052,179516.000000,140298.000000
1308.323534,0.107245,180112.000000,140701.000000
1311.789276,0.107502,180427.000000,140864.000000
1315.250620,0.106857,180849.000000,141403.000000
1318.707564,0.107237,181295.000000,141628.000000
1322.160109,0.107727,181387.000000,141540.000000
1325.608255,0.107989,181312.000000,141396.000000
1329.052002,0.108648,181274.000000,141152.000000
1332.491349,0.109035,181109.000000,140898.000000
1335.926297,0.109558,180689.000000,140402.000000
1339.356847,0.110824,179848.000000,139342.000000
