Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:27:18,,
Header Version:,1,,
System Temp (C):,30.23,,
Detector Temp (C):,28.96,,
Humidity (%):,33.88,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.452,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.078013,23756.000000,19850.000000
905.500242,0.083155,26065.000000,21523.000000
909.444026,0.083508,28446.000000,23470.000000
913.383411,0.088980,31151.000000,25380.000000
917.318397,0.092107,34594.000000,27983.000000
921.248983,0.094613,38706.000000,31129.000000
925.175171,0.092900,43333.000000,34988.000000
929.096959,0.094612,48106.000000,38689.000000
933.014348,0.094996,52854.000000,42470.000000
936.927338,0.093550,57207.000000,46121.000000
942.137815,0.092306,62583.000000,50600.000000
946.040540,0.092499,66412.000000,53672.000000
949.938866,0.092138,70192.000000,56774.000000
953.832793,0.092298,73953.000000,59794.000000
957.722320,0.091937,77741.000000,62909.000000
961.607449,0.092641,81459.000000,65811.000000
965.488178,0.092764,84970.000000,68628.000000
969.364509,0.094187,88307.000000,71090.000000
973.236440,0.091549,91422.000000,74046.000000
977.103972,0.092717,94242.000000,76125.000000
980.967105,0.091773,96650.000000,78240.000000
984.825838,0.094151,98706.000000,79468.000000
988.680173,0.093777,100691.000000,81136.000000
992.530108,0.093260,102102.000000,82371.000000
997.656512,0.094130,103062.000000,82979.000000
1001.496183,0.094370,103488.000000,83276.000000
1005.331454,0.094047,103668.000000,83483.000000
1009.162327,0.094164,103604.000000,83409.000000
1012.988800,0.093773,103501.000000,83401.000000
1016.810874,0.094057,103473.000000,83324.000000
1020.628549,0.093660,103180.000000,83164.000000
1024.441824,0.094843,102848.000000,82671.000000
1028.250701,0.093859,102542.000000,82612.000000
1032.055178,0.094113,102330.000000,82393.000000
1035.855257,0.093590,102161.000000,82356.000000
1039.650936,0.093453,101990.000000,82244.000000
1043.442216,0.093555,101741.000000,82024.000000
1048.490413,0.094396,101666.000000,81805.000000
1052.271428,0.093237,101700.000000,82051.000000
1056.048044,0.092984,101777.000000,82161.000000
1059.820261,0.092341,101906.000000,82387.000000
1063.588079,0.092516,102259.000000,82639.000000
1067.351497,0.092481,102763.000000,83053.000000
1071.110517,0.090840,103190.000000,83714.000000
1074.865137,0.091352,103645.000000,83984.000000
1078.615358,0.090457,104247.000000,84646.000000
1082.361180,0.089589,104844.000000,85301.000000
1086.102603,0.089147,105404.000000,85844.000000
1089.839627,0.087387,105830.000000,86541.000000
1093.572251,0.088137,106541.000000,86972.000000
1097.300477,0.087840,106997.000000,87404.000000
1102.264601,0.086901,107655.000000,88132.000000
1105.982562,0.087698,108209.000000,88423.000000
1109.696123,0.087083,108541.000000,88820.000000
1113.405285,0.087019,108883.000000,89113.000000
1117.110049,0.086823,109111.000000,89340.000000
1120.810413,0.086453,109449.000000,89693.000000
1124.506378,0.087305,110148.000000,90089.000000
1128.197943,0.086956,110387.000000,90357.000000
1131.885110,0.087056,110542.000000,90463.000000
1135.567878,0.085216,110818.000000,91074.000000
1139.246246,0.084499,111041.000000,91408.000000
1142.920215,0.084475,111319.000000,91642.000000
1146.589785,0.082794,111575.000000,92209.000000
1150.254956,0.083211,112030.000000,92496.000000
1155.135007,0.083818,112594.000000,92832.000000
1158.789913,0.084394,113176.000000,93188.000000
1162.440420,0.084369,113756.000000,93671.000000
1166.086528,0.085188,114495.000000,94102.000000
1169.728237,0.085609,115248.000000,94629.000000
1173.365546,0.086586,116196.000000,95193.000000
1176.998457,0.087508,117260.000000,95861.000000
1180.626968,0.087004,118314.000000,96835.000000
1184.251080,0.087329,119420.000000,97667.000000
1187.870793,0.088101,120660.000000,98506.000000
1191.486107,0.088998,122104.000000,99479.000000
1195.097021,0.088133,123408.000000,100742.000000
1198.703537,0.088959,124879.000000,101749.000000
1203.505381,0.089582,127171.000000,103468.000000
1207.101631,0.089360,128929.000000,104952.000000
1210.693483,0.090381,130624.000000,106082.000000
1214.280935,0.091422,132432.000000,107293.000000
1217.863989,0.090795,134356.000000,109009.000000
1221.442643,0.090383,136434.000000,110800.000000
1225.016898,0.090801,138254.000000,112170.000000
1228.586754,0.090716,140110.000000,113698.000000
1232.152210,0.089480,142307.000000,115810.000000
1235.713268,0.089083,144480.000000,117686.000000
1239.269926,0.089103,146375.000000,119224.000000
1242.822185,0.087781,148395.000000,121238.000000
1246.370045,0.088087,150778.000000,123098.000000
1249.913506,0.087563,153060.000000,125112.000000
1254.631278,0.088126,155918.000000,127283.000000
1258.164474,0.088659,157931.000000,128768.000000
1261.693271,0.088953,160225.000000,130550.000000
1265.217669,0.088465,162531.000000,132578.000000
1268.737667,0.088819,164471.000000,134051.000000
1272.253267,0.087821,166342.000000,135888.000000
1275.764467,0.087747,168611.000000,137765.000000
1279.271269,0.087024,170630.000000,139647.000000
1282.773671,0.086099,172186.000000,141221.000000
1286.271674,0.085617,173503.000000,142459.000000
1289.765277,0.084559,175078.000000,144103.000000
1293.254482,0.084843,176321.000000,145031.000000
1296.739287,0.085216,177150.000000,145588.000000
1300.219694,0.084792,178114.000000,146523.000000
1304.853392,0.085762,179516.000000,147347.000000
1308.323534,0.085901,180112.000000,147789.000000
1311.789276,0.086104,180427.000000,147978.000000
1315.250620,0.085505,180849.000000,148529.000000
1318.707564,0.085506,181295.000000,148895.000000
1322.160109,0.086231,181387.000000,148722.000000
1325.608255,0.086402,181312.000000,148602.000000
1329.052002,0.086700,181274.000000,148469.000000
1332.491349,0.086796,181109.000000,148301.000000
1335.926297,0.087413,180689.000000,147747.000000
1339.356847,0.088499,179848.000000,146692.000000
1342.782997,0.089670,179242.000000,145804.000000
1346.204748,0.091290,178573.000000,144719.000000
1349.622099,0.092541,177890.000000,143751.000000
1354.171725,0.095159,176659.000000,141898.000000
1357.578812,0.097124,175938.000000,140681.000000
1360.981500,0.098748,175417.000000,139741.000000
1364.379789,0.100416,174939.000000,138826.000000
1367.773679,0.101032,174429.000000,138225.000000
1371.163169,0.102912,174092.000000,137362.000000
1374.548260,0.102699,173838.000000,137229.000000
1377.928953,0.104465,173647.000000,136522.000000
1381.305246,0.104767,173017.000000,135932.000000
1384.677139,0.105394,172585.000000,135397.000000
1388.044634,0.106537,172273.000000,134797.000000
1391.407730,0.108769,171871.000000,133793.000000
1394.766426,0.110094,171212.000000,132874.000000
1399.237845,0.114620,170477.000000,130932.000000
1402.586276,0.118000,170057.000000,129597.000000
