Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:57:50,,
Header Version:,1,,
System Temp (C):,30.75,,
Detector Temp (C):,30.31,,
Humidity (%):,36.74,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.457,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.004779,23756.000000,23496.000000
905.500242,0.009671,26065.000000,25491.000000
909.444026,0.010649,28446.000000,27757.000000
913.383411,0.015064,31151.000000,30089.000000
917.318397,0.019961,34594.000000,33040.000000
921.248983,0.021093,38706.000000,36871.000000
925.175171,0.020133,43333.000000,41370.000000
929.096959,0.020869,48106.000000,45849.000000
933.014348,0.020897,52854.000000,50371.000000
936.927338,0.019819,57207.000000,54655.000000
942.137815,0.018479,62583.000000,59976.000000
946.040540,0.018264,66412.000000,63677.000000
949.938866,0.016862,70192.000000,67519.000000
953.832793,0.017936,73953.000000,70961.000000
957.722320,0.017312,77741.000000,74703.000000
961.607449,0.017688,81459.000000,78208.000000
965.488178,0.018423,84970.000000,81441.000000
969.364509,0.019920,88307.000000,84348.000000
973.236440,0.017675,91422.000000,87776.000000
977.103972,0.018831,94242.000000,90243.000000
980.967105,0.018141,96650.000000,92696.000000
984.825838,0.020348,98706.000000,94188.000000
988.680173,0.020425,100691.000000,96065.000000
992.530108,0.020007,102102.000000,97505.000000
997.656512,0.020925,103062.000000,98214.000000
1001.496183,0.021352,103488.000000,98523.000000
1005.331454,0.021565,103668.000000,98646.000000
1009.162327,0.021134,103604.000000,98683.000000
1012.988800,0.020671,103501.000000,98690.000000
1016.810874,0.021250,103473.000000,98532.000000
1020.628549,0.020499,103180.000000,98423.000000
1024.441824,0.021360,102848.000000,97912.000000
1028.250701,0.020807,102542.000000,97745.000000
1032.055178,0.020789,102330.000000,97547.000000
1035.855257,0.020098,102161.000000,97541.000000
1039.650936,0.019709,101990.000000,97465.000000
1043.442216,0.020228,101741.000000,97111.000000
1048.490413,0.020937,101666.000000,96881.000000
1052.271428,0.019659,101700.000000,97199.000000
1056.048044,0.019269,101777.000000,97360.000000
1059.820261,0.018430,101906.000000,97672.000000
1063.588079,0.018657,102259.000000,97959.000000
1067.351497,0.017960,102763.000000,98600.000000
1071.110517,0.016138,103190.000000,99426.000000
1074.865137,0.016784,103645.000000,99716.000000
1078.615358,0.015599,104247.000000,100569.000000
1082.361180,0.013971,104844.000000,101525.000000
1086.102603,0.013461,105404.000000,102187.000000
1089.839627,0.011919,105830.000000,102965.000000
1093.572251,0.012308,106541.000000,103564.000000
1097.300477,0.011646,106997.000000,104166.000000
1102.264601,0.010444,107655.000000,105097.000000
1105.982562,0.010822,108209.000000,105546.000000
1109.696123,0.009527,108541.000000,106186.000000
1113.405285,0.008828,108883.000000,106692.000000
1117.110049,0.008375,109111.000000,107027.000000
1120.810413,0.007274,109449.000000,107631.000000
1124.506378,0.007056,110148.000000,108373.000000
1128.197943,0.006708,110387.000000,108695.000000
1131.885110,0.007602,110542.000000,108624.000000
1135.567878,0.006662,110818.000000,109131.000000
1139.246246,0.007026,111041.000000,109259.000000
1142.920215,0.008188,111319.000000,109240.000000
