Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 21:3:40,,
Header Version:,1,,
System Temp (C):,30.28,,
Detector Temp (C):,28.94,,
Humidity (%):,36.56,,
Lamp PD:,3796,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.450,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.096152,23756.000000,19038.000000
905.500242,0.101601,26065.000000,20628.000000
909.444026,0.101318,28446.000000,22527.000000
913.383411,0.107294,31151.000000,24332.000000
917.318397,0.110170,34594.000000,26843.000000
921.248983,0.111468,38706.000000,29944.000000
925.175171,0.110014,43333.000000,33636.000000
929.096959,0.112311,48106.000000,37144.000000
933.014348,0.112205,52854.000000,40820.000000
936.927338,0.110242,57207.000000,44382.000000
942.137815,0.108892,62583.000000,48704.000000
946.040540,0.108236,66412.000000,51762.000000
949.938866,0.106968,70192.000000,54868.000000
953.832793,0.106510,73953.000000,57869.000000
957.722320,0.105919,77741.000000,60916.000000
961.607449,0.106404,81459.000000,63758.000000
965.488178,0.106705,84970.000000,66460.000000
969.364509,0.107845,88307.000000,68889.000000
973.236440,0.104690,91422.000000,71839.000000
977.103972,0.105935,94242.000000,73843.000000
980.967105,0.105034,96650.000000,75887.000000
984.825838,0.107002,98706.000000,77151.000000
988.680173,0.106762,100691.000000,78746.000000
992.530108,0.106515,102102.000000,79895.000000
997.656512,0.107313,103062.000000,80498.000000
1001.496183,0.107355,103488.000000,80823.000000
1005.331454,0.107262,103668.000000,80981.000000
1009.162327,0.107074,103604.000000,80966.000000
1012.988800,0.106406,103501.000000,81010.000000
