Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 17:25:10,,
Header Version:,1,,
System Temp (C):,30.37,,
Detector Temp (C):,29,,
Humidity (%):,34.19,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.507,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.123892,23756.000000,17860.000000
905.500242,0.130433,26065.000000,19303.000000
909.444026,0.129883,28446.000000,21093.000000
913.383411,0.137293,31151.000000,22708.000000
917.318397,0.140332,34594.000000,25042.000000
921.248983,0.142750,38706.000000,27863.000000
925.175171,0.140817,43333.000000,31333.000000
929.096959,0.142158,48106.000000,34677.000000
933.014348,0.142107,52854.000000,38104.000000
936.927338,0.141037,57207.000000,41344.000000
942.137815,0.138770,62583.000000,45466.000000
946.040540,0.138344,66412.000000,48295.000000
949.938866,0.137357,70192.000000,51160.000000
953.832793,0.137311,73953.000000,53907.000000
957.722320,0.136317,77741.000000,56798.000000
961.607449,0.136999,81459.000000,59421.000000
965.488178,0.137259,84970.000000,61945.000000
969.364509,0.138244,88307.000000,64232.000000
973.236440,0.135397,91422.000000,66935.000000
977.103972,0.136517,94242.000000,68822.000000
980.967105,0.135580,96650.000000,70733.000000
984.825838,0.137584,98706.000000,71905.000000
988.680173,0.137265,100691.000000,73405.000000
992.530108,0.137164,102102.000000,74451.000000
997.656512,0.138136,103062.000000,74983.000000
1001.496183,0.138707,103488.000000,75194.000000
1005.331454,0.138832,103668.000000,75303.000000
1009.162327,0.138720,103604.000000,75276.000000
1012.988800,0.138438,103501.000000,75250.000000
1016.810874,0.139349,103473.000000,75072.000000
1020.628549,0.139015,103180.000000,74917.000000
1024.441824,0.140541,102848.000000,74414.000000
