Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:11:40,,
Header Version:,1,,
System Temp (C):,34.12,,
Detector Temp (C):,32.8,,
Humidity (%):,31.15,,
Lamp PD:,3784,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  1.441,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.571225,23756.000000,6376.000000
905.500242,0.577649,26065.000000,6893.000000
909.444026,0.578613,28446.000000,7506.000000
913.383411,0.585523,31151.000000,8090.000000
917.318397,0.592598,34594.000000,8839.000000
921.248983,0.594078,38706.000000,9856.000000
925.175171,0.592985,43333.000000,11062.000000
929.096959,0.596659,48106.000000,12177.000000
933.014348,0.595584,52854.000000,13412.000000
936.927338,0.593453,57207.000000,14588.000000
942.137815,0.590522,62583.000000,16067.000000
946.040540,0.590166,66412.000000,17064.000000
949.938866,0.587698,70192.000000,18138.000000
953.832793,0.588856,73953.000000,19059.000000
957.722320,0.587778,77741.000000,20085.000000
961.607449,0.587563,81459.000000,21056.000000
965.488178,0.588742,84970.000000,21904.000000
969.364509,0.589510,88307.000000,22724.000000
973.236440,0.586926,91422.000000,23666.000000
977.103972,0.588174,94242.000000,24326.000000
980.967105,0.587071,96650.000000,25011.000000
984.825838,0.589972,98706.000000,25373.000000
988.680173,0.589724,100691.000000,25898.000000
992.530108,0.589409,102102.000000,26280.000000
997.656512,0.591232,103062.000000,26416.000000
1001.496183,0.591628,103488.000000,26501.000000
1005.331454,0.591711,103668.000000,26542.000000
1009.162327,0.593049,103604.000000,26444.000000
1012.988800,0.592486,103501.000000,26452.000000
1016.810874,0.593519,103473.000000,26382.000000
1020.628549,0.593854,103180.000000,26287.000000
1024.441824,0.595056,102848.000000,26130.000000
1028.250701,0.594561,102542.000000,26082.000000
1032.055178,0.594779,102330.000000,26015.000000
1035.855257,0.594947,102161.000000,25962.000000
1039.650936,0.594604,101990.000000,25939.000000
1043.442216,0.593509,101741.000000,25941.000000
1048.490413,0.594782,101666.000000,25846.000000
1052.271428,0.593535,101700.000000,25929.000000
1056.048044,0.592726,101777.000000,25997.000000
1059.820261,0.592742,101906.000000,26029.000000
1063.588079,0.592895,102259.000000,26110.000000
1067.351497,0.592757,102763.000000,26247.000000
1071.110517,0.590982,103190.000000,26464.000000
1074.865137,0.591320,103645.000000,26560.000000
1078.615358,0.590594,104247.000000,26759.000000
1082.361180,0.590114,104844.000000,26942.000000
1086.102603,0.590112,105404.000000,27086.000000
1089.839627,0.588637,105830.000000,27288.000000
1093.572251,0.589766,106541.000000,27400.000000
1097.300477,0.589360,106997.000000,27543.000000
1102.264601,0.589194,107655.000000,27723.000000
1105.982562,0.590860,108209.000000,27759.000000
1109.696123,0.590878,108541.000000,27843.000000
1113.405285,0.591449,108883.000000,27894.000000
1117.110049,0.591875,109111.000000,27925.000000
1120.810413,0.592442,109449.000000,27975.000000
1124.506378,0.594555,110148.000000,28017.000000
1128.197943,0.594970,110387.000000,28051.000000
1131.885110,0.595331,110542.000000,28067.000000
1135.567878,0.592517,110818.000000,28320.000000
1139.246246,0.590913,111041.000000,28482.000000
1142.920215,0.590826,111319.000000,28559.000000
1146.589785,0.589503,111575.000000,28712.000000
1150.254956,0.589399,112030.000000,28836.000000
1155.135007,0.589687,112594.000000,28962.000000
1158.789913,0.589846,113176.000000,29101.000000
1162.440420,0.590042,113756.000000,29237.000000
1166.086528,0.591593,114495.000000,29322.000000
1169.728237,0.591635,115248.000000,29512.000000
1173.365546,0.591719,116196.000000,29749.000000
1176.998457,0.592043,117260.000000,29999.000000
1180.626968,0.591121,118314.000000,30333.000000
1184.251080,0.591512,119420.000000,30589.000000
1187.870793,0.592266,120660.000000,30853.000000
1191.486107,0.593105,122104.000000,31162.000000
1195.097021,0.592000,123408.000000,31575.000000
1198.703537,0.591855,124879.000000,31962.000000
1203.505381,0.591264,127171.000000,32593.000000
1207.101631,0.590562,128929.000000,33097.000000
1210.693483,0.591004,130624.000000,33498.000000
1214.280935,0.590795,132432.000000,33978.000000
1217.863989,0.588842,134356.000000,34627.000000
1221.442643,0.587382,136434.000000,35281.000000
1225.016898,0.587705,138254.000000,35725.000000
1228.586754,0.587245,140110.000000,36243.000000
1232.152210,0.586801,142307.000000,36849.000000
1235.713268,0.587261,144480.000000,37372.000000
1239.269926,0.587699,146375.000000,37824.000000
1242.822185,0.585271,148395.000000,38561.000000
1246.370045,0.585750,150778.000000,39137.000000
1249.913506,0.585393,153060.000000,39762.000000
1254.631278,0.586483,155918.000000,40403.000000
1258.164474,0.587946,157931.000000,40787.000000
1261.693271,0.588391,160225.000000,41337.000000
1265.217669,0.587573,162531.000000,42011.000000
1268.737667,0.587864,164471.000000,42484.000000
1272.253267,0.586535,166342.000000,43099.000000
1275.764467,0.587310,168611.000000,43609.000000
1279.271269,0.587449,170630.000000,44117.000000
1282.773671,0.587638,172186.000000,44500.000000
1286.271674,0.587332,173503.000000,44872.000000
1289.765277,0.587124,175078.000000,45301.000000
1293.254482,0.587949,176321.000000,45536.000000
1296.739287,0.588054,177150.000000,45739.000000
1300.219694,0.588129,178114.000000,45980.000000
1304.853392,0.590007,179516.000000,46142.000000
1308.323534,0.591343,180112.000000,46153.000000
1311.789276,0.592356,180427.000000,46126.000000
1315.250620,0.591482,180849.000000,46327.000000
1318.707564,0.591148,181295.000000,46477.000000
1322.160109,0.591761,181387.000000,46435.000000
1325.608255,0.591880,181312.000000,46403.000000
1329.052002,0.592305,181274.000000,46348.000000
1332.491349,0.593007,181109.000000,46231.000000
1335.926297,0.593796,180689.000000,46040.000000
1339.356847,0.595446,179848.000000,45652.000000
1342.782997,0.595686,179242.000000,45473.000000
1346.204748,0.596293,178573.000000,45240.000000
1349.622099,0.596042,177890.000000,45093.000000
1354.171725,0.597402,176659.000000,44641.000000
1357.578812,0.599152,175938.000000,44280.000000
1360.981500,0.600185,175417.000000,44044.000000
1364.379789,0.600937,174939.000000,43848.000000
1367.773679,0.600740,174429.000000,43740.000000
1371.163169,0.602170,174092.000000,43512.000000
1374.548260,0.601406,173838.000000,43525.000000
1377.928953,0.602688,173647.000000,43349.000000
1381.305246,0.602736,173017.000000,43187.000000
1384.677139,0.603787,172585.000000,42975.000000
1388.044634,0.604611,172273.000000,42816.000000
1391.407730,0.606323,171871.000000,42548.000000
1394.766426,0.606537,171212.000000,42364.000000
1399.237845,0.607724,170477.000000,42067.000000
1402.586276,0.607335,170057.000000,42001.000000
1405.930309,0.607105,169522.000000,41891.000000
1409.269942,0.606792,169040.000000,41802.000000
1412.605176,0.607597,168685.000000,41637.000000
1415.936011,0.608272,168440.000000,41512.000000
1419.262447,0.609035,168277.000000,41399.000000
1422.584484,0.609820,168052.000000,41269.000000
1425.902122,0.609182,168094.000000,41340.000000
1429.215360,0.609058,168176.000000,41372.000000
1432.524199,0.608690,168237.000000,41422.000000
1435.828639,0.607595,168356.000000,41556.000000
1439.128680,0.606644,168675.000000,41726.000000
1442.424322,0.605674,168916.000000,41879.000000
1446.811668,0.605248,169258.000000,42005.000000
1450.097045,0.605848,169379.000000,41977.000000
1453.378023,0.605465,169391.000000,42017.000000
1456.654602,0.606178,169334.000000,41934.000000
1459.926782,0.606362,169305.000000,41909.000000
1463.194562,0.604734,169126.000000,42022.000000
1466.457943,0.604843,168919.000000,41960.000000
1469.716926,0.604359,168594.000000,41926.000000
1472.971509,0.605257,168234.000000,41750.000000
1476.221692,0.605135,167663.000000,41620.000000
1479.467477,0.607057,167217.000000,41326.000000
1482.708863,0.606864,166625.000000,41198.000000
1485.945849,0.606366,166131.000000,41123.000000
1489.178436,0.607972,165518.000000,40820.000000
1493.481710,0.609538,164484.000000,40419.000000
1496.704032,0.610566,164054.000000,40218.000000
1499.921956,0.609970,163401.000000,40113.000000
1503.135480,0.609853,162290.000000,39851.000000
1506.344605,0.609590,161374.000000,39650.000000
1509.549331,0.610742,160366.000000,39298.000000
1512.749658,0.611520,159378.000000,38986.000000
1515.945585,0.611661,158285.000000,38706.000000
1519.137114,0.612261,157316.000000,38416.000000
1522.324243,0.613384,156147.000000,38032.000000
1525.506973,0.614226,155113.000000,37707.000000
1528.685304,0.615451,154000.000000,37331.000000
1531.859236,0.616930,152588.000000,36863.000000
1535.028769,0.616243,151256.000000,36599.000000
1539.247969,0.615061,149501.000000,36273.000000
1542.407237,0.613312,148026.000000,36060.000000
1545.562106,0.610381,146484.000000,35926.000000
1548.712576,0.609495,144932.000000,35618.000000
1551.858646,0.608840,143312.000000,35273.000000
1555.000318,0.610229,141623.000000,34746.000000
1558.137590,0.610271,139790.000000,34293.000000
1561.270463,0.610406,137958.000000,33833.000000
1564.398937,0.610336,136203.000000,33408.000000
1567.523012,0.610665,134303.000000,32917.000000
1570.642687,0.612274,132340.000000,32316.000000
1573.757964,0.613184,130373.000000,31769.000000
1576.868841,0.613365,128194.000000,31225.000000
1581.009834,0.612136,125453.000000,30644.000000
1584.110447,0.611866,123268.000000,30129.000000
1587.206660,0.611484,121128.000000,29632.000000
1590.298475,0.612593,118983.000000,29033.000000
1593.385890,0.613644,116601.000000,28383.000000
1596.468906,0.614309,114492.000000,27827.000000
1599.547522,0.614362,112247.000000,27278.000000
1602.621740,0.616712,110113.000000,26615.000000
1605.691559,0.615013,107845.000000,26169.000000
1608.756978,0.615166,105764.000000,25655.000000
1611.817998,0.615898,103762.000000,25127.000000
1614.874619,0.614540,101454.000000,24645.000000
1617.926841,0.613984,99141.000000,24114.000000
1620.974664,0.614982,96810.000000,23493.000000
1625.031584,0.613404,93749.000000,22833.000000
1628.069142,0.613703,91480.000000,22265.000000
1631.102301,0.615372,89180.000000,21622.000000
1634.131061,0.616424,86957.000000,21032.000000
1637.155422,0.620845,84664.000000,20270.000000
1640.175383,0.625068,82560.000000,19575.000000
1643.190945,0.632312,80299.000000,18724.000000
1646.202108,0.636976,77863.000000,17962.000000
1649.208872,0.642866,75323.000000,17142.000000
1652.211237,0.647960,72646.000000,16340.000000
1655.209203,0.650718,69695.000000,15577.000000
1658.202769,0.652219,66120.000000,14727.000000
1661.191937,0.642052,61928.000000,14120.000000
1664.176705,0.623446,57108.000000,13591.000000
1668.149553,0.583010,49420.000000,12909.000000
1671.124056,0.550216,43252.000000,12184.000000
1674.094160,0.516668,37007.000000,11262.000000
1677.059866,0.486107,31448.000000,10268.000000
1680.021172,0.463018,26509.000000,9128.000000
1682.978078,0.449930,22318.000000,7920.000000
1685.930586,0.449585,18913.000000,6717.000000
1688.878695,0.444994,16215.000000,5820.000000
1691.822404,0.452692,13947.000000,4918.000000
1694.761714,0.469950,12072.000000,4091.000000
1697.696625,0.476916,10552.000000,3519.000000
1700.627137,0.479763,9233.000000,3059.000000
