Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:25:38,,
Header Version:,1,,
System Temp (C):,35.74,,
Detector Temp (C):,39.83,,
Humidity (%):,27.53,,
Lamp PD:,3785,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.457,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.195246,23756.000000,15154.000000
905.500242,0.202062,26065.000000,16368.000000
909.444026,0.205361,28446.000000,17728.000000
913.383411,0.215222,31151.000000,18978.000000
917.318397,0.223240,34594.000000,20690.000000
921.248983,0.228569,38706.000000,22867.000000
925.175171,0.229071,43333.000000,25571.000000
929.096959,0.232104,48106.000000,28190.000000
933.014348,0.231030,52854.000000,31049.000000
936.927338,0.228674,57207.000000,33789.000000
942.137815,0.225295,62583.000000,37253.000000
946.040540,0.224354,66412.000000,39618.000000
949.938866,0.222501,70192.000000,42052.000000
953.832793,0.222464,73953.000000,44309.000000
957.722320,0.221287,77741.000000,46705.000000
961.607449,0.221808,81459.000000,48880.000000
965.488178,0.221712,84970.000000,50998.000000
969.364509,0.223032,88307.000000,52840.000000
973.236440,0.220254,91422.000000,55055.000000
977.103972,0.221420,94242.000000,56601.000000
980.967105,0.221422,96650.000000,58047.000000
984.825838,0.223462,98706.000000,59004.000000
988.680173,0.223459,100691.000000,60191.000000
992.530108,0.223199,102102.000000,61071.000000
997.656512,0.225178,103062.000000,61365.000000
1001.496183,0.225810,103488.000000,61529.000000
1005.331454,0.226022,103668.000000,61606.000000
1009.162327,0.226516,103604.000000,61498.000000
1012.988800,0.227095,103501.000000,61355.000000
1016.810874,0.227998,103473.000000,61211.000000
1020.628549,0.228372,103180.000000,60985.000000
1024.441824,0.230010,102848.000000,60560.000000
1028.250701,0.230037,102542.000000,60376.000000
1032.055178,0.230046,102330.000000,60250.000000
1035.855257,0.230714,102161.000000,60058.000000
1039.650936,0.230870,101990.000000,59936.000000
1043.442216,0.231507,101741.000000,59702.000000
1048.490413,0.233521,101666.000000,59382.000000
1052.271428,0.233169,101700.000000,59450.000000
1056.048044,0.233155,101777.000000,59497.000000
1059.820261,0.233354,101906.000000,59545.000000
1063.588079,0.233691,102259.000000,59705.000000
1067.351497,0.233852,102763.000000,59977.000000
1071.110517,0.232759,103190.000000,60378.000000
1074.865137,0.232997,103645.000000,60611.000000
1078.615358,0.232470,104247.000000,61037.000000
1082.361180,0.232142,104844.000000,61433.000000
1086.102603,0.232410,105404.000000,61723.000000
1089.839627,0.230700,105830.000000,62217.000000
1093.572251,0.231873,106541.000000,62466.000000
1097.300477,0.231772,106997.000000,62748.000000
1102.264601,0.231317,107655.000000,63200.000000
1105.982562,0.232263,108209.000000,63387.000000
1109.696123,0.231823,108541.000000,63646.000000
1113.405285,0.231806,108883.000000,63849.000000
1117.110049,0.231404,109111.000000,64042.000000
1120.810413,0.230771,109449.000000,64334.000000
1124.506378,0.231260,110148.000000,64672.000000
1128.197943,0.231028,110387.000000,64847.000000
1131.885110,0.232321,110542.000000,64745.000000
1135.567878,0.230776,110818.000000,65138.000000
1139.246246,0.231156,111041.000000,65212.000000
1142.920215,0.232675,111319.000000,65147.000000
1146.589785,0.232175,111575.000000,65372.000000
1150.254956,0.233080,112030.000000,65502.000000
1155.135007,0.234307,112594.000000,65646.000000
1158.789913,0.235001,113176.000000,65880.000000
1162.440420,0.236075,113756.000000,66054.000000
1166.086528,0.237633,114495.000000,66245.000000
1169.728237,0.239380,115248.000000,66413.000000
1173.365546,0.241202,116196.000000,66679.000000
1176.998457,0.244185,117260.000000,66829.000000
1180.626968,0.244982,118314.000000,67306.000000
1184.251080,0.247593,119420.000000,67528.000000
1187.870793,0.250737,120660.000000,67737.000000
1191.486107,0.253404,122104.000000,68128.000000
1195.097021,0.254412,123408.000000,68696.000000
1198.703537,0.256045,124879.000000,69254.000000
1203.505381,0.256371,127171.000000,70472.000000
1207.101631,0.254577,128929.000000,71742.000000
1210.693483,0.253403,130624.000000,72882.000000
1214.280935,0.252069,132432.000000,74118.000000
1217.863989,0.248949,134356.000000,75737.000000
1221.442643,0.246732,136434.000000,77302.000000
1225.016898,0.244979,138254.000000,78650.000000
1228.586754,0.244102,140110.000000,79867.000000
1232.152210,0.242341,142307.000000,81449.000000
1235.713268,0.241201,144480.000000,82910.000000
1239.269926,0.241012,146375.000000,84034.000000
1242.822185,0.239093,148395.000000,85571.000000
1246.370045,0.239143,150778.000000,86935.000000
1249.913506,0.238714,153060.000000,88338.000000
1254.631278,0.239195,155918.000000,89888.000000
1258.164474,0.239727,157931.000000,90937.000000
1261.693271,0.240390,160225.000000,92117.000000
1265.217669,0.240380,162531.000000,93445.000000
1268.737667,0.240952,164471.000000,94436.000000
1272.253267,0.240358,166342.000000,95641.000000
1275.764467,0.240683,168611.000000,96873.000000
1279.271269,0.240205,170630.000000,98141.000000
1282.773671,0.239915,172186.000000,99102.000000
1286.271674,0.239833,173503.000000,99879.000000
1289.765277,0.239590,175078.000000,100842.000000
1293.254482,0.240369,176321.000000,101376.000000
1296.739287,0.240990,177150.000000,101707.000000
1300.219694,0.240920,178114.000000,102277.000000
1304.853392,0.242258,179516.000000,102765.000000
1308.323534,0.242562,180112.000000,103034.000000
1311.789276,0.243056,180427.000000,103097.000000
1315.250620,0.242141,180849.000000,103556.000000
