Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:17:54,,
Header Version:,1,,
System Temp (C):,35.86,,
Detector Temp (C):,37.12,,
Humidity (%):,27.75,,
Lamp PD:,3780,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  1.383,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,1.078013,23756.000000,1985.000000
905.500242,1.086456,26065.000000,2136.000000
909.444026,1.089283,28446.000000,2316.000000
913.383411,1.093280,31151.000000,2513.000000
917.318397,1.100933,34594.000000,2742.000000
921.248983,1.106336,38706.000000,3030.000000
925.175171,1.109447,43333.000000,3368.000000
929.096959,1.113177,48106.000000,3707.000000
933.014348,1.112737,52854.000000,4077.000000
936.927338,1.106947,57207.000000,4472.000000
942.137815,1.105463,62583.000000,4909.000000
946.040540,1.103081,66412.000000,5238.000000
949.938866,1.102073,70192.000000,5549.000000
953.832793,1.101058,73953.000000,5860.000000
957.722320,1.101846,77741.000000,6149.000000
961.607449,1.103201,81459.000000,6423.000000
965.488178,1.101251,84970.000000,6730.000000
969.364509,1.103386,88307.000000,6960.000000
973.236440,1.101432,91422.000000,7238.000000
977.103972,1.102672,94242.000000,7440.000000
980.967105,1.102734,96650.000000,7629.000000
984.825838,1.104594,98706.000000,7758.000000
988.680173,1.103170,100691.000000,7940.000000
992.530108,1.105510,102102.000000,8008.000000
997.656512,1.106548,103062.000000,8064.000000
1001.496183,1.107317,103488.000000,8083.000000
1005.331454,1.106838,103668.000000,8106.000000
1009.162327,1.107911,103604.000000,8081.000000
1012.988800,1.108071,103501.000000,8070.000000
1016.810874,1.109841,103473.000000,8035.000000
1020.628549,1.110506,103180.000000,8000.000000
1024.441824,1.111993,102848.000000,7947.000000
1028.250701,1.113220,102542.000000,7901.000000
1032.055178,1.112761,102330.000000,7893.000000
1035.855257,1.113366,102161.000000,7869.000000
1039.650936,1.113025,101990.000000,7862.000000
1043.442216,1.113956,101741.000000,7826.000000
1048.490413,1.116587,101666.000000,7773.000000
