Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:41:12,,
Header Version:,1,,
System Temp (C):,30.8,,
Detector Temp (C):,31.51,,
Humidity (%):,38.79,,
Lamp PD:,3795,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.508,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,0.402923,23756.000000,9394.000000
905.500242,0.409891,26065.000000,10143.000000
909.444026,0.409168,28446.000000,11088.000000
913.383411,0.417341,31151.000000,11916.000000
917.318397,0.422127,34594.000000,13088.000000
921.248983,0.423961,38706.000000,14582.000000
925.175171,0.420574,43333.000000,16453.000000
929.096959,0.422629,48106.000000,18179.000000
933.014348,0.422178,52854.000000,19994.000000
936.927338,0.418594,57207.000000,21820.000000
942.137815,0.416879,62583.000000,23965.000000
946.040540,0.415655,66412.000000,25503.000000
949.938866,0.415358,70192.000000,26973.000000
953.832793,0.413654,73953.000000,28530.000000
957.722320,0.412936,77741.000000,30041.000000
961.607449,0.412436,81459.000000,31514.000000
965.488178,0.413114,84970.000000,32821.000000
969.364509,0.413534,88307.000000,34077.000000
973.236440,0.409857,91422.000000,35579.000000
977.103972,0.410965,94242.000000,36583.000000
980.967105,0.409172,96650.000000,37673.000000
984.825838,0.411723,98706.000000,38249.000000
988.680173,0.410869,100691.000000,39095.000000
992.530108,0.410441,102102.000000,39682.000000
997.656512,0.411017,103062.000000,40002.000000
1001.496183,0.411215,103488.000000,40149.000000
1005.331454,0.411041,103668.000000,40235.000000
1009.162327,0.410967,103604.000000,40217.000000
1012.988800,0.409780,103501.000000,40287.000000
1016.810874,0.410644,103473.000000,40196.000000
1020.628549,0.409672,103180.000000,40172.000000
1024.441824,0.411114,102848.000000,39910.000000
1028.250701,0.410288,102542.000000,39867.000000
1032.055178,0.410611,102330.000000,39755.000000
1035.855257,0.410637,102161.000000,39687.000000
1039.650936,0.410260,101990.000000,39655.000000
1043.442216,0.410844,101741.000000,39505.000000
1048.490413,0.412143,101666.000000,39358.000000
1052.271428,0.411516,101700.000000,39428.000000
1056.048044,0.411339,101777.000000,39474.000000
1059.820261,0.411834,101906.000000,39479.000000
1063.588079,0.412050,102259.000000,39596.000000
1067.351497,0.411888,102763.000000,39806.000000
1071.110517,0.410526,103190.000000,40097.000000
1074.865137,0.411376,103645.000000,40195.000000
1078.615358,0.411274,104247.000000,40438.000000
1082.361180,0.410523,104844.000000,40740.000000
1086.102603,0.409914,105404.000000,41015.000000
1089.839627,0.408911,105830.000000,41276.000000
1093.572251,0.409688,106541.000000,41479.000000
1097.300477,0.409590,106997.000000,41666.000000
1102.264601,0.408330,107655.000000,42044.000000
1105.982562,0.408961,108209.000000,42199.000000
1109.696123,0.408248,108541.000000,42398.000000
1113.405285,0.407805,108883.000000,42575.000000
1117.110049,0.407430,109111.000000,42701.000000
1120.810413,0.406714,109449.000000,42904.000000
1124.506378,0.407399,110148.000000,43110.000000
1128.197943,0.407062,110387.000000,43237.000000
1131.885110,0.407280,110542.000000,43276.000000
1135.567878,0.405951,110818.000000,43517.000000
1139.246246,0.405181,111041.000000,43682.000000
1142.920215,0.406138,111319.000000,43695.000000
1146.589785,0.404559,111575.000000,43955.000000
1150.254956,0.404778,112030.000000,44112.000000
1155.135007,0.405337,112594.000000,44277.000000
1158.789913,0.404858,113176.000000,44555.000000
1162.440420,0.405405,113756.000000,44727.000000
1166.086528,0.405777,114495.000000,44979.000000
1169.728237,0.406514,115248.000000,45198.000000
1173.365546,0.407533,116196.000000,45463.000000
1176.998457,0.408559,117260.000000,45771.000000
1180.626968,0.407831,118314.000000,46260.000000
1184.251080,0.409111,119420.000000,46555.000000
1187.870793,0.410743,120660.000000,46862.000000
1191.486107,0.412108,122104.000000,47274.000000
1195.097021,0.412270,123408.000000,47761.000000
1198.703537,0.413037,124879.000000,48245.000000
1203.505381,0.412944,127171.000000,49141.000000
1207.101631,0.411754,128929.000000,49957.000000
1210.693483,0.411469,130624.000000,50647.000000
1214.280935,0.411859,132432.000000,51302.000000
1217.863989,0.409722,134356.000000,52304.000000
1221.442643,0.408709,136434.000000,53237.000000
1225.016898,0.408204,138254.000000,54010.000000
1228.586754,0.407435,140110.000000,54832.000000
1232.152210,0.406063,142307.000000,55868.000000
1235.713268,0.405490,144480.000000,56796.000000
1239.269926,0.405852,146375.000000,57493.000000
1242.822185,0.404152,148395.000000,58515.000000
1246.370045,0.404120,150778.000000,59459.000000
1249.913506,0.403552,153060.000000,60438.000000
1254.631278,0.404071,155918.000000,61493.000000
1258.164474,0.404684,157931.000000,62199.000000
1261.693271,0.405162,160225.000000,63033.000000
1265.217669,0.404709,162531.000000,64007.000000
