Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:19:41,,
Header Version:,1,,
System Temp (C):,36.21,,
Detector Temp (C):,37.84,,
Humidity (%):,26.58,,
Lamp PD:,3779,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  1.378,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,1.063808,23756.000000,2051.000000
905.500242,1.069509,26065.000000,2221.000000
909.444026,1.075805,28446.000000,2389.000000
913.383411,1.079502,31151.000000,2594.000000
917.318397,1.089060,34594.000000,2818.000000
921.248983,1.090987,38706.000000,3139.000000
925.175171,1.094367,43333.000000,3487.000000
929.096959,1.100477,48106.000000,3817.000000
933.014348,1.097354,52854.000000,4224.000000
936.927338,1.096394,57207.000000,4582.000000
942.137815,1.091192,62583.000000,5073.000000
946.040540,1.091061,66412.000000,5385.000000
949.938866,1.089119,70192.000000,5717.000000
953.832793,1.088350,73953.000000,6034.000000
957.722320,1.088150,77741.000000,6346.000000
961.607449,1.090015,81459.000000,6621.000000
965.488178,1.090417,84970.000000,6900.000000
969.364509,1.090537,88307.000000,7169.000000
973.236440,1.087672,91422.000000,7471.000000
977.103972,1.088262,94242.000000,7691.000000
980.967105,1.087905,96650.000000,7894.000000
984.825838,1.090007,98706.000000,8023.000000
988.680173,1.089707,100691.000000,8190.000000
992.530108,1.090323,102102.000000,8293.000000
997.656512,1.092975,103062.000000,8320.000000
1001.496183,1.094610,103488.000000,8323.000000
1005.331454,1.092608,103668.000000,8376.000000
1009.162327,1.093274,103604.000000,8358.000000
1012.988800,1.093570,103501.000000,8344.000000
1016.810874,1.095854,103473.000000,8298.000000
1020.628549,1.096405,103180.000000,8264.000000
1024.441824,1.097800,102848.000000,8211.000000
1028.250701,1.097883,102542.000000,8185.000000
1032.055178,1.097462,102330.000000,8176.000000
1035.855257,1.098928,102161.000000,8135.000000
1039.650936,1.099590,101990.000000,8109.000000
1043.442216,1.100945,101741.000000,8064.000000
1048.490413,1.103001,101666.000000,8020.000000
1052.271428,1.103688,101700.000000,8010.000000
1056.048044,1.103205,101777.000000,8025.000000
1059.820261,1.102890,101906.000000,8041.000000
1063.588079,1.104770,102259.000000,8034.000000
1067.351497,1.106473,102763.000000,8042.000000
1071.110517,1.102640,103190.000000,8147.000000
1074.865137,1.104551,103645.000000,8147.000000
1078.615358,1.105310,104247.000000,8180.000000
1082.361180,1.104353,104844.000000,8245.000000
1086.102603,1.104879,105404.000000,8279.000000
1089.839627,1.104172,105830.000000,8326.000000
1093.572251,1.104843,106541.000000,8369.000000
1097.300477,1.104731,106997.000000,8407.000000
1102.264601,1.105846,107655.000000,8437.000000
1105.982562,1.104385,108209.000000,8509.000000
1109.696123,1.105052,108541.000000,8522.000000
1113.405285,1.105096,108883.000000,8548.000000
1117.110049,1.105293,109111.000000,8562.000000
1120.810413,1.105168,109449.000000,8591.000000
1124.506378,1.107125,110148.000000,8607.000000
1128.197943,1.104699,110387.000000,8674.000000
1131.885110,1.106762,110542.000000,8645.000000
1135.567878,1.105291,110818.000000,8696.000000
1139.246246,1.106114,111041.000000,8697.000000
1142.920215,1.107050,111319.000000,8700.000000
1146.589785,1.105013,111575.000000,8761.000000
1150.254956,1.105691,112030.000000,8783.000000
1155.135007,1.107181,112594.000000,8797.000000
1158.789913,1.108138,113176.000000,8823.000000
1162.440420,1.107512,113756.000000,8881.000000
1166.086528,1.109494,114495.000000,8898.000000
1169.728237,1.112243,115248.000000,8900.000000
1173.365546,1.112641,116196.000000,8965.000000
1176.998457,1.112981,117260.000000,9040.000000
1180.626968,1.114090,118314.000000,9098.000000
1184.251080,1.114660,119420.000000,9171.000000
1187.870793,1.117917,120660.000000,9197.000000
1191.486107,1.118948,122104.000000,9285.000000
1195.097021,1.119094,123408.000000,9381.000000
1198.703537,1.119635,124879.000000,9481.000000
1203.505381,1.121394,127171.000000,9616.000000
1207.101631,1.120189,128929.000000,9776.000000
1210.693483,1.121178,130624.000000,9882.000000
1214.280935,1.119870,132432.000000,10049.000000
1217.863989,1.118721,134356.000000,10222.000000
1221.442643,1.119060,136434.000000,10372.000000
1225.016898,1.117878,138254.000000,10539.000000
1228.586754,1.117654,140110.000000,10686.000000
1232.152210,1.116837,142307.000000,10874.000000
1235.713268,1.118415,144480.000000,11000.000000
1239.269926,1.117997,146375.000000,11155.000000
1242.822185,1.116538,148395.000000,11347.000000
1246.370045,1.118245,150778.000000,11484.000000
1249.913506,1.117940,153060.000000,11666.000000
1254.631278,1.118702,155918.000000,11863.000000
1258.164474,1.119286,157931.000000,12000.000000
1261.693271,1.119725,160225.000000,12162.000000
1265.217669,1.119832,162531.000000,12334.000000
1268.737667,1.120920,164471.000000,12450.000000
1272.253267,1.119805,166342.000000,12624.000000
1275.764467,1.120559,168611.000000,12774.000000
1279.271269,1.121567,170630.000000,12897.000000
1282.773671,1.120587,172186.000000,13044.000000
1286.271674,1.118898,173503.000000,13195.000000
1289.765277,1.120590,175078.000000,13263.000000
1293.254482,1.120530,176321.000000,13359.000000
1296.739287,1.120977,177150.000000,13408.000000
1300.219694,1.121427,178114.000000,13467.000000
1304.853392,1.123062,179516.000000,13522.000000
1308.323534,1.122803,180112.000000,13575.000000
1311.789276,1.124042,180427.000000,13560.000000
1315.250620,1.123426,180849.000000,13611.000000
1318.707564,1.122681,181295.000000,13668.000000
1322.160109,1.124397,181387.000000,13621.000000
1325.608255,1.124026,181312.000000,13627.000000
1329.052002,1.124158,181274.000000,13620.000000
1332.491349,1.123827,181109.000000,13618.000000
1335.926297,1.124224,180689.000000,13574.000000
1339.356847,1.126119,179848.000000,13452.000000
1342.782997,1.126335,179242.000000,13400.000000
1346.204748,1.128552,178573.000000,13282.000000
1349.622099,1.127477,177890.000000,13264.000000
1354.171725,1.128871,176659.000000,13130.000000
