Method:,Hadamard 1,,
Host Date-Time:,28/4/26 @ 17:6:10,,
Header Version:,1,,
System Temp (C):,30.97,,
Detector Temp (C):,29.45,,
Humidity (%):,39.78,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  1.382,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.552059,1.103004,23756.000000,1874.000000
905.500242,1.095704,26065.000000,2091.000000
909.444026,1.099337,28446.000000,2263.000000
913.383411,1.104483,31151.000000,2449.000000
917.318397,1.109410,34594.000000,2689.000000
921.248983,1.112979,38706.000000,2984.000000
925.175171,1.109834,43333.000000,3365.000000
929.096959,1.109328,48106.000000,3740.000000
933.014348,1.111248,52854.000000,4091.000000
936.927338,1.110066,57207.000000,4440.000000
942.137815,1.108215,62583.000000,4878.000000
946.040540,1.117410,66412.000000,5068.000000
949.938866,1.110928,70192.000000,5437.000000
953.832793,1.115603,73953.000000,5667.000000
957.722320,1.113006,77741.000000,5993.000000
961.607449,1.109947,81459.000000,6324.000000
965.488178,1.111106,84970.000000,6579.000000
969.364509,1.113295,88307.000000,6803.000000
973.236440,1.109915,91422.000000,7098.000000
977.103972,1.110862,94242.000000,7301.000000
980.967105,1.110372,96650.000000,7496.000000
984.825838,1.113701,98706.000000,7597.000000
988.680173,1.115430,100691.000000,7719.000000
992.530108,1.112508,102102.000000,7880.000000
997.656512,1.113661,103062.000000,7933.000000
1001.496183,1.116274,103488.000000,7918.000000
1005.331454,1.114132,103668.000000,7971.000000
1009.162327,1.115119,103604.000000,7948.000000
1012.988800,1.116329,103501.000000,7918.000000
1016.810874,1.114241,103473.000000,7954.000000
1020.628549,1.115254,103180.000000,7913.000000
1024.441824,1.116608,102848.000000,7863.000000
1028.250701,1.117362,102542.000000,7826.000000
1032.055178,1.115189,102330.000000,7849.000000
1035.855257,1.115357,102161.000000,7833.000000
1039.650936,1.115684,101990.000000,7814.000000
1043.442216,1.117075,101741.000000,7770.000000
1048.490413,1.118154,101666.000000,7745.000000
1052.271428,1.117179,101700.000000,7765.000000
1056.048044,1.117620,101777.000000,7763.000000
1059.820261,1.115549,101906.000000,7810.000000
1063.588079,1.117997,102259.000000,7793.000000
1067.351497,1.118130,102763.000000,7829.000000
1071.110517,1.117442,103190.000000,7874.000000
1074.865137,1.120734,103645.000000,7849.000000
1078.615358,1.118079,104247.000000,7943.000000
1082.361180,1.119794,104844.000000,7957.000000
1086.102603,1.117925,105404.000000,8034.000000
1089.839627,1.117628,105830.000000,8072.000000
1093.572251,1.117159,106541.000000,8135.000000
